|dates|Brown_Nebraska_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Brown_Nebraska_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Brown_Nebraska_UnitedStates.Male_Total_Population.data|Brown_Nebraska_UnitedStates.Male_Total_Population.missing|Brown_Nebraska_UnitedStates.Female_Total_Population.data|Brown_Nebraska_UnitedStates.Female_Total_Population.missing|Brown_Nebraska_UnitedStates.MaleAndFemale_Under18_Population.data|Brown_Nebraska_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-03-03|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-03-04|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-03-05|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-03-06|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-03-07|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-03-08|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-03-09|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-03-10|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-03-11|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-03-12|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-03-13|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-03-14|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-03-15|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-03-16|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-03-17|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-03-18|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-03-19|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-03-20|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-03-21|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-03-22|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-03-23|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-03-24|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-03-25|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-03-26|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-03-27|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-03-28|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-03-29|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-03-30|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-03-31|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-04-01|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-04-02|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-04-03|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-04-04|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-04-05|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-04-06|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-04-07|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-04-08|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-04-09|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-04-10|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-04-11|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-04-12|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-04-13|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-04-14|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-04-15|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-04-16|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-04-17|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-04-18|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-04-19|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-04-20|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-04-21|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-04-22|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-04-23|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-04-24|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-04-25|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-04-26|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-04-27|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-04-28|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-04-29|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-04-30|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-05-01|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-05-02|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-05-03|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-05-04|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-05-05|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-05-06|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-05-07|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-05-08|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-05-09|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-05-10|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-05-11|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-05-12|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-05-13|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-05-14|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-05-15|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-05-16|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-05-17|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-05-18|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-05-19|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-05-20|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-05-21|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-05-22|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-05-23|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-05-24|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-05-25|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-05-26|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-05-27|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-05-28|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-05-29|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-05-30|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-05-31|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-06-01|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-06-02|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-06-03|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-06-04|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-06-05|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-06-06|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-06-07|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-06-08|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-06-09|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-06-10|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-06-11|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-06-12|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-06-13|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-06-14|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-06-15|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-06-16|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-06-17|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-06-18|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-06-19|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-06-20|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-06-21|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-06-22|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-06-23|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-06-24|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-06-25|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-06-26|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-06-27|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-06-28|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-06-29|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-06-30|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-07-01|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-07-02|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-07-03|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-07-04|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-07-05|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-07-06|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-07-07|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-07-08|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-07-09|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-07-10|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-07-11|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-07-12|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-07-13|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-07-14|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-07-15|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-07-16|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-07-17|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-07-18|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-07-19|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-07-20|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-07-21|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-07-22|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-07-23|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-07-24|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-07-25|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-07-26|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-07-27|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-07-28|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-07-29|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-07-30|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-07-31|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-08-01|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-08-02|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-08-03|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-08-04|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-08-05|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-08-06|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-08-07|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-08-08|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-08-09|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-08-10|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-08-11|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-08-12|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-08-13|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-08-14|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-08-15|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-08-16|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-08-17|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-08-18|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-08-19|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-08-20|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-08-21|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-08-22|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-08-23|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-08-24|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-08-25|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-08-26|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-08-27|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-08-28|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-08-29|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-08-30|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-08-31|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-09-01|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-09-02|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-09-03|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-09-04|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-09-05|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-09-06|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-09-07|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-09-08|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-09-09|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-09-10|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-09-11|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-09-12|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-09-13|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-09-14|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-09-15|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-09-16|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-09-17|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-09-18|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-09-19|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-09-20|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-09-21|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-09-22|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-09-23|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-09-24|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-09-25|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-09-26|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-09-27|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-09-28|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-09-29|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-09-30|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-10-01|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-10-02|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-10-03|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-10-04|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-10-05|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-10-06|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-10-07|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-10-08|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-10-09|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-10-10|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-10-11|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-10-12|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-10-13|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-10-14|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-10-15|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-10-16|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-10-17|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-10-18|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-10-19|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-10-20|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-10-21|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-10-22|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-10-23|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-10-24|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-10-25|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-10-26|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-10-27|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-10-28|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-10-29|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-10-30|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-10-31|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-11-01|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-11-02|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-11-03|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-11-04|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-11-05|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-11-06|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-11-07|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-11-08|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-11-09|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-11-10|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-11-11|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-11-12|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-11-13|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-11-14|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-11-15|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-11-16|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-11-17|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-11-18|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-11-19|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-11-20|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-11-21|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-11-22|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-11-23|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-11-24|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-11-25|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-11-26|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-11-27|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-11-28|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-11-29|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-11-30|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-12-01|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-12-02|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-12-03|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-12-04|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-12-05|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-12-06|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-12-07|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-12-08|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-12-09|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-12-10|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-12-11|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-12-12|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-12-13|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-12-14|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-12-15|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-12-16|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-12-17|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-12-18|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-12-19|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-12-20|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-12-21|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-12-22|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-12-23|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-12-24|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-12-25|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-12-26|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-12-27|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-12-28|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-12-29|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-12-30|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2020-12-31|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2021-01-01|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2021-01-02|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2021-01-03|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2021-01-04|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2021-01-05|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2021-01-06|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2021-01-07|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2021-01-08|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2021-01-09|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2021-01-10|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2021-01-11|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2021-01-12|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2021-01-13|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2021-01-14|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2021-01-15|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2021-01-16|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2021-01-17|776.0|0|1450.0|0|1523.0|0|633.0|0
0|2021-01-18|776.0|0|1450.0|0|1523.0|0|633.0|0
