|dates|Quitman_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Quitman_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Quitman_Mississippi_UnitedStates.NYT_ConfirmedDeaths.data|Quitman_Mississippi_UnitedStates.NYT_ConfirmedDeaths.missing|Quitman_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Quitman_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Quitman_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Quitman_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
