|dates|Weld_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Weld_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Weld_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Weld_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Weld_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Weld_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Weld_Colorado_UnitedStates.TotalPopulation.data|Weld_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|324492.0|0
