|dates|Delta_Texas_UnitedStates.BLS_EmployedPopulation.data|Delta_Texas_UnitedStates.BLS_EmployedPopulation.missing|Delta_Texas_UnitedStates.BLS_UnemployedPopulation.data|Delta_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Delta_Texas_UnitedStates.BLS_UnemploymentRate.data|Delta_Texas_UnitedStates.BLS_UnemploymentRate.missing|Delta_Texas_UnitedStates.BLS_LaborForcePopulation.data|Delta_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-26|2354.0|0|87.5|0|3.58386237968462|0|2441.5|0
0|2020-01-27|2354.0|0|87.5|0|3.58386237968462|0|2441.5|0
0|2020-01-28|2354.0|0|87.5|0|3.58386237968462|0|2441.5|0
0|2020-01-29|2354.0|0|87.5|0|3.58386237968462|0|2441.5|0
0|2020-01-30|2354.0|0|87.5|0|3.58386237968462|0|2441.5|0
0|2020-01-31|2354.0|0|87.5|0|3.58386237968462|0|2441.5|0
0|2020-02-01|2376.0|0|89.0|0|3.610547667342799|0|2465.0|0
0|2020-02-02|2376.0|0|89.0|0|3.610547667342799|0|2465.0|0
0|2020-02-03|2376.0|0|89.0|0|3.610547667342799|0|2465.0|0
0|2020-02-04|2376.0|0|89.0|0|3.610547667342799|0|2465.0|0
0|2020-02-05|2376.0|0|89.0|0|3.610547667342799|0|2465.0|0
0|2020-02-06|2376.0|0|89.0|0|3.610547667342799|0|2465.0|0
0|2020-02-07|2376.0|0|89.0|0|3.610547667342799|0|2465.0|0
0|2020-02-08|2376.0|0|89.0|0|3.610547667342799|0|2465.0|0
0|2020-02-09|2376.0|0|89.0|0|3.610547667342799|0|2465.0|0
0|2020-02-10|2376.0|0|89.0|0|3.610547667342799|0|2465.0|0
0|2020-02-11|2376.0|0|89.0|0|3.610547667342799|0|2465.0|0
0|2020-02-12|2376.0|0|89.0|0|3.610547667342799|0|2465.0|0
0|2020-02-13|2376.0|0|89.0|0|3.610547667342799|0|2465.0|0
0|2020-02-14|2376.0|0|89.0|0|3.610547667342799|0|2465.0|0
0|2020-02-15|2376.0|0|89.0|0|3.610547667342799|0|2465.0|0
0|2020-02-16|2376.0|0|89.0|0|3.610547667342799|0|2465.0|0
0|2020-02-17|2376.0|0|89.0|0|3.610547667342799|0|2465.0|0
0|2020-02-18|2376.0|0|89.0|0|3.610547667342799|0|2465.0|0
0|2020-02-19|2376.0|0|89.0|0|3.610547667342799|0|2465.0|0
0|2020-02-20|2376.0|0|89.0|0|3.610547667342799|0|2465.0|0
0|2020-02-21|2376.0|0|89.0|0|3.610547667342799|0|2465.0|0
0|2020-02-22|2376.0|0|89.0|0|3.610547667342799|0|2465.0|0
0|2020-02-23|2376.0|0|89.0|0|3.610547667342799|0|2465.0|0
0|2020-02-24|2376.0|0|89.0|0|3.610547667342799|0|2465.0|0
0|2020-02-25|2376.0|0|89.0|0|3.610547667342799|0|2465.0|0
0|2020-02-26|2376.0|0|89.0|0|3.610547667342799|0|2465.0|0
0|2020-02-27|2376.0|0|89.0|0|3.610547667342799|0|2465.0|0
0|2020-02-28|2376.0|0|89.0|0|3.610547667342799|0|2465.0|0
0|2020-02-29|2376.0|0|89.0|0|3.610547667342799|0|2465.0|0
0|2020-03-01|2305.0|0|118.5|0|4.889622446874355|0|2423.5|0
0|2020-03-02|2305.0|0|118.5|0|4.889622446874355|0|2423.5|0
0|2020-03-03|2305.0|0|118.5|0|4.889622446874355|0|2423.5|0
0|2020-03-04|2305.0|0|118.5|0|4.889622446874355|0|2423.5|0
0|2020-03-05|2305.0|0|118.5|0|4.889622446874355|0|2423.5|0
0|2020-03-06|2305.0|0|118.5|0|4.889622446874355|0|2423.5|0
0|2020-03-07|2305.0|0|118.5|0|4.889622446874355|0|2423.5|0
0|2020-03-08|2305.0|0|118.5|0|4.889622446874355|0|2423.5|0
0|2020-03-09|2305.0|0|118.5|0|4.889622446874355|0|2423.5|0
0|2020-03-10|2305.0|0|118.5|0|4.889622446874355|0|2423.5|0
0|2020-03-11|2305.0|0|118.5|0|4.889622446874355|0|2423.5|0
0|2020-03-12|2305.0|0|118.5|0|4.889622446874355|0|2423.5|0
0|2020-03-13|2305.0|0|118.5|0|4.889622446874355|0|2423.5|0
0|2020-03-14|2305.0|0|118.5|0|4.889622446874355|0|2423.5|0
0|2020-03-15|2305.0|0|118.5|0|4.889622446874355|0|2423.5|0
0|2020-03-16|2305.0|0|118.5|0|4.889622446874355|0|2423.5|0
0|2020-03-17|2305.0|0|118.5|0|4.889622446874355|0|2423.5|0
0|2020-03-18|2305.0|0|118.5|0|4.889622446874355|0|2423.5|0
0|2020-03-19|2305.0|0|118.5|0|4.889622446874355|0|2423.5|0
0|2020-03-20|2305.0|0|118.5|0|4.889622446874355|0|2423.5|0
0|2020-03-21|2305.0|0|118.5|0|4.889622446874355|0|2423.5|0
0|2020-03-22|2305.0|0|118.5|0|4.889622446874355|0|2423.5|0
0|2020-03-23|2305.0|0|118.5|0|4.889622446874355|0|2423.5|0
0|2020-03-24|2305.0|0|118.5|0|4.889622446874355|0|2423.5|0
0|2020-03-25|2305.0|0|118.5|0|4.889622446874355|0|2423.5|0
0|2020-03-26|2305.0|0|118.5|0|4.889622446874355|0|2423.5|0
0|2020-03-27|2305.0|0|118.5|0|4.889622446874355|0|2423.5|0
0|2020-03-28|2305.0|0|118.5|0|4.889622446874355|0|2423.5|0
0|2020-03-29|2305.0|0|118.5|0|4.889622446874355|0|2423.5|0
0|2020-03-30|2305.0|0|118.5|0|4.889622446874355|0|2423.5|0
0|2020-03-31|2305.0|0|118.5|0|4.889622446874355|0|2423.5|0
0|2020-04-01|2010.0|0|186.5|0|8.490780787616663|0|2196.5|0
0|2020-04-02|2010.0|0|186.5|0|8.490780787616663|0|2196.5|0
0|2020-04-03|2010.0|0|186.5|0|8.490780787616663|0|2196.5|0
0|2020-04-04|2010.0|0|186.5|0|8.490780787616663|0|2196.5|0
0|2020-04-05|2010.0|0|186.5|0|8.490780787616663|0|2196.5|0
0|2020-04-06|2010.0|0|186.5|0|8.490780787616663|0|2196.5|0
0|2020-04-07|2010.0|0|186.5|0|8.490780787616663|0|2196.5|0
0|2020-04-08|2010.0|0|186.5|0|8.490780787616663|0|2196.5|0
0|2020-04-09|2010.0|0|186.5|0|8.490780787616663|0|2196.5|0
0|2020-04-10|2010.0|0|186.5|0|8.490780787616663|0|2196.5|0
0|2020-04-11|2010.0|0|186.5|0|8.490780787616663|0|2196.5|0
0|2020-04-12|2010.0|0|186.5|0|8.490780787616663|0|2196.5|0
0|2020-04-13|2010.0|0|186.5|0|8.490780787616663|0|2196.5|0
0|2020-04-14|2010.0|0|186.5|0|8.490780787616663|0|2196.5|0
0|2020-04-15|2010.0|0|186.5|0|8.490780787616663|0|2196.5|0
0|2020-04-16|2010.0|0|186.5|0|8.490780787616663|0|2196.5|0
0|2020-04-17|2010.0|0|186.5|0|8.490780787616663|0|2196.5|0
0|2020-04-18|2010.0|0|186.5|0|8.490780787616663|0|2196.5|0
0|2020-04-19|2010.0|0|186.5|0|8.490780787616663|0|2196.5|0
0|2020-04-20|2010.0|0|186.5|0|8.490780787616663|0|2196.5|0
0|2020-04-21|2010.0|0|186.5|0|8.490780787616663|0|2196.5|0
0|2020-04-22|2010.0|0|186.5|0|8.490780787616663|0|2196.5|0
0|2020-04-23|2010.0|0|186.5|0|8.490780787616663|0|2196.5|0
0|2020-04-24|2010.0|0|186.5|0|8.490780787616663|0|2196.5|0
0|2020-04-25|2010.0|0|186.5|0|8.490780787616663|0|2196.5|0
0|2020-04-26|2010.0|0|186.5|0|8.490780787616663|0|2196.5|0
0|2020-04-27|2010.0|0|186.5|0|8.490780787616663|0|2196.5|0
0|2020-04-28|2010.0|0|186.5|0|8.490780787616663|0|2196.5|0
0|2020-04-29|2010.0|0|186.5|0|8.490780787616663|0|2196.5|0
0|2020-04-30|2010.0|0|186.5|0|8.490780787616663|0|2196.5|0
0|2020-05-01|2103.0|0|168.0|0|7.397622192866579|0|2271.0|0
0|2020-05-02|2103.0|0|168.0|0|7.397622192866579|0|2271.0|0
0|2020-05-03|2103.0|0|168.0|0|7.397622192866579|0|2271.0|0
0|2020-05-04|2103.0|0|168.0|0|7.397622192866579|0|2271.0|0
0|2020-05-05|2103.0|0|168.0|0|7.397622192866579|0|2271.0|0
0|2020-05-06|2103.0|0|168.0|0|7.397622192866579|0|2271.0|0
0|2020-05-07|2103.0|0|168.0|0|7.397622192866579|0|2271.0|0
0|2020-05-08|2103.0|0|168.0|0|7.397622192866579|0|2271.0|0
0|2020-05-09|2103.0|0|168.0|0|7.397622192866579|0|2271.0|0
0|2020-05-10|2103.0|0|168.0|0|7.397622192866579|0|2271.0|0
0|2020-05-11|2103.0|0|168.0|0|7.397622192866579|0|2271.0|0
0|2020-05-12|2103.0|0|168.0|0|7.397622192866579|0|2271.0|0
0|2020-05-13|2103.0|0|168.0|0|7.397622192866579|0|2271.0|0
0|2020-05-14|2103.0|0|168.0|0|7.397622192866579|0|2271.0|0
0|2020-05-15|2103.0|0|168.0|0|7.397622192866579|0|2271.0|0
0|2020-05-16|2103.0|0|168.0|0|7.397622192866579|0|2271.0|0
0|2020-05-17|2103.0|0|168.0|0|7.397622192866579|0|2271.0|0
0|2020-05-18|2103.0|0|168.0|0|7.397622192866579|0|2271.0|0
0|2020-05-19|2103.0|0|168.0|0|7.397622192866579|0|2271.0|0
0|2020-05-20|2103.0|0|168.0|0|7.397622192866579|0|2271.0|0
0|2020-05-21|2103.0|0|168.0|0|7.397622192866579|0|2271.0|0
0|2020-05-22|2103.0|0|168.0|0|7.397622192866579|0|2271.0|0
0|2020-05-23|2103.0|0|168.0|0|7.397622192866579|0|2271.0|0
0|2020-05-24|2103.0|0|168.0|0|7.397622192866579|0|2271.0|0
0|2020-05-25|2103.0|0|168.0|0|7.397622192866579|0|2271.0|0
0|2020-05-26|2103.0|0|168.0|0|7.397622192866579|0|2271.0|0
0|2020-05-27|2103.0|0|168.0|0|7.397622192866579|0|2271.0|0
0|2020-05-28|2103.0|0|168.0|0|7.397622192866579|0|2271.0|0
0|2020-05-29|2103.0|0|168.0|0|7.397622192866579|0|2271.0|0
0|2020-05-30|2103.0|0|168.0|0|7.397622192866579|0|2271.0|0
0|2020-05-31|2103.0|0|168.0|0|7.397622192866579|0|2271.0|0
0|2020-06-01|2208.0|0|168.0|0|7.070707070707071|0|2376.0|0
0|2020-06-02|2208.0|0|168.0|0|7.070707070707071|0|2376.0|0
0|2020-06-03|2208.0|0|168.0|0|7.070707070707071|0|2376.0|0
0|2020-06-04|2208.0|0|168.0|0|7.070707070707071|0|2376.0|0
0|2020-06-05|2208.0|0|168.0|0|7.070707070707071|0|2376.0|0
0|2020-06-06|2208.0|0|168.0|0|7.070707070707071|0|2376.0|0
0|2020-06-07|2208.0|0|168.0|0|7.070707070707071|0|2376.0|0
0|2020-06-08|2208.0|0|168.0|0|7.070707070707071|0|2376.0|0
0|2020-06-09|2208.0|0|168.0|0|7.070707070707071|0|2376.0|0
0|2020-06-10|2208.0|0|168.0|0|7.070707070707071|0|2376.0|0
0|2020-06-11|2208.0|0|168.0|0|7.070707070707071|0|2376.0|0
0|2020-06-12|2208.0|0|168.0|0|7.070707070707071|0|2376.0|0
0|2020-06-13|2208.0|0|168.0|0|7.070707070707071|0|2376.0|0
0|2020-06-14|2208.0|0|168.0|0|7.070707070707071|0|2376.0|0
0|2020-06-15|2208.0|0|168.0|0|7.070707070707071|0|2376.0|0
0|2020-06-16|2208.0|0|168.0|0|7.070707070707071|0|2376.0|0
0|2020-06-17|2208.0|0|168.0|0|7.070707070707071|0|2376.0|0
0|2020-06-18|2208.0|0|168.0|0|7.070707070707071|0|2376.0|0
0|2020-06-19|2208.0|0|168.0|0|7.070707070707071|0|2376.0|0
0|2020-06-20|2208.0|0|168.0|0|7.070707070707071|0|2376.0|0
0|2020-06-21|2208.0|0|168.0|0|7.070707070707071|0|2376.0|0
0|2020-06-22|2208.0|0|168.0|0|7.070707070707071|0|2376.0|0
0|2020-06-23|2208.0|0|168.0|0|7.070707070707071|0|2376.0|0
0|2020-06-24|2208.0|0|168.0|0|7.070707070707071|0|2376.0|0
0|2020-06-25|2208.0|0|168.0|0|7.070707070707071|0|2376.0|0
0|2020-06-26|2208.0|0|168.0|0|7.070707070707071|0|2376.0|0
0|2020-06-27|2208.0|0|168.0|0|7.070707070707071|0|2376.0|0
0|2020-06-28|2208.0|0|168.0|0|7.070707070707071|0|2376.0|0
0|2020-06-29|2208.0|0|168.0|0|7.070707070707071|0|2376.0|0
0|2020-06-30|2208.0|0|168.0|0|7.070707070707071|0|2376.0|0
0|2020-07-01|2232.0|0|162.0|0|6.7669172932330826|0|2394.0|0
0|2020-07-02|2232.0|0|162.0|0|6.7669172932330826|0|2394.0|0
0|2020-07-03|2232.0|0|162.0|0|6.7669172932330826|0|2394.0|0
0|2020-07-04|2232.0|0|162.0|0|6.7669172932330826|0|2394.0|0
0|2020-07-05|2232.0|0|162.0|0|6.7669172932330826|0|2394.0|0
0|2020-07-06|2232.0|0|162.0|0|6.7669172932330826|0|2394.0|0
0|2020-07-07|2232.0|0|162.0|0|6.7669172932330826|0|2394.0|0
0|2020-07-08|2232.0|0|162.0|0|6.7669172932330826|0|2394.0|0
0|2020-07-09|2232.0|0|162.0|0|6.7669172932330826|0|2394.0|0
0|2020-07-10|2232.0|0|162.0|0|6.7669172932330826|0|2394.0|0
0|2020-07-11|2232.0|0|162.0|0|6.7669172932330826|0|2394.0|0
0|2020-07-12|2232.0|0|162.0|0|6.7669172932330826|0|2394.0|0
0|2020-07-13|2232.0|0|162.0|0|6.7669172932330826|0|2394.0|0
0|2020-07-14|2232.0|0|162.0|0|6.7669172932330826|0|2394.0|0
0|2020-07-15|2232.0|0|162.0|0|6.7669172932330826|0|2394.0|0
0|2020-07-16|2232.0|0|162.0|0|6.7669172932330826|0|2394.0|0
0|2020-07-17|2232.0|0|162.0|0|6.7669172932330826|0|2394.0|0
0|2020-07-18|2232.0|0|162.0|0|6.7669172932330826|0|2394.0|0
0|2020-07-19|2232.0|0|162.0|0|6.7669172932330826|0|2394.0|0
0|2020-07-20|2232.0|0|162.0|0|6.7669172932330826|0|2394.0|0
0|2020-07-21|2232.0|0|162.0|0|6.7669172932330826|0|2394.0|0
0|2020-07-22|2232.0|0|162.0|0|6.7669172932330826|0|2394.0|0
0|2020-07-23|2232.0|0|162.0|0|6.7669172932330826|0|2394.0|0
0|2020-07-24|2232.0|0|162.0|0|6.7669172932330826|0|2394.0|0
0|2020-07-25|2232.0|0|162.0|0|6.7669172932330826|0|2394.0|0
0|2020-07-26|2232.0|0|162.0|0|6.7669172932330826|0|2394.0|0
0|2020-07-27|2232.0|0|162.0|0|6.7669172932330826|0|2394.0|0
0|2020-07-28|2232.0|0|162.0|0|6.7669172932330826|0|2394.0|0
0|2020-07-29|2232.0|0|162.0|0|6.7669172932330826|0|2394.0|0
0|2020-07-30|2232.0|0|162.0|0|6.7669172932330826|0|2394.0|0
0|2020-07-31|2232.0|0|162.0|0|6.7669172932330826|0|2394.0|0
0|2020-08-01|2319.0|0|114.0|0|4.68557336621455|0|2433.0|0
0|2020-08-02|2319.0|0|114.0|0|4.68557336621455|0|2433.0|0
0|2020-08-03|2319.0|0|114.0|0|4.68557336621455|0|2433.0|0
0|2020-08-04|2319.0|0|114.0|0|4.68557336621455|0|2433.0|0
0|2020-08-05|2319.0|0|114.0|0|4.68557336621455|0|2433.0|0
0|2020-08-06|2319.0|0|114.0|0|4.68557336621455|0|2433.0|0
0|2020-08-07|2319.0|0|114.0|0|4.68557336621455|0|2433.0|0
0|2020-08-08|2319.0|0|114.0|0|4.68557336621455|0|2433.0|0
0|2020-08-09|2319.0|0|114.0|0|4.68557336621455|0|2433.0|0
0|2020-08-10|2319.0|0|114.0|0|4.68557336621455|0|2433.0|0
0|2020-08-11|2319.0|0|114.0|0|4.68557336621455|0|2433.0|0
0|2020-08-12|2319.0|0|114.0|0|4.68557336621455|0|2433.0|0
0|2020-08-13|2319.0|0|114.0|0|4.68557336621455|0|2433.0|0
0|2020-08-14|2319.0|0|114.0|0|4.68557336621455|0|2433.0|0
0|2020-08-15|2319.0|0|114.0|0|4.68557336621455|0|2433.0|0
0|2020-08-16|2319.0|0|114.0|0|4.68557336621455|0|2433.0|0
0|2020-08-17|2319.0|0|114.0|0|4.68557336621455|0|2433.0|0
0|2020-08-18|2319.0|0|114.0|0|4.68557336621455|0|2433.0|0
0|2020-08-19|2319.0|0|114.0|0|4.68557336621455|0|2433.0|0
0|2020-08-20|2319.0|0|114.0|0|4.68557336621455|0|2433.0|0
0|2020-08-21|2319.0|0|114.0|0|4.68557336621455|0|2433.0|0
0|2020-08-22|2319.0|0|114.0|0|4.68557336621455|0|2433.0|0
0|2020-08-23|2319.0|0|114.0|0|4.68557336621455|0|2433.0|0
0|2020-08-24|2319.0|0|114.0|0|4.68557336621455|0|2433.0|0
0|2020-08-25|2319.0|0|114.0|0|4.68557336621455|0|2433.0|0
0|2020-08-26|2319.0|0|114.0|0|4.68557336621455|0|2433.0|0
0|2020-08-27|2319.0|0|114.0|0|4.68557336621455|0|2433.0|0
0|2020-08-28|2319.0|0|114.0|0|4.68557336621455|0|2433.0|0
0|2020-08-29|2319.0|0|114.0|0|4.68557336621455|0|2433.0|0
0|2020-08-30|2319.0|0|114.0|0|4.68557336621455|0|2433.0|0
0|2020-08-31|2319.0|0|114.0|0|4.68557336621455|0|2433.0|0
0|2020-09-01|2283.0|0|133.0|0|5.504966887417218|0|2416.0|0
0|2020-09-02|2283.0|0|133.0|0|5.504966887417218|0|2416.0|0
0|2020-09-03|2283.0|0|133.0|0|5.504966887417218|0|2416.0|0
0|2020-09-04|2283.0|0|133.0|0|5.504966887417218|0|2416.0|0
0|2020-09-05|2283.0|0|133.0|0|5.504966887417218|0|2416.0|0
0|2020-09-06|2283.0|0|133.0|0|5.504966887417218|0|2416.0|0
0|2020-09-07|2283.0|0|133.0|0|5.504966887417218|0|2416.0|0
0|2020-09-08|2283.0|0|133.0|0|5.504966887417218|0|2416.0|0
0|2020-09-09|2283.0|0|133.0|0|5.504966887417218|0|2416.0|0
0|2020-09-10|2283.0|0|133.0|0|5.504966887417218|0|2416.0|0
0|2020-09-11|2283.0|0|133.0|0|5.504966887417218|0|2416.0|0
0|2020-09-12|2283.0|0|133.0|0|5.504966887417218|0|2416.0|0
0|2020-09-13|2283.0|0|133.0|0|5.504966887417218|0|2416.0|0
0|2020-09-14|2283.0|0|133.0|0|5.504966887417218|0|2416.0|0
0|2020-09-15|2283.0|0|133.0|0|5.504966887417218|0|2416.0|0
0|2020-09-16|2283.0|0|133.0|0|5.504966887417218|0|2416.0|0
0|2020-09-17|2283.0|0|133.0|0|5.504966887417218|0|2416.0|0
0|2020-09-18|2283.0|0|133.0|0|5.504966887417218|0|2416.0|0
0|2020-09-19|2283.0|0|133.0|0|5.504966887417218|0|2416.0|0
0|2020-09-20|2283.0|0|133.0|0|5.504966887417218|0|2416.0|0
0|2020-09-21|2283.0|0|133.0|0|5.504966887417218|0|2416.0|0
0|2020-09-22|2283.0|0|133.0|0|5.504966887417218|0|2416.0|0
0|2020-09-23|2283.0|0|133.0|0|5.504966887417218|0|2416.0|0
0|2020-09-24|2283.0|0|133.0|0|5.504966887417218|0|2416.0|0
0|2020-09-25|2283.0|0|133.0|0|5.504966887417218|0|2416.0|0
0|2020-09-26|2283.0|0|133.0|0|5.504966887417218|0|2416.0|0
0|2020-09-27|2283.0|0|133.0|0|5.504966887417218|0|2416.0|0
0|2020-09-28|2283.0|0|133.0|0|5.504966887417218|0|2416.0|0
0|2020-09-29|2283.0|0|133.0|0|5.504966887417218|0|2416.0|0
0|2020-09-30|2283.0|0|133.0|0|5.504966887417218|0|2416.0|0
0|2020-10-01|2351.0|0|123.0|0|4.971705739692805|0|2474.0|0
0|2020-10-02|2351.0|0|123.0|0|4.971705739692805|0|2474.0|0
0|2020-10-03|2351.0|0|123.0|0|4.971705739692805|0|2474.0|0
0|2020-10-04|2351.0|0|123.0|0|4.971705739692805|0|2474.0|0
0|2020-10-05|2351.0|0|123.0|0|4.971705739692805|0|2474.0|0
0|2020-10-06|2351.0|0|123.0|0|4.971705739692805|0|2474.0|0
0|2020-10-07|2351.0|0|123.0|0|4.971705739692805|0|2474.0|0
0|2020-10-08|2351.0|0|123.0|0|4.971705739692805|0|2474.0|0
0|2020-10-09|2351.0|0|123.0|0|4.971705739692805|0|2474.0|0
0|2020-10-10|2351.0|0|123.0|0|4.971705739692805|0|2474.0|0
0|2020-10-11|2351.0|0|123.0|0|4.971705739692805|0|2474.0|0
0|2020-10-12|2351.0|0|123.0|0|4.971705739692805|0|2474.0|0
0|2020-10-13|2351.0|0|123.0|0|4.971705739692805|0|2474.0|0
0|2020-10-14|2351.0|0|123.0|0|4.971705739692805|0|2474.0|0
0|2020-10-15|2351.0|0|123.0|0|4.971705739692805|0|2474.0|0
0|2020-10-16|2351.0|0|123.0|0|4.971705739692805|0|2474.0|0
0|2020-10-17|2351.0|0|123.0|0|4.971705739692805|0|2474.0|0
0|2020-10-18|2351.0|0|123.0|0|4.971705739692805|0|2474.0|0
0|2020-10-19|2351.0|0|123.0|0|4.971705739692805|0|2474.0|0
0|2020-10-20|2351.0|0|123.0|0|4.971705739692805|0|2474.0|0
0|2020-10-21|2351.0|0|123.0|0|4.971705739692805|0|2474.0|0
0|2020-10-22|2351.0|0|123.0|0|4.971705739692805|0|2474.0|0
0|2020-10-23|2351.0|0|123.0|0|4.971705739692805|0|2474.0|0
0|2020-10-24|2351.0|0|123.0|0|4.971705739692805|0|2474.0|0
0|2020-10-25|2351.0|0|123.0|0|4.971705739692805|0|2474.0|0
0|2020-10-26|2351.0|0|123.0|0|4.971705739692805|0|2474.0|0
0|2020-10-27|2351.0|0|123.0|0|4.971705739692805|0|2474.0|0
0|2020-10-28|2351.0|0|123.0|0|4.971705739692805|0|2474.0|0
0|2020-10-29|2351.0|0|123.0|0|4.971705739692805|0|2474.0|0
0|2020-10-30|2351.0|0|123.0|0|4.971705739692805|0|2474.0|0
0|2020-10-31|2351.0|0|123.0|0|4.971705739692805|0|2474.0|0
0|2020-11-01|2313.0|0|129.0|0|5.282555282555283|0|2442.0|0
0|2020-11-02|2313.0|0|129.0|0|5.282555282555283|0|2442.0|0
0|2020-11-03|2313.0|0|129.0|0|5.282555282555283|0|2442.0|0
0|2020-11-04|2313.0|0|129.0|0|5.282555282555283|0|2442.0|0
0|2020-11-05|2313.0|0|129.0|0|5.282555282555283|0|2442.0|0
0|2020-11-06|2313.0|0|129.0|0|5.282555282555283|0|2442.0|0
0|2020-11-07|2313.0|0|129.0|0|5.282555282555283|0|2442.0|0
0|2020-11-08|2313.0|0|129.0|0|5.282555282555283|0|2442.0|0
0|2020-11-09|2313.0|0|129.0|0|5.282555282555283|0|2442.0|0
0|2020-11-10|2313.0|0|129.0|0|5.282555282555283|0|2442.0|0
0|2020-11-11|2313.0|0|129.0|0|5.282555282555283|0|2442.0|0
0|2020-11-12|2313.0|0|129.0|0|5.282555282555283|0|2442.0|0
0|2020-11-13|2313.0|0|129.0|0|5.282555282555283|0|2442.0|0
0|2020-11-14|2313.0|0|129.0|0|5.282555282555283|0|2442.0|0
0|2020-11-15|2313.0|0|129.0|0|5.282555282555283|0|2442.0|0
0|2020-11-16|2313.0|0|129.0|0|5.282555282555283|0|2442.0|0
0|2020-11-17|2313.0|0|129.0|0|5.282555282555283|0|2442.0|0
0|2020-11-18|2313.0|0|129.0|0|5.282555282555283|0|2442.0|0
0|2020-11-19|2313.0|0|129.0|0|5.282555282555283|0|2442.0|0
0|2020-11-20|2313.0|0|129.0|0|5.282555282555283|0|2442.0|0
0|2020-11-21|2313.0|0|129.0|0|5.282555282555283|0|2442.0|0
0|2020-11-22|2313.0|0|129.0|0|5.282555282555283|0|2442.0|0
0|2020-11-23|2313.0|0|129.0|0|5.282555282555283|0|2442.0|0
0|2020-11-24|2313.0|0|129.0|0|5.282555282555283|0|2442.0|0
0|2020-11-25|2313.0|0|129.0|0|5.282555282555283|0|2442.0|0
0|2020-11-26|2313.0|0|129.0|0|5.282555282555283|0|2442.0|0
0|2020-11-27|2313.0|0|129.0|0|5.282555282555283|0|2442.0|0
0|2020-11-28|2313.0|0|129.0|0|5.282555282555283|0|2442.0|0
0|2020-11-29|2313.0|0|129.0|0|5.282555282555283|0|2442.0|0
0|2020-11-30|2313.0|0|129.0|0|5.282555282555283|0|2442.0|0
0|2020-12-01|2318.0|0|120.0|0|4.9220672682526665|0|2438.0|0
0|2020-12-02|2318.0|0|120.0|0|4.9220672682526665|0|2438.0|0
0|2020-12-03|2318.0|0|120.0|0|4.9220672682526665|0|2438.0|0
0|2020-12-04|2318.0|0|120.0|0|4.9220672682526665|0|2438.0|0
0|2020-12-05|2318.0|0|120.0|0|4.9220672682526665|0|2438.0|0
0|2020-12-06|2318.0|0|120.0|0|4.9220672682526665|0|2438.0|0
0|2020-12-07|2318.0|0|120.0|0|4.9220672682526665|0|2438.0|0
0|2020-12-08|2318.0|0|120.0|0|4.9220672682526665|0|2438.0|0
0|2020-12-09|2318.0|0|120.0|0|4.9220672682526665|0|2438.0|0
0|2020-12-10|2318.0|0|120.0|0|4.9220672682526665|0|2438.0|0
