|dates|Kimball_Nebraska_UnitedStates.BLS_EmployedPopulation.data|Kimball_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|Kimball_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|Kimball_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|Kimball_Nebraska_UnitedStates.BLS_UnemploymentRate.data|Kimball_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|Kimball_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|Kimball_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-20|1946.0|0|60.0|0|2.991026919242273|0|2006.0|0
0|2020-01-21|1946.0|0|60.0|0|2.991026919242273|0|2006.0|0
0|2020-01-22|1946.0|0|60.0|0|2.991026919242273|0|2006.0|0
0|2020-01-23|1946.0|0|60.0|0|2.991026919242273|0|2006.0|0
0|2020-01-24|1946.0|0|60.0|0|2.991026919242273|0|2006.0|0
0|2020-01-25|1946.0|0|60.0|0|2.991026919242273|0|2006.0|0
0|2020-01-26|1946.0|0|60.0|0|2.991026919242273|0|2006.0|0
0|2020-01-27|1946.0|0|60.0|0|2.991026919242273|0|2006.0|0
0|2020-01-28|1946.0|0|60.0|0|2.991026919242273|0|2006.0|0
0|2020-01-29|1946.0|0|60.0|0|2.991026919242273|0|2006.0|0
0|2020-01-30|1946.0|0|60.0|0|2.991026919242273|0|2006.0|0
0|2020-01-31|1946.0|0|60.0|0|2.991026919242273|0|2006.0|0
0|2020-02-01|1946.5|0|56.5|0|2.820768846729905|0|2003.0|0
0|2020-02-02|1946.5|0|56.5|0|2.820768846729905|0|2003.0|0
0|2020-02-03|1946.5|0|56.5|0|2.820768846729905|0|2003.0|0
0|2020-02-04|1946.5|0|56.5|0|2.820768846729905|0|2003.0|0
0|2020-02-05|1946.5|0|56.5|0|2.820768846729905|0|2003.0|0
0|2020-02-06|1946.5|0|56.5|0|2.820768846729905|0|2003.0|0
0|2020-02-07|1946.5|0|56.5|0|2.820768846729905|0|2003.0|0
0|2020-02-08|1946.5|0|56.5|0|2.820768846729905|0|2003.0|0
0|2020-02-09|1946.5|0|56.5|0|2.820768846729905|0|2003.0|0
0|2020-02-10|1946.5|0|56.5|0|2.820768846729905|0|2003.0|0
0|2020-02-11|1946.5|0|56.5|0|2.820768846729905|0|2003.0|0
0|2020-02-12|1946.5|0|56.5|0|2.820768846729905|0|2003.0|0
0|2020-02-13|1946.5|0|56.5|0|2.820768846729905|0|2003.0|0
0|2020-02-14|1946.5|0|56.5|0|2.820768846729905|0|2003.0|0
0|2020-02-15|1946.5|0|56.5|0|2.820768846729905|0|2003.0|0
0|2020-02-16|1946.5|0|56.5|0|2.820768846729905|0|2003.0|0
0|2020-02-17|1946.5|0|56.5|0|2.820768846729905|0|2003.0|0
0|2020-02-18|1946.5|0|56.5|0|2.820768846729905|0|2003.0|0
0|2020-02-19|1946.5|0|56.5|0|2.820768846729905|0|2003.0|0
0|2020-02-20|1946.5|0|56.5|0|2.820768846729905|0|2003.0|0
0|2020-02-21|1946.5|0|56.5|0|2.820768846729905|0|2003.0|0
0|2020-02-22|1946.5|0|56.5|0|2.820768846729905|0|2003.0|0
0|2020-02-23|1946.5|0|56.5|0|2.820768846729905|0|2003.0|0
0|2020-02-24|1946.5|0|56.5|0|2.820768846729905|0|2003.0|0
0|2020-02-25|1946.5|0|56.5|0|2.820768846729905|0|2003.0|0
0|2020-02-26|1946.5|0|56.5|0|2.820768846729905|0|2003.0|0
0|2020-02-27|1946.5|0|56.5|0|2.820768846729905|0|2003.0|0
0|2020-02-28|1946.5|0|56.5|0|2.820768846729905|0|2003.0|0
0|2020-02-29|1946.5|0|56.5|0|2.820768846729905|0|2003.0|0
0|2020-03-01|1950.5|0|79.5|0|3.916256157635468|0|2030.0|0
0|2020-03-02|1950.5|0|79.5|0|3.916256157635468|0|2030.0|0
0|2020-03-03|1950.5|0|79.5|0|3.916256157635468|0|2030.0|0
0|2020-03-04|1950.5|0|79.5|0|3.916256157635468|0|2030.0|0
0|2020-03-05|1950.5|0|79.5|0|3.916256157635468|0|2030.0|0
0|2020-03-06|1950.5|0|79.5|0|3.916256157635468|0|2030.0|0
0|2020-03-07|1950.5|0|79.5|0|3.916256157635468|0|2030.0|0
0|2020-03-08|1950.5|0|79.5|0|3.916256157635468|0|2030.0|0
0|2020-03-09|1950.5|0|79.5|0|3.916256157635468|0|2030.0|0
0|2020-03-10|1950.5|0|79.5|0|3.916256157635468|0|2030.0|0
0|2020-03-11|1950.5|0|79.5|0|3.916256157635468|0|2030.0|0
0|2020-03-12|1950.5|0|79.5|0|3.916256157635468|0|2030.0|0
0|2020-03-13|1950.5|0|79.5|0|3.916256157635468|0|2030.0|0
0|2020-03-14|1950.5|0|79.5|0|3.916256157635468|0|2030.0|0
0|2020-03-15|1950.5|0|79.5|0|3.916256157635468|0|2030.0|0
0|2020-03-16|1950.5|0|79.5|0|3.916256157635468|0|2030.0|0
0|2020-03-17|1950.5|0|79.5|0|3.916256157635468|0|2030.0|0
0|2020-03-18|1950.5|0|79.5|0|3.916256157635468|0|2030.0|0
0|2020-03-19|1950.5|0|79.5|0|3.916256157635468|0|2030.0|0
0|2020-03-20|1950.5|0|79.5|0|3.916256157635468|0|2030.0|0
0|2020-03-21|1950.5|0|79.5|0|3.916256157635468|0|2030.0|0
0|2020-03-22|1950.5|0|79.5|0|3.916256157635468|0|2030.0|0
0|2020-03-23|1950.5|0|79.5|0|3.916256157635468|0|2030.0|0
0|2020-03-24|1950.5|0|79.5|0|3.916256157635468|0|2030.0|0
0|2020-03-25|1950.5|0|79.5|0|3.916256157635468|0|2030.0|0
0|2020-03-26|1950.5|0|79.5|0|3.916256157635468|0|2030.0|0
0|2020-03-27|1950.5|0|79.5|0|3.916256157635468|0|2030.0|0
0|2020-03-28|1950.5|0|79.5|0|3.916256157635468|0|2030.0|0
0|2020-03-29|1950.5|0|79.5|0|3.916256157635468|0|2030.0|0
0|2020-03-30|1950.5|0|79.5|0|3.916256157635468|0|2030.0|0
0|2020-03-31|1950.5|0|79.5|0|3.916256157635468|0|2030.0|0
0|2020-04-01|1943.0|0|88.5|0|4.356386906226926|0|2031.5|0
0|2020-04-02|1943.0|0|88.5|0|4.356386906226926|0|2031.5|0
0|2020-04-03|1943.0|0|88.5|0|4.356386906226926|0|2031.5|0
0|2020-04-04|1943.0|0|88.5|0|4.356386906226926|0|2031.5|0
0|2020-04-05|1943.0|0|88.5|0|4.356386906226926|0|2031.5|0
0|2020-04-06|1943.0|0|88.5|0|4.356386906226926|0|2031.5|0
0|2020-04-07|1943.0|0|88.5|0|4.356386906226926|0|2031.5|0
0|2020-04-08|1943.0|0|88.5|0|4.356386906226926|0|2031.5|0
0|2020-04-09|1943.0|0|88.5|0|4.356386906226926|0|2031.5|0
0|2020-04-10|1943.0|0|88.5|0|4.356386906226926|0|2031.5|0
0|2020-04-11|1943.0|0|88.5|0|4.356386906226926|0|2031.5|0
0|2020-04-12|1943.0|0|88.5|0|4.356386906226926|0|2031.5|0
0|2020-04-13|1943.0|0|88.5|0|4.356386906226926|0|2031.5|0
0|2020-04-14|1943.0|0|88.5|0|4.356386906226926|0|2031.5|0
0|2020-04-15|1943.0|0|88.5|0|4.356386906226926|0|2031.5|0
0|2020-04-16|1943.0|0|88.5|0|4.356386906226926|0|2031.5|0
0|2020-04-17|1943.0|0|88.5|0|4.356386906226926|0|2031.5|0
0|2020-04-18|1943.0|0|88.5|0|4.356386906226926|0|2031.5|0
0|2020-04-19|1943.0|0|88.5|0|4.356386906226926|0|2031.5|0
0|2020-04-20|1943.0|0|88.5|0|4.356386906226926|0|2031.5|0
0|2020-04-21|1943.0|0|88.5|0|4.356386906226926|0|2031.5|0
0|2020-04-22|1943.0|0|88.5|0|4.356386906226926|0|2031.5|0
0|2020-04-23|1943.0|0|88.5|0|4.356386906226926|0|2031.5|0
0|2020-04-24|1943.0|0|88.5|0|4.356386906226926|0|2031.5|0
0|2020-04-25|1943.0|0|88.5|0|4.356386906226926|0|2031.5|0
0|2020-04-26|1943.0|0|88.5|0|4.356386906226926|0|2031.5|0
0|2020-04-27|1943.0|0|88.5|0|4.356386906226926|0|2031.5|0
0|2020-04-28|1943.0|0|88.5|0|4.356386906226926|0|2031.5|0
0|2020-04-29|1943.0|0|88.5|0|4.356386906226926|0|2031.5|0
0|2020-04-30|1943.0|0|88.5|0|4.356386906226926|0|2031.5|0
0|2020-05-01|1929.0|0|84.0|0|4.172876304023845|0|2013.0|0
0|2020-05-02|1929.0|0|84.0|0|4.172876304023845|0|2013.0|0
0|2020-05-03|1929.0|0|84.0|0|4.172876304023845|0|2013.0|0
0|2020-05-04|1929.0|0|84.0|0|4.172876304023845|0|2013.0|0
0|2020-05-05|1929.0|0|84.0|0|4.172876304023845|0|2013.0|0
0|2020-05-06|1929.0|0|84.0|0|4.172876304023845|0|2013.0|0
0|2020-05-07|1929.0|0|84.0|0|4.172876304023845|0|2013.0|0
0|2020-05-08|1929.0|0|84.0|0|4.172876304023845|0|2013.0|0
0|2020-05-09|1929.0|0|84.0|0|4.172876304023845|0|2013.0|0
0|2020-05-10|1929.0|0|84.0|0|4.172876304023845|0|2013.0|0
0|2020-05-11|1929.0|0|84.0|0|4.172876304023845|0|2013.0|0
0|2020-05-12|1929.0|0|84.0|0|4.172876304023845|0|2013.0|0
0|2020-05-13|1929.0|0|84.0|0|4.172876304023845|0|2013.0|0
0|2020-05-14|1929.0|0|84.0|0|4.172876304023845|0|2013.0|0
0|2020-05-15|1929.0|0|84.0|0|4.172876304023845|0|2013.0|0
0|2020-05-16|1929.0|0|84.0|0|4.172876304023845|0|2013.0|0
0|2020-05-17|1929.0|0|84.0|0|4.172876304023845|0|2013.0|0
0|2020-05-18|1929.0|0|84.0|0|4.172876304023845|0|2013.0|0
0|2020-05-19|1929.0|0|84.0|0|4.172876304023845|0|2013.0|0
0|2020-05-20|1929.0|0|84.0|0|4.172876304023845|0|2013.0|0
0|2020-05-21|1929.0|0|84.0|0|4.172876304023845|0|2013.0|0
0|2020-05-22|1929.0|0|84.0|0|4.172876304023845|0|2013.0|0
0|2020-05-23|1929.0|0|84.0|0|4.172876304023845|0|2013.0|0
0|2020-05-24|1929.0|0|84.0|0|4.172876304023845|0|2013.0|0
0|2020-05-25|1929.0|0|84.0|0|4.172876304023845|0|2013.0|0
0|2020-05-26|1929.0|0|84.0|0|4.172876304023845|0|2013.0|0
0|2020-05-27|1929.0|0|84.0|0|4.172876304023845|0|2013.0|0
0|2020-05-28|1929.0|0|84.0|0|4.172876304023845|0|2013.0|0
0|2020-05-29|1929.0|0|84.0|0|4.172876304023845|0|2013.0|0
0|2020-05-30|1929.0|0|84.0|0|4.172876304023845|0|2013.0|0
0|2020-05-31|1929.0|0|84.0|0|4.172876304023845|0|2013.0|0
0|2020-06-01|1920.0|0|108.0|0|5.325443786982248|0|2028.0|0
0|2020-06-02|1920.0|0|108.0|0|5.325443786982248|0|2028.0|0
0|2020-06-03|1920.0|0|108.0|0|5.325443786982248|0|2028.0|0
0|2020-06-04|1920.0|0|108.0|0|5.325443786982248|0|2028.0|0
0|2020-06-05|1920.0|0|108.0|0|5.325443786982248|0|2028.0|0
0|2020-06-06|1920.0|0|108.0|0|5.325443786982248|0|2028.0|0
0|2020-06-07|1920.0|0|108.0|0|5.325443786982248|0|2028.0|0
0|2020-06-08|1920.0|0|108.0|0|5.325443786982248|0|2028.0|0
0|2020-06-09|1920.0|0|108.0|0|5.325443786982248|0|2028.0|0
0|2020-06-10|1920.0|0|108.0|0|5.325443786982248|0|2028.0|0
0|2020-06-11|1920.0|0|108.0|0|5.325443786982248|0|2028.0|0
0|2020-06-12|1920.0|0|108.0|0|5.325443786982248|0|2028.0|0
0|2020-06-13|1920.0|0|108.0|0|5.325443786982248|0|2028.0|0
0|2020-06-14|1920.0|0|108.0|0|5.325443786982248|0|2028.0|0
0|2020-06-15|1920.0|0|108.0|0|5.325443786982248|0|2028.0|0
0|2020-06-16|1920.0|0|108.0|0|5.325443786982248|0|2028.0|0
0|2020-06-17|1920.0|0|108.0|0|5.325443786982248|0|2028.0|0
0|2020-06-18|1920.0|0|108.0|0|5.325443786982248|0|2028.0|0
0|2020-06-19|1920.0|0|108.0|0|5.325443786982248|0|2028.0|0
0|2020-06-20|1920.0|0|108.0|0|5.325443786982248|0|2028.0|0
0|2020-06-21|1920.0|0|108.0|0|5.325443786982248|0|2028.0|0
0|2020-06-22|1920.0|0|108.0|0|5.325443786982248|0|2028.0|0
0|2020-06-23|1920.0|0|108.0|0|5.325443786982248|0|2028.0|0
0|2020-06-24|1920.0|0|108.0|0|5.325443786982248|0|2028.0|0
0|2020-06-25|1920.0|0|108.0|0|5.325443786982248|0|2028.0|0
0|2020-06-26|1920.0|0|108.0|0|5.325443786982248|0|2028.0|0
0|2020-06-27|1920.0|0|108.0|0|5.325443786982248|0|2028.0|0
0|2020-06-28|1920.0|0|108.0|0|5.325443786982248|0|2028.0|0
0|2020-06-29|1920.0|0|108.0|0|5.325443786982248|0|2028.0|0
0|2020-06-30|1920.0|0|108.0|0|5.325443786982248|0|2028.0|0
0|2020-07-01|1912.0|0|86.0|0|4.3043043043043046|0|1998.0|0
0|2020-07-02|1912.0|0|86.0|0|4.3043043043043046|0|1998.0|0
0|2020-07-03|1912.0|0|86.0|0|4.3043043043043046|0|1998.0|0
0|2020-07-04|1912.0|0|86.0|0|4.3043043043043046|0|1998.0|0
0|2020-07-05|1912.0|0|86.0|0|4.3043043043043046|0|1998.0|0
0|2020-07-06|1912.0|0|86.0|0|4.3043043043043046|0|1998.0|0
0|2020-07-07|1912.0|0|86.0|0|4.3043043043043046|0|1998.0|0
0|2020-07-08|1912.0|0|86.0|0|4.3043043043043046|0|1998.0|0
0|2020-07-09|1912.0|0|86.0|0|4.3043043043043046|0|1998.0|0
0|2020-07-10|1912.0|0|86.0|0|4.3043043043043046|0|1998.0|0
0|2020-07-11|1912.0|0|86.0|0|4.3043043043043046|0|1998.0|0
0|2020-07-12|1912.0|0|86.0|0|4.3043043043043046|0|1998.0|0
0|2020-07-13|1912.0|0|86.0|0|4.3043043043043046|0|1998.0|0
0|2020-07-14|1912.0|0|86.0|0|4.3043043043043046|0|1998.0|0
0|2020-07-15|1912.0|0|86.0|0|4.3043043043043046|0|1998.0|0
0|2020-07-16|1912.0|0|86.0|0|4.3043043043043046|0|1998.0|0
0|2020-07-17|1912.0|0|86.0|0|4.3043043043043046|0|1998.0|0
0|2020-07-18|1912.0|0|86.0|0|4.3043043043043046|0|1998.0|0
0|2020-07-19|1912.0|0|86.0|0|4.3043043043043046|0|1998.0|0
0|2020-07-20|1912.0|0|86.0|0|4.3043043043043046|0|1998.0|0
0|2020-07-21|1912.0|0|86.0|0|4.3043043043043046|0|1998.0|0
0|2020-07-22|1912.0|0|86.0|0|4.3043043043043046|0|1998.0|0
0|2020-07-23|1912.0|0|86.0|0|4.3043043043043046|0|1998.0|0
0|2020-07-24|1912.0|0|86.0|0|4.3043043043043046|0|1998.0|0
0|2020-07-25|1912.0|0|86.0|0|4.3043043043043046|0|1998.0|0
0|2020-07-26|1912.0|0|86.0|0|4.3043043043043046|0|1998.0|0
0|2020-07-27|1912.0|0|86.0|0|4.3043043043043046|0|1998.0|0
0|2020-07-28|1912.0|0|86.0|0|4.3043043043043046|0|1998.0|0
0|2020-07-29|1912.0|0|86.0|0|4.3043043043043046|0|1998.0|0
0|2020-07-30|1912.0|0|86.0|0|4.3043043043043046|0|1998.0|0
0|2020-07-31|1912.0|0|86.0|0|4.3043043043043046|0|1998.0|0
0|2020-08-01|1896.0|0|71.0|0|3.6095577020843925|0|1967.0|0
0|2020-08-02|1896.0|0|71.0|0|3.6095577020843925|0|1967.0|0
0|2020-08-03|1896.0|0|71.0|0|3.6095577020843925|0|1967.0|0
0|2020-08-04|1896.0|0|71.0|0|3.6095577020843925|0|1967.0|0
0|2020-08-05|1896.0|0|71.0|0|3.6095577020843925|0|1967.0|0
0|2020-08-06|1896.0|0|71.0|0|3.6095577020843925|0|1967.0|0
0|2020-08-07|1896.0|0|71.0|0|3.6095577020843925|0|1967.0|0
0|2020-08-08|1896.0|0|71.0|0|3.6095577020843925|0|1967.0|0
0|2020-08-09|1896.0|0|71.0|0|3.6095577020843925|0|1967.0|0
0|2020-08-10|1896.0|0|71.0|0|3.6095577020843925|0|1967.0|0
0|2020-08-11|1896.0|0|71.0|0|3.6095577020843925|0|1967.0|0
0|2020-08-12|1896.0|0|71.0|0|3.6095577020843925|0|1967.0|0
0|2020-08-13|1896.0|0|71.0|0|3.6095577020843925|0|1967.0|0
0|2020-08-14|1896.0|0|71.0|0|3.6095577020843925|0|1967.0|0
0|2020-08-15|1896.0|0|71.0|0|3.6095577020843925|0|1967.0|0
0|2020-08-16|1896.0|0|71.0|0|3.6095577020843925|0|1967.0|0
0|2020-08-17|1896.0|0|71.0|0|3.6095577020843925|0|1967.0|0
0|2020-08-18|1896.0|0|71.0|0|3.6095577020843925|0|1967.0|0
0|2020-08-19|1896.0|0|71.0|0|3.6095577020843925|0|1967.0|0
0|2020-08-20|1896.0|0|71.0|0|3.6095577020843925|0|1967.0|0
0|2020-08-21|1896.0|0|71.0|0|3.6095577020843925|0|1967.0|0
0|2020-08-22|1896.0|0|71.0|0|3.6095577020843925|0|1967.0|0
0|2020-08-23|1896.0|0|71.0|0|3.6095577020843925|0|1967.0|0
0|2020-08-24|1896.0|0|71.0|0|3.6095577020843925|0|1967.0|0
0|2020-08-25|1896.0|0|71.0|0|3.6095577020843925|0|1967.0|0
0|2020-08-26|1896.0|0|71.0|0|3.6095577020843925|0|1967.0|0
0|2020-08-27|1896.0|0|71.0|0|3.6095577020843925|0|1967.0|0
0|2020-08-28|1896.0|0|71.0|0|3.6095577020843925|0|1967.0|0
0|2020-08-29|1896.0|0|71.0|0|3.6095577020843925|0|1967.0|0
0|2020-08-30|1896.0|0|71.0|0|3.6095577020843925|0|1967.0|0
0|2020-08-31|1896.0|0|71.0|0|3.6095577020843925|0|1967.0|0
0|2020-09-01|1866.0|0|72.0|0|3.7151702786377707|0|1938.0|0
0|2020-09-02|1866.0|0|72.0|0|3.7151702786377707|0|1938.0|0
0|2020-09-03|1866.0|0|72.0|0|3.7151702786377707|0|1938.0|0
0|2020-09-04|1866.0|0|72.0|0|3.7151702786377707|0|1938.0|0
0|2020-09-05|1866.0|0|72.0|0|3.7151702786377707|0|1938.0|0
0|2020-09-06|1866.0|0|72.0|0|3.7151702786377707|0|1938.0|0
0|2020-09-07|1866.0|0|72.0|0|3.7151702786377707|0|1938.0|0
0|2020-09-08|1866.0|0|72.0|0|3.7151702786377707|0|1938.0|0
0|2020-09-09|1866.0|0|72.0|0|3.7151702786377707|0|1938.0|0
0|2020-09-10|1866.0|0|72.0|0|3.7151702786377707|0|1938.0|0
0|2020-09-11|1866.0|0|72.0|0|3.7151702786377707|0|1938.0|0
0|2020-09-12|1866.0|0|72.0|0|3.7151702786377707|0|1938.0|0
0|2020-09-13|1866.0|0|72.0|0|3.7151702786377707|0|1938.0|0
0|2020-09-14|1866.0|0|72.0|0|3.7151702786377707|0|1938.0|0
0|2020-09-15|1866.0|0|72.0|0|3.7151702786377707|0|1938.0|0
0|2020-09-16|1866.0|0|72.0|0|3.7151702786377707|0|1938.0|0
0|2020-09-17|1866.0|0|72.0|0|3.7151702786377707|0|1938.0|0
0|2020-09-18|1866.0|0|72.0|0|3.7151702786377707|0|1938.0|0
0|2020-09-19|1866.0|0|72.0|0|3.7151702786377707|0|1938.0|0
0|2020-09-20|1866.0|0|72.0|0|3.7151702786377707|0|1938.0|0
0|2020-09-21|1866.0|0|72.0|0|3.7151702786377707|0|1938.0|0
0|2020-09-22|1866.0|0|72.0|0|3.7151702786377707|0|1938.0|0
0|2020-09-23|1866.0|0|72.0|0|3.7151702786377707|0|1938.0|0
0|2020-09-24|1866.0|0|72.0|0|3.7151702786377707|0|1938.0|0
0|2020-09-25|1866.0|0|72.0|0|3.7151702786377707|0|1938.0|0
0|2020-09-26|1866.0|0|72.0|0|3.7151702786377707|0|1938.0|0
0|2020-09-27|1866.0|0|72.0|0|3.7151702786377707|0|1938.0|0
0|2020-09-28|1866.0|0|72.0|0|3.7151702786377707|0|1938.0|0
0|2020-09-29|1866.0|0|72.0|0|3.7151702786377707|0|1938.0|0
0|2020-09-30|1866.0|0|72.0|0|3.7151702786377707|0|1938.0|0
0|2020-10-01|1871.0|0|54.0|0|2.8051948051948052|0|1925.0|0
0|2020-10-02|1871.0|0|54.0|0|2.8051948051948052|0|1925.0|0
0|2020-10-03|1871.0|0|54.0|0|2.8051948051948052|0|1925.0|0
0|2020-10-04|1871.0|0|54.0|0|2.8051948051948052|0|1925.0|0
0|2020-10-05|1871.0|0|54.0|0|2.8051948051948052|0|1925.0|0
0|2020-10-06|1871.0|0|54.0|0|2.8051948051948052|0|1925.0|0
0|2020-10-07|1871.0|0|54.0|0|2.8051948051948052|0|1925.0|0
0|2020-10-08|1871.0|0|54.0|0|2.8051948051948052|0|1925.0|0
0|2020-10-09|1871.0|0|54.0|0|2.8051948051948052|0|1925.0|0
0|2020-10-10|1871.0|0|54.0|0|2.8051948051948052|0|1925.0|0
0|2020-10-11|1871.0|0|54.0|0|2.8051948051948052|0|1925.0|0
0|2020-10-12|1871.0|0|54.0|0|2.8051948051948052|0|1925.0|0
0|2020-10-13|1871.0|0|54.0|0|2.8051948051948052|0|1925.0|0
0|2020-10-14|1871.0|0|54.0|0|2.8051948051948052|0|1925.0|0
0|2020-10-15|1871.0|0|54.0|0|2.8051948051948052|0|1925.0|0
0|2020-10-16|1871.0|0|54.0|0|2.8051948051948052|0|1925.0|0
0|2020-10-17|1871.0|0|54.0|0|2.8051948051948052|0|1925.0|0
0|2020-10-18|1871.0|0|54.0|0|2.8051948051948052|0|1925.0|0
0|2020-10-19|1871.0|0|54.0|0|2.8051948051948052|0|1925.0|0
0|2020-10-20|1871.0|0|54.0|0|2.8051948051948052|0|1925.0|0
0|2020-10-21|1871.0|0|54.0|0|2.8051948051948052|0|1925.0|0
0|2020-10-22|1871.0|0|54.0|0|2.8051948051948052|0|1925.0|0
0|2020-10-23|1871.0|0|54.0|0|2.8051948051948052|0|1925.0|0
0|2020-10-24|1871.0|0|54.0|0|2.8051948051948052|0|1925.0|0
0|2020-10-25|1871.0|0|54.0|0|2.8051948051948052|0|1925.0|0
0|2020-10-26|1871.0|0|54.0|0|2.8051948051948052|0|1925.0|0
0|2020-10-27|1871.0|0|54.0|0|2.8051948051948052|0|1925.0|0
0|2020-10-28|1871.0|0|54.0|0|2.8051948051948052|0|1925.0|0
0|2020-10-29|1871.0|0|54.0|0|2.8051948051948052|0|1925.0|0
0|2020-10-30|1871.0|0|54.0|0|2.8051948051948052|0|1925.0|0
0|2020-10-31|1871.0|0|54.0|0|2.8051948051948052|0|1925.0|0
0|2020-11-01|1884.0|0|47.0|0|2.4339720352149143|0|1931.0|0
0|2020-11-02|1884.0|0|47.0|0|2.4339720352149143|0|1931.0|0
0|2020-11-03|1884.0|0|47.0|0|2.4339720352149143|0|1931.0|0
0|2020-11-04|1884.0|0|47.0|0|2.4339720352149143|0|1931.0|0
0|2020-11-05|1884.0|0|47.0|0|2.4339720352149143|0|1931.0|0
0|2020-11-06|1884.0|0|47.0|0|2.4339720352149143|0|1931.0|0
0|2020-11-07|1884.0|0|47.0|0|2.4339720352149143|0|1931.0|0
0|2020-11-08|1884.0|0|47.0|0|2.4339720352149143|0|1931.0|0
0|2020-11-09|1884.0|0|47.0|0|2.4339720352149143|0|1931.0|0
0|2020-11-10|1884.0|0|47.0|0|2.4339720352149143|0|1931.0|0
0|2020-11-11|1884.0|0|47.0|0|2.4339720352149143|0|1931.0|0
0|2020-11-12|1884.0|0|47.0|0|2.4339720352149143|0|1931.0|0
0|2020-11-13|1884.0|0|47.0|0|2.4339720352149143|0|1931.0|0
0|2020-11-14|1884.0|0|47.0|0|2.4339720352149143|0|1931.0|0
0|2020-11-15|1884.0|0|47.0|0|2.4339720352149143|0|1931.0|0
0|2020-11-16|1884.0|0|47.0|0|2.4339720352149143|0|1931.0|0
0|2020-11-17|1884.0|0|47.0|0|2.4339720352149143|0|1931.0|0
0|2020-11-18|1884.0|0|47.0|0|2.4339720352149143|0|1931.0|0
0|2020-11-19|1884.0|0|47.0|0|2.4339720352149143|0|1931.0|0
0|2020-11-20|1884.0|0|47.0|0|2.4339720352149143|0|1931.0|0
0|2020-11-21|1884.0|0|47.0|0|2.4339720352149143|0|1931.0|0
0|2020-11-22|1884.0|0|47.0|0|2.4339720352149143|0|1931.0|0
0|2020-11-23|1884.0|0|47.0|0|2.4339720352149143|0|1931.0|0
0|2020-11-24|1884.0|0|47.0|0|2.4339720352149143|0|1931.0|0
0|2020-11-25|1884.0|0|47.0|0|2.4339720352149143|0|1931.0|0
0|2020-11-26|1884.0|0|47.0|0|2.4339720352149143|0|1931.0|0
0|2020-11-27|1884.0|0|47.0|0|2.4339720352149143|0|1931.0|0
0|2020-11-28|1884.0|0|47.0|0|2.4339720352149143|0|1931.0|0
0|2020-11-29|1884.0|0|47.0|0|2.4339720352149143|0|1931.0|0
0|2020-11-30|1884.0|0|47.0|0|2.4339720352149143|0|1931.0|0
0|2020-12-01|1854.0|0|48.0|0|2.5236593059936907|0|1902.0|0
0|2020-12-02|1854.0|0|48.0|0|2.5236593059936907|0|1902.0|0
0|2020-12-03|1854.0|0|48.0|0|2.5236593059936907|0|1902.0|0
0|2020-12-04|1854.0|0|48.0|0|2.5236593059936907|0|1902.0|0
0|2020-12-05|1854.0|0|48.0|0|2.5236593059936907|0|1902.0|0
