|dates|Pemiscot_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Pemiscot_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Pemiscot_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Pemiscot_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Pemiscot_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Pemiscot_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Pemiscot_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Pemiscot_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
