|dates|Inyo_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Inyo_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Inyo_California_UnitedStates.NYT_ConfirmedDeaths.data|Inyo_California_UnitedStates.NYT_ConfirmedDeaths.missing|Inyo_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Inyo_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Inyo_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Inyo_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
