|dates|Morgan_Illinois_UnitedStates.BLS_EmployedPopulation.data|Morgan_Illinois_UnitedStates.BLS_EmployedPopulation.missing|Morgan_Illinois_UnitedStates.BLS_UnemployedPopulation.data|Morgan_Illinois_UnitedStates.BLS_UnemployedPopulation.missing|Morgan_Illinois_UnitedStates.BLS_UnemploymentRate.data|Morgan_Illinois_UnitedStates.BLS_UnemploymentRate.missing|Morgan_Illinois_UnitedStates.BLS_LaborForcePopulation.data|Morgan_Illinois_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-22|15388.0|0|655.0|0|4.082777535373683|0|16043.0|0
0|2020-01-23|15388.0|0|655.0|0|4.082777535373683|0|16043.0|0
0|2020-01-24|15388.0|0|655.0|0|4.082777535373683|0|16043.0|0
0|2020-01-25|15388.0|0|655.0|0|4.082777535373683|0|16043.0|0
0|2020-01-26|15388.0|0|655.0|0|4.082777535373683|0|16043.0|0
0|2020-01-27|15388.0|0|655.0|0|4.082777535373683|0|16043.0|0
0|2020-01-28|15388.0|0|655.0|0|4.082777535373683|0|16043.0|0
0|2020-01-29|15388.0|0|655.0|0|4.082777535373683|0|16043.0|0
0|2020-01-30|15388.0|0|655.0|0|4.082777535373683|0|16043.0|0
0|2020-01-31|15388.0|0|655.0|0|4.082777535373683|0|16043.0|0
0|2020-02-01|15464.5|0|555.0|0|3.4645276069789945|0|16019.5|0
0|2020-02-02|15464.5|0|555.0|0|3.4645276069789945|0|16019.5|0
0|2020-02-03|15464.5|0|555.0|0|3.4645276069789945|0|16019.5|0
0|2020-02-04|15464.5|0|555.0|0|3.4645276069789945|0|16019.5|0
0|2020-02-05|15464.5|0|555.0|0|3.4645276069789945|0|16019.5|0
0|2020-02-06|15464.5|0|555.0|0|3.4645276069789945|0|16019.5|0
0|2020-02-07|15464.5|0|555.0|0|3.4645276069789945|0|16019.5|0
0|2020-02-08|15464.5|0|555.0|0|3.4645276069789945|0|16019.5|0
0|2020-02-09|15464.5|0|555.0|0|3.4645276069789945|0|16019.5|0
0|2020-02-10|15464.5|0|555.0|0|3.4645276069789945|0|16019.5|0
0|2020-02-11|15464.5|0|555.0|0|3.4645276069789945|0|16019.5|0
0|2020-02-12|15464.5|0|555.0|0|3.4645276069789945|0|16019.5|0
0|2020-02-13|15464.5|0|555.0|0|3.4645276069789945|0|16019.5|0
0|2020-02-14|15464.5|0|555.0|0|3.4645276069789945|0|16019.5|0
0|2020-02-15|15464.5|0|555.0|0|3.4645276069789945|0|16019.5|0
0|2020-02-16|15464.5|0|555.0|0|3.4645276069789945|0|16019.5|0
0|2020-02-17|15464.5|0|555.0|0|3.4645276069789945|0|16019.5|0
0|2020-02-18|15464.5|0|555.0|0|3.4645276069789945|0|16019.5|0
0|2020-02-19|15464.5|0|555.0|0|3.4645276069789945|0|16019.5|0
0|2020-02-20|15464.5|0|555.0|0|3.4645276069789945|0|16019.5|0
0|2020-02-21|15464.5|0|555.0|0|3.4645276069789945|0|16019.5|0
0|2020-02-22|15464.5|0|555.0|0|3.4645276069789945|0|16019.5|0
0|2020-02-23|15464.5|0|555.0|0|3.4645276069789945|0|16019.5|0
0|2020-02-24|15464.5|0|555.0|0|3.4645276069789945|0|16019.5|0
0|2020-02-25|15464.5|0|555.0|0|3.4645276069789945|0|16019.5|0
0|2020-02-26|15464.5|0|555.0|0|3.4645276069789945|0|16019.5|0
0|2020-02-27|15464.5|0|555.0|0|3.4645276069789945|0|16019.5|0
0|2020-02-28|15464.5|0|555.0|0|3.4645276069789945|0|16019.5|0
0|2020-02-29|15464.5|0|555.0|0|3.4645276069789945|0|16019.5|0
0|2020-03-01|15078.0|0|542.0|0|3.469910371318822|0|15620.0|0
0|2020-03-02|15078.0|0|542.0|0|3.469910371318822|0|15620.0|0
0|2020-03-03|15078.0|0|542.0|0|3.469910371318822|0|15620.0|0
0|2020-03-04|15078.0|0|542.0|0|3.469910371318822|0|15620.0|0
0|2020-03-05|15078.0|0|542.0|0|3.469910371318822|0|15620.0|0
0|2020-03-06|15078.0|0|542.0|0|3.469910371318822|0|15620.0|0
0|2020-03-07|15078.0|0|542.0|0|3.469910371318822|0|15620.0|0
0|2020-03-08|15078.0|0|542.0|0|3.469910371318822|0|15620.0|0
0|2020-03-09|15078.0|0|542.0|0|3.469910371318822|0|15620.0|0
0|2020-03-10|15078.0|0|542.0|0|3.469910371318822|0|15620.0|0
0|2020-03-11|15078.0|0|542.0|0|3.469910371318822|0|15620.0|0
0|2020-03-12|15078.0|0|542.0|0|3.469910371318822|0|15620.0|0
0|2020-03-13|15078.0|0|542.0|0|3.469910371318822|0|15620.0|0
0|2020-03-14|15078.0|0|542.0|0|3.469910371318822|0|15620.0|0
0|2020-03-15|15078.0|0|542.0|0|3.469910371318822|0|15620.0|0
0|2020-03-16|15078.0|0|542.0|0|3.469910371318822|0|15620.0|0
0|2020-03-17|15078.0|0|542.0|0|3.469910371318822|0|15620.0|0
0|2020-03-18|15078.0|0|542.0|0|3.469910371318822|0|15620.0|0
0|2020-03-19|15078.0|0|542.0|0|3.469910371318822|0|15620.0|0
0|2020-03-20|15078.0|0|542.0|0|3.469910371318822|0|15620.0|0
0|2020-03-21|15078.0|0|542.0|0|3.469910371318822|0|15620.0|0
0|2020-03-22|15078.0|0|542.0|0|3.469910371318822|0|15620.0|0
0|2020-03-23|15078.0|0|542.0|0|3.469910371318822|0|15620.0|0
0|2020-03-24|15078.0|0|542.0|0|3.469910371318822|0|15620.0|0
0|2020-03-25|15078.0|0|542.0|0|3.469910371318822|0|15620.0|0
0|2020-03-26|15078.0|0|542.0|0|3.469910371318822|0|15620.0|0
0|2020-03-27|15078.0|0|542.0|0|3.469910371318822|0|15620.0|0
0|2020-03-28|15078.0|0|542.0|0|3.469910371318822|0|15620.0|0
0|2020-03-29|15078.0|0|542.0|0|3.469910371318822|0|15620.0|0
0|2020-03-30|15078.0|0|542.0|0|3.469910371318822|0|15620.0|0
0|2020-03-31|15078.0|0|542.0|0|3.469910371318822|0|15620.0|0
0|2020-04-01|13222.0|0|1716.5|0|11.490444154366235|0|14938.5|0
0|2020-04-02|13222.0|0|1716.5|0|11.490444154366235|0|14938.5|0
0|2020-04-03|13222.0|0|1716.5|0|11.490444154366235|0|14938.5|0
0|2020-04-04|13222.0|0|1716.5|0|11.490444154366235|0|14938.5|0
0|2020-04-05|13222.0|0|1716.5|0|11.490444154366235|0|14938.5|0
0|2020-04-06|13222.0|0|1716.5|0|11.490444154366235|0|14938.5|0
0|2020-04-07|13222.0|0|1716.5|0|11.490444154366235|0|14938.5|0
0|2020-04-08|13222.0|0|1716.5|0|11.490444154366235|0|14938.5|0
0|2020-04-09|13222.0|0|1716.5|0|11.490444154366235|0|14938.5|0
0|2020-04-10|13222.0|0|1716.5|0|11.490444154366235|0|14938.5|0
0|2020-04-11|13222.0|0|1716.5|0|11.490444154366235|0|14938.5|0
0|2020-04-12|13222.0|0|1716.5|0|11.490444154366235|0|14938.5|0
0|2020-04-13|13222.0|0|1716.5|0|11.490444154366235|0|14938.5|0
0|2020-04-14|13222.0|0|1716.5|0|11.490444154366235|0|14938.5|0
0|2020-04-15|13222.0|0|1716.5|0|11.490444154366235|0|14938.5|0
0|2020-04-16|13222.0|0|1716.5|0|11.490444154366235|0|14938.5|0
0|2020-04-17|13222.0|0|1716.5|0|11.490444154366235|0|14938.5|0
0|2020-04-18|13222.0|0|1716.5|0|11.490444154366235|0|14938.5|0
0|2020-04-19|13222.0|0|1716.5|0|11.490444154366235|0|14938.5|0
0|2020-04-20|13222.0|0|1716.5|0|11.490444154366235|0|14938.5|0
0|2020-04-21|13222.0|0|1716.5|0|11.490444154366235|0|14938.5|0
0|2020-04-22|13222.0|0|1716.5|0|11.490444154366235|0|14938.5|0
0|2020-04-23|13222.0|0|1716.5|0|11.490444154366235|0|14938.5|0
0|2020-04-24|13222.0|0|1716.5|0|11.490444154366235|0|14938.5|0
0|2020-04-25|13222.0|0|1716.5|0|11.490444154366235|0|14938.5|0
0|2020-04-26|13222.0|0|1716.5|0|11.490444154366235|0|14938.5|0
0|2020-04-27|13222.0|0|1716.5|0|11.490444154366235|0|14938.5|0
0|2020-04-28|13222.0|0|1716.5|0|11.490444154366235|0|14938.5|0
0|2020-04-29|13222.0|0|1716.5|0|11.490444154366235|0|14938.5|0
0|2020-04-30|13222.0|0|1716.5|0|11.490444154366235|0|14938.5|0
0|2020-05-01|13646.0|0|1626.0|0|10.646935568360398|0|15272.0|0
0|2020-05-02|13646.0|0|1626.0|0|10.646935568360398|0|15272.0|0
0|2020-05-03|13646.0|0|1626.0|0|10.646935568360398|0|15272.0|0
0|2020-05-04|13646.0|0|1626.0|0|10.646935568360398|0|15272.0|0
0|2020-05-05|13646.0|0|1626.0|0|10.646935568360398|0|15272.0|0
0|2020-05-06|13646.0|0|1626.0|0|10.646935568360398|0|15272.0|0
0|2020-05-07|13646.0|0|1626.0|0|10.646935568360398|0|15272.0|0
0|2020-05-08|13646.0|0|1626.0|0|10.646935568360398|0|15272.0|0
0|2020-05-09|13646.0|0|1626.0|0|10.646935568360398|0|15272.0|0
0|2020-05-10|13646.0|0|1626.0|0|10.646935568360398|0|15272.0|0
0|2020-05-11|13646.0|0|1626.0|0|10.646935568360398|0|15272.0|0
0|2020-05-12|13646.0|0|1626.0|0|10.646935568360398|0|15272.0|0
0|2020-05-13|13646.0|0|1626.0|0|10.646935568360398|0|15272.0|0
0|2020-05-14|13646.0|0|1626.0|0|10.646935568360398|0|15272.0|0
0|2020-05-15|13646.0|0|1626.0|0|10.646935568360398|0|15272.0|0
0|2020-05-16|13646.0|0|1626.0|0|10.646935568360398|0|15272.0|0
0|2020-05-17|13646.0|0|1626.0|0|10.646935568360398|0|15272.0|0
0|2020-05-18|13646.0|0|1626.0|0|10.646935568360398|0|15272.0|0
0|2020-05-19|13646.0|0|1626.0|0|10.646935568360398|0|15272.0|0
0|2020-05-20|13646.0|0|1626.0|0|10.646935568360398|0|15272.0|0
0|2020-05-21|13646.0|0|1626.0|0|10.646935568360398|0|15272.0|0
0|2020-05-22|13646.0|0|1626.0|0|10.646935568360398|0|15272.0|0
0|2020-05-23|13646.0|0|1626.0|0|10.646935568360398|0|15272.0|0
0|2020-05-24|13646.0|0|1626.0|0|10.646935568360398|0|15272.0|0
0|2020-05-25|13646.0|0|1626.0|0|10.646935568360398|0|15272.0|0
0|2020-05-26|13646.0|0|1626.0|0|10.646935568360398|0|15272.0|0
0|2020-05-27|13646.0|0|1626.0|0|10.646935568360398|0|15272.0|0
0|2020-05-28|13646.0|0|1626.0|0|10.646935568360398|0|15272.0|0
0|2020-05-29|13646.0|0|1626.0|0|10.646935568360398|0|15272.0|0
0|2020-05-30|13646.0|0|1626.0|0|10.646935568360398|0|15272.0|0
0|2020-05-31|13646.0|0|1626.0|0|10.646935568360398|0|15272.0|0
0|2020-06-01|14504.0|0|1612.0|0|10.002482005460411|0|16116.0|0
0|2020-06-02|14504.0|0|1612.0|0|10.002482005460411|0|16116.0|0
0|2020-06-03|14504.0|0|1612.0|0|10.002482005460411|0|16116.0|0
0|2020-06-04|14504.0|0|1612.0|0|10.002482005460411|0|16116.0|0
0|2020-06-05|14504.0|0|1612.0|0|10.002482005460411|0|16116.0|0
0|2020-06-06|14504.0|0|1612.0|0|10.002482005460411|0|16116.0|0
0|2020-06-07|14504.0|0|1612.0|0|10.002482005460411|0|16116.0|0
0|2020-06-08|14504.0|0|1612.0|0|10.002482005460411|0|16116.0|0
0|2020-06-09|14504.0|0|1612.0|0|10.002482005460411|0|16116.0|0
0|2020-06-10|14504.0|0|1612.0|0|10.002482005460411|0|16116.0|0
0|2020-06-11|14504.0|0|1612.0|0|10.002482005460411|0|16116.0|0
0|2020-06-12|14504.0|0|1612.0|0|10.002482005460411|0|16116.0|0
0|2020-06-13|14504.0|0|1612.0|0|10.002482005460411|0|16116.0|0
0|2020-06-14|14504.0|0|1612.0|0|10.002482005460411|0|16116.0|0
0|2020-06-15|14504.0|0|1612.0|0|10.002482005460411|0|16116.0|0
0|2020-06-16|14504.0|0|1612.0|0|10.002482005460411|0|16116.0|0
0|2020-06-17|14504.0|0|1612.0|0|10.002482005460411|0|16116.0|0
0|2020-06-18|14504.0|0|1612.0|0|10.002482005460411|0|16116.0|0
0|2020-06-19|14504.0|0|1612.0|0|10.002482005460411|0|16116.0|0
0|2020-06-20|14504.0|0|1612.0|0|10.002482005460411|0|16116.0|0
0|2020-06-21|14504.0|0|1612.0|0|10.002482005460411|0|16116.0|0
0|2020-06-22|14504.0|0|1612.0|0|10.002482005460411|0|16116.0|0
0|2020-06-23|14504.0|0|1612.0|0|10.002482005460411|0|16116.0|0
0|2020-06-24|14504.0|0|1612.0|0|10.002482005460411|0|16116.0|0
0|2020-06-25|14504.0|0|1612.0|0|10.002482005460411|0|16116.0|0
0|2020-06-26|14504.0|0|1612.0|0|10.002482005460411|0|16116.0|0
0|2020-06-27|14504.0|0|1612.0|0|10.002482005460411|0|16116.0|0
0|2020-06-28|14504.0|0|1612.0|0|10.002482005460411|0|16116.0|0
0|2020-06-29|14504.0|0|1612.0|0|10.002482005460411|0|16116.0|0
0|2020-06-30|14504.0|0|1612.0|0|10.002482005460411|0|16116.0|0
0|2020-07-01|14268.0|0|1564.0|0|9.878726629610915|0|15832.0|0
0|2020-07-02|14268.0|0|1564.0|0|9.878726629610915|0|15832.0|0
0|2020-07-03|14268.0|0|1564.0|0|9.878726629610915|0|15832.0|0
0|2020-07-04|14268.0|0|1564.0|0|9.878726629610915|0|15832.0|0
0|2020-07-05|14268.0|0|1564.0|0|9.878726629610915|0|15832.0|0
0|2020-07-06|14268.0|0|1564.0|0|9.878726629610915|0|15832.0|0
0|2020-07-07|14268.0|0|1564.0|0|9.878726629610915|0|15832.0|0
0|2020-07-08|14268.0|0|1564.0|0|9.878726629610915|0|15832.0|0
0|2020-07-09|14268.0|0|1564.0|0|9.878726629610915|0|15832.0|0
0|2020-07-10|14268.0|0|1564.0|0|9.878726629610915|0|15832.0|0
0|2020-07-11|14268.0|0|1564.0|0|9.878726629610915|0|15832.0|0
0|2020-07-12|14268.0|0|1564.0|0|9.878726629610915|0|15832.0|0
0|2020-07-13|14268.0|0|1564.0|0|9.878726629610915|0|15832.0|0
0|2020-07-14|14268.0|0|1564.0|0|9.878726629610915|0|15832.0|0
0|2020-07-15|14268.0|0|1564.0|0|9.878726629610915|0|15832.0|0
0|2020-07-16|14268.0|0|1564.0|0|9.878726629610915|0|15832.0|0
0|2020-07-17|14268.0|0|1564.0|0|9.878726629610915|0|15832.0|0
0|2020-07-18|14268.0|0|1564.0|0|9.878726629610915|0|15832.0|0
0|2020-07-19|14268.0|0|1564.0|0|9.878726629610915|0|15832.0|0
0|2020-07-20|14268.0|0|1564.0|0|9.878726629610915|0|15832.0|0
0|2020-07-21|14268.0|0|1564.0|0|9.878726629610915|0|15832.0|0
0|2020-07-22|14268.0|0|1564.0|0|9.878726629610915|0|15832.0|0
0|2020-07-23|14268.0|0|1564.0|0|9.878726629610915|0|15832.0|0
0|2020-07-24|14268.0|0|1564.0|0|9.878726629610915|0|15832.0|0
0|2020-07-25|14268.0|0|1564.0|0|9.878726629610915|0|15832.0|0
0|2020-07-26|14268.0|0|1564.0|0|9.878726629610915|0|15832.0|0
0|2020-07-27|14268.0|0|1564.0|0|9.878726629610915|0|15832.0|0
0|2020-07-28|14268.0|0|1564.0|0|9.878726629610915|0|15832.0|0
0|2020-07-29|14268.0|0|1564.0|0|9.878726629610915|0|15832.0|0
0|2020-07-30|14268.0|0|1564.0|0|9.878726629610915|0|15832.0|0
0|2020-07-31|14268.0|0|1564.0|0|9.878726629610915|0|15832.0|0
0|2020-08-01|15219.0|0|1189.0|0|7.246465138956607|0|16408.0|0
0|2020-08-02|15219.0|0|1189.0|0|7.246465138956607|0|16408.0|0
0|2020-08-03|15219.0|0|1189.0|0|7.246465138956607|0|16408.0|0
0|2020-08-04|15219.0|0|1189.0|0|7.246465138956607|0|16408.0|0
0|2020-08-05|15219.0|0|1189.0|0|7.246465138956607|0|16408.0|0
0|2020-08-06|15219.0|0|1189.0|0|7.246465138956607|0|16408.0|0
0|2020-08-07|15219.0|0|1189.0|0|7.246465138956607|0|16408.0|0
0|2020-08-08|15219.0|0|1189.0|0|7.246465138956607|0|16408.0|0
0|2020-08-09|15219.0|0|1189.0|0|7.246465138956607|0|16408.0|0
0|2020-08-10|15219.0|0|1189.0|0|7.246465138956607|0|16408.0|0
0|2020-08-11|15219.0|0|1189.0|0|7.246465138956607|0|16408.0|0
0|2020-08-12|15219.0|0|1189.0|0|7.246465138956607|0|16408.0|0
0|2020-08-13|15219.0|0|1189.0|0|7.246465138956607|0|16408.0|0
0|2020-08-14|15219.0|0|1189.0|0|7.246465138956607|0|16408.0|0
0|2020-08-15|15219.0|0|1189.0|0|7.246465138956607|0|16408.0|0
0|2020-08-16|15219.0|0|1189.0|0|7.246465138956607|0|16408.0|0
0|2020-08-17|15219.0|0|1189.0|0|7.246465138956607|0|16408.0|0
0|2020-08-18|15219.0|0|1189.0|0|7.246465138956607|0|16408.0|0
0|2020-08-19|15219.0|0|1189.0|0|7.246465138956607|0|16408.0|0
0|2020-08-20|15219.0|0|1189.0|0|7.246465138956607|0|16408.0|0
0|2020-08-21|15219.0|0|1189.0|0|7.246465138956607|0|16408.0|0
0|2020-08-22|15219.0|0|1189.0|0|7.246465138956607|0|16408.0|0
0|2020-08-23|15219.0|0|1189.0|0|7.246465138956607|0|16408.0|0
0|2020-08-24|15219.0|0|1189.0|0|7.246465138956607|0|16408.0|0
0|2020-08-25|15219.0|0|1189.0|0|7.246465138956607|0|16408.0|0
0|2020-08-26|15219.0|0|1189.0|0|7.246465138956607|0|16408.0|0
0|2020-08-27|15219.0|0|1189.0|0|7.246465138956607|0|16408.0|0
0|2020-08-28|15219.0|0|1189.0|0|7.246465138956607|0|16408.0|0
0|2020-08-29|15219.0|0|1189.0|0|7.246465138956607|0|16408.0|0
0|2020-08-30|15219.0|0|1189.0|0|7.246465138956607|0|16408.0|0
0|2020-08-31|15219.0|0|1189.0|0|7.246465138956607|0|16408.0|0
0|2020-09-01|15226.0|0|960.0|0|5.931051526010132|0|16186.0|0
0|2020-09-02|15226.0|0|960.0|0|5.931051526010132|0|16186.0|0
0|2020-09-03|15226.0|0|960.0|0|5.931051526010132|0|16186.0|0
0|2020-09-04|15226.0|0|960.0|0|5.931051526010132|0|16186.0|0
0|2020-09-05|15226.0|0|960.0|0|5.931051526010132|0|16186.0|0
0|2020-09-06|15226.0|0|960.0|0|5.931051526010132|0|16186.0|0
0|2020-09-07|15226.0|0|960.0|0|5.931051526010132|0|16186.0|0
0|2020-09-08|15226.0|0|960.0|0|5.931051526010132|0|16186.0|0
0|2020-09-09|15226.0|0|960.0|0|5.931051526010132|0|16186.0|0
0|2020-09-10|15226.0|0|960.0|0|5.931051526010132|0|16186.0|0
0|2020-09-11|15226.0|0|960.0|0|5.931051526010132|0|16186.0|0
0|2020-09-12|15226.0|0|960.0|0|5.931051526010132|0|16186.0|0
0|2020-09-13|15226.0|0|960.0|0|5.931051526010132|0|16186.0|0
0|2020-09-14|15226.0|0|960.0|0|5.931051526010132|0|16186.0|0
0|2020-09-15|15226.0|0|960.0|0|5.931051526010132|0|16186.0|0
0|2020-09-16|15226.0|0|960.0|0|5.931051526010132|0|16186.0|0
0|2020-09-17|15226.0|0|960.0|0|5.931051526010132|0|16186.0|0
0|2020-09-18|15226.0|0|960.0|0|5.931051526010132|0|16186.0|0
0|2020-09-19|15226.0|0|960.0|0|5.931051526010132|0|16186.0|0
0|2020-09-20|15226.0|0|960.0|0|5.931051526010132|0|16186.0|0
0|2020-09-21|15226.0|0|960.0|0|5.931051526010132|0|16186.0|0
0|2020-09-22|15226.0|0|960.0|0|5.931051526010132|0|16186.0|0
0|2020-09-23|15226.0|0|960.0|0|5.931051526010132|0|16186.0|0
0|2020-09-24|15226.0|0|960.0|0|5.931051526010132|0|16186.0|0
0|2020-09-25|15226.0|0|960.0|0|5.931051526010132|0|16186.0|0
0|2020-09-26|15226.0|0|960.0|0|5.931051526010132|0|16186.0|0
0|2020-09-27|15226.0|0|960.0|0|5.931051526010132|0|16186.0|0
0|2020-09-28|15226.0|0|960.0|0|5.931051526010132|0|16186.0|0
0|2020-09-29|15226.0|0|960.0|0|5.931051526010132|0|16186.0|0
0|2020-09-30|15226.0|0|960.0|0|5.931051526010132|0|16186.0|0
0|2020-10-01|15986.0|0|819.0|0|4.87354953882773|0|16805.0|0
0|2020-10-02|15986.0|0|819.0|0|4.87354953882773|0|16805.0|0
0|2020-10-03|15986.0|0|819.0|0|4.87354953882773|0|16805.0|0
0|2020-10-04|15986.0|0|819.0|0|4.87354953882773|0|16805.0|0
0|2020-10-05|15986.0|0|819.0|0|4.87354953882773|0|16805.0|0
0|2020-10-06|15986.0|0|819.0|0|4.87354953882773|0|16805.0|0
0|2020-10-07|15986.0|0|819.0|0|4.87354953882773|0|16805.0|0
0|2020-10-08|15986.0|0|819.0|0|4.87354953882773|0|16805.0|0
0|2020-10-09|15986.0|0|819.0|0|4.87354953882773|0|16805.0|0
0|2020-10-10|15986.0|0|819.0|0|4.87354953882773|0|16805.0|0
0|2020-10-11|15986.0|0|819.0|0|4.87354953882773|0|16805.0|0
0|2020-10-12|15986.0|0|819.0|0|4.87354953882773|0|16805.0|0
0|2020-10-13|15986.0|0|819.0|0|4.87354953882773|0|16805.0|0
0|2020-10-14|15986.0|0|819.0|0|4.87354953882773|0|16805.0|0
0|2020-10-15|15986.0|0|819.0|0|4.87354953882773|0|16805.0|0
0|2020-10-16|15986.0|0|819.0|0|4.87354953882773|0|16805.0|0
0|2020-10-17|15986.0|0|819.0|0|4.87354953882773|0|16805.0|0
0|2020-10-18|15986.0|0|819.0|0|4.87354953882773|0|16805.0|0
0|2020-10-19|15986.0|0|819.0|0|4.87354953882773|0|16805.0|0
0|2020-10-20|15986.0|0|819.0|0|4.87354953882773|0|16805.0|0
0|2020-10-21|15986.0|0|819.0|0|4.87354953882773|0|16805.0|0
0|2020-10-22|15986.0|0|819.0|0|4.87354953882773|0|16805.0|0
0|2020-10-23|15986.0|0|819.0|0|4.87354953882773|0|16805.0|0
0|2020-10-24|15986.0|0|819.0|0|4.87354953882773|0|16805.0|0
0|2020-10-25|15986.0|0|819.0|0|4.87354953882773|0|16805.0|0
0|2020-10-26|15986.0|0|819.0|0|4.87354953882773|0|16805.0|0
0|2020-10-27|15986.0|0|819.0|0|4.87354953882773|0|16805.0|0
0|2020-10-28|15986.0|0|819.0|0|4.87354953882773|0|16805.0|0
0|2020-10-29|15986.0|0|819.0|0|4.87354953882773|0|16805.0|0
0|2020-10-30|15986.0|0|819.0|0|4.87354953882773|0|16805.0|0
0|2020-10-31|15986.0|0|819.0|0|4.87354953882773|0|16805.0|0
0|2020-11-01|14870.0|0|797.0|0|5.087125805833918|0|15667.0|0
0|2020-11-02|14870.0|0|797.0|0|5.087125805833918|0|15667.0|0
0|2020-11-03|14870.0|0|797.0|0|5.087125805833918|0|15667.0|0
0|2020-11-04|14870.0|0|797.0|0|5.087125805833918|0|15667.0|0
0|2020-11-05|14870.0|0|797.0|0|5.087125805833918|0|15667.0|0
0|2020-11-06|14870.0|0|797.0|0|5.087125805833918|0|15667.0|0
0|2020-11-07|14870.0|0|797.0|0|5.087125805833918|0|15667.0|0
0|2020-11-08|14870.0|0|797.0|0|5.087125805833918|0|15667.0|0
0|2020-11-09|14870.0|0|797.0|0|5.087125805833918|0|15667.0|0
0|2020-11-10|14870.0|0|797.0|0|5.087125805833918|0|15667.0|0
0|2020-11-11|14870.0|0|797.0|0|5.087125805833918|0|15667.0|0
0|2020-11-12|14870.0|0|797.0|0|5.087125805833918|0|15667.0|0
0|2020-11-13|14870.0|0|797.0|0|5.087125805833918|0|15667.0|0
0|2020-11-14|14870.0|0|797.0|0|5.087125805833918|0|15667.0|0
0|2020-11-15|14870.0|0|797.0|0|5.087125805833918|0|15667.0|0
0|2020-11-16|14870.0|0|797.0|0|5.087125805833918|0|15667.0|0
0|2020-11-17|14870.0|0|797.0|0|5.087125805833918|0|15667.0|0
0|2020-11-18|14870.0|0|797.0|0|5.087125805833918|0|15667.0|0
0|2020-11-19|14870.0|0|797.0|0|5.087125805833918|0|15667.0|0
0|2020-11-20|14870.0|0|797.0|0|5.087125805833918|0|15667.0|0
0|2020-11-21|14870.0|0|797.0|0|5.087125805833918|0|15667.0|0
0|2020-11-22|14870.0|0|797.0|0|5.087125805833918|0|15667.0|0
0|2020-11-23|14870.0|0|797.0|0|5.087125805833918|0|15667.0|0
0|2020-11-24|14870.0|0|797.0|0|5.087125805833918|0|15667.0|0
0|2020-11-25|14870.0|0|797.0|0|5.087125805833918|0|15667.0|0
0|2020-11-26|14870.0|0|797.0|0|5.087125805833918|0|15667.0|0
0|2020-11-27|14870.0|0|797.0|0|5.087125805833918|0|15667.0|0
0|2020-11-28|14870.0|0|797.0|0|5.087125805833918|0|15667.0|0
0|2020-11-29|14870.0|0|797.0|0|5.087125805833918|0|15667.0|0
0|2020-11-30|14870.0|0|797.0|0|5.087125805833918|0|15667.0|0
0|2020-12-01|14539.0|0|956.0|0|6.16973217166828|0|15495.0|0
0|2020-12-02|14539.0|0|956.0|0|6.16973217166828|0|15495.0|0
0|2020-12-03|14539.0|0|956.0|0|6.16973217166828|0|15495.0|0
0|2020-12-04|14539.0|0|956.0|0|6.16973217166828|0|15495.0|0
0|2020-12-05|14539.0|0|956.0|0|6.16973217166828|0|15495.0|0
