|dates|Scott_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Scott_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Scott_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Scott_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Scott_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Scott_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Scott_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Scott_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
