|dates|SanDiego_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|SanDiego_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|SanDiego_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|SanDiego_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|SanDiego_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|SanDiego_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|SanDiego_California_UnitedStates.TotalPopulation.data|SanDiego_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|3338330.0|0
