|dates|Delaware_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Delaware_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Delaware_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Delaware_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Delaware_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Delaware_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Delaware_Indiana_UnitedStates.TotalPopulation.data|Delaware_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|114135.0|0
