|dates|Sanders_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Sanders_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Sanders_Montana_UnitedStates.NYT_ConfirmedDeaths.data|Sanders_Montana_UnitedStates.NYT_ConfirmedDeaths.missing|Sanders_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Sanders_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Sanders_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Sanders_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
