|dates|CerroGordo_Iowa_UnitedStates.BLS_EmployedPopulation.data|CerroGordo_Iowa_UnitedStates.BLS_EmployedPopulation.missing|CerroGordo_Iowa_UnitedStates.BLS_UnemployedPopulation.data|CerroGordo_Iowa_UnitedStates.BLS_UnemployedPopulation.missing|CerroGordo_Iowa_UnitedStates.BLS_UnemploymentRate.data|CerroGordo_Iowa_UnitedStates.BLS_UnemploymentRate.missing|CerroGordo_Iowa_UnitedStates.BLS_LaborForcePopulation.data|CerroGordo_Iowa_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|23057.5|0|812.5|0|3.4038542103058234|0|23870.0|0
0|2020-01-02|23057.5|0|812.5|0|3.4038542103058234|0|23870.0|0
0|2020-01-03|23057.5|0|812.5|0|3.4038542103058234|0|23870.0|0
0|2020-01-04|23057.5|0|812.5|0|3.4038542103058234|0|23870.0|0
0|2020-01-05|23057.5|0|812.5|0|3.4038542103058234|0|23870.0|0
0|2020-01-06|23057.5|0|812.5|0|3.4038542103058234|0|23870.0|0
0|2020-01-07|23057.5|0|812.5|0|3.4038542103058234|0|23870.0|0
0|2020-01-08|23057.5|0|812.5|0|3.4038542103058234|0|23870.0|0
0|2020-01-09|23057.5|0|812.5|0|3.4038542103058234|0|23870.0|0
0|2020-01-10|23057.5|0|812.5|0|3.4038542103058234|0|23870.0|0
0|2020-01-11|23057.5|0|812.5|0|3.4038542103058234|0|23870.0|0
0|2020-01-12|23057.5|0|812.5|0|3.4038542103058234|0|23870.0|0
0|2020-01-13|23057.5|0|812.5|0|3.4038542103058234|0|23870.0|0
0|2020-01-14|23057.5|0|812.5|0|3.4038542103058234|0|23870.0|0
0|2020-01-15|23057.5|0|812.5|0|3.4038542103058234|0|23870.0|0
0|2020-01-16|23057.5|0|812.5|0|3.4038542103058234|0|23870.0|0
0|2020-01-17|23057.5|0|812.5|0|3.4038542103058234|0|23870.0|0
0|2020-01-18|23057.5|0|812.5|0|3.4038542103058234|0|23870.0|0
0|2020-01-19|23057.5|0|812.5|0|3.4038542103058234|0|23870.0|0
0|2020-01-20|23057.5|0|812.5|0|3.4038542103058234|0|23870.0|0
0|2020-01-21|23057.5|0|812.5|0|3.4038542103058234|0|23870.0|0
0|2020-01-22|23057.5|0|812.5|0|3.4038542103058234|0|23870.0|0
0|2020-01-23|23057.5|0|812.5|0|3.4038542103058234|0|23870.0|0
0|2020-01-24|23057.5|0|812.5|0|3.4038542103058234|0|23870.0|0
0|2020-01-25|23057.5|0|812.5|0|3.4038542103058234|0|23870.0|0
0|2020-01-26|23057.5|0|812.5|0|3.4038542103058234|0|23870.0|0
0|2020-01-27|23057.5|0|812.5|0|3.4038542103058234|0|23870.0|0
0|2020-01-28|23057.5|0|812.5|0|3.4038542103058234|0|23870.0|0
0|2020-01-29|23057.5|0|812.5|0|3.4038542103058234|0|23870.0|0
0|2020-01-30|23057.5|0|812.5|0|3.4038542103058234|0|23870.0|0
0|2020-01-31|23057.5|0|812.5|0|3.4038542103058234|0|23870.0|0
0|2020-02-01|23050.0|0|704.5|0|2.965753857163906|0|23754.5|0
0|2020-02-02|23050.0|0|704.5|0|2.965753857163906|0|23754.5|0
0|2020-02-03|23050.0|0|704.5|0|2.965753857163906|0|23754.5|0
0|2020-02-04|23050.0|0|704.5|0|2.965753857163906|0|23754.5|0
0|2020-02-05|23050.0|0|704.5|0|2.965753857163906|0|23754.5|0
0|2020-02-06|23050.0|0|704.5|0|2.965753857163906|0|23754.5|0
0|2020-02-07|23050.0|0|704.5|0|2.965753857163906|0|23754.5|0
0|2020-02-08|23050.0|0|704.5|0|2.965753857163906|0|23754.5|0
0|2020-02-09|23050.0|0|704.5|0|2.965753857163906|0|23754.5|0
0|2020-02-10|23050.0|0|704.5|0|2.965753857163906|0|23754.5|0
0|2020-02-11|23050.0|0|704.5|0|2.965753857163906|0|23754.5|0
0|2020-02-12|23050.0|0|704.5|0|2.965753857163906|0|23754.5|0
0|2020-02-13|23050.0|0|704.5|0|2.965753857163906|0|23754.5|0
0|2020-02-14|23050.0|0|704.5|0|2.965753857163906|0|23754.5|0
0|2020-02-15|23050.0|0|704.5|0|2.965753857163906|0|23754.5|0
0|2020-02-16|23050.0|0|704.5|0|2.965753857163906|0|23754.5|0
0|2020-02-17|23050.0|0|704.5|0|2.965753857163906|0|23754.5|0
0|2020-02-18|23050.0|0|704.5|0|2.965753857163906|0|23754.5|0
0|2020-02-19|23050.0|0|704.5|0|2.965753857163906|0|23754.5|0
0|2020-02-20|23050.0|0|704.5|0|2.965753857163906|0|23754.5|0
0|2020-02-21|23050.0|0|704.5|0|2.965753857163906|0|23754.5|0
0|2020-02-22|23050.0|0|704.5|0|2.965753857163906|0|23754.5|0
0|2020-02-23|23050.0|0|704.5|0|2.965753857163906|0|23754.5|0
0|2020-02-24|23050.0|0|704.5|0|2.965753857163906|0|23754.5|0
0|2020-02-25|23050.0|0|704.5|0|2.965753857163906|0|23754.5|0
0|2020-02-26|23050.0|0|704.5|0|2.965753857163906|0|23754.5|0
0|2020-02-27|23050.0|0|704.5|0|2.965753857163906|0|23754.5|0
0|2020-02-28|23050.0|0|704.5|0|2.965753857163906|0|23754.5|0
0|2020-02-29|23050.0|0|704.5|0|2.965753857163906|0|23754.5|0
0|2020-03-01|22581.0|0|818.0|0|3.4958758921321422|0|23399.0|0
0|2020-03-02|22581.0|0|818.0|0|3.4958758921321422|0|23399.0|0
0|2020-03-03|22581.0|0|818.0|0|3.4958758921321422|0|23399.0|0
0|2020-03-04|22581.0|0|818.0|0|3.4958758921321422|0|23399.0|0
0|2020-03-05|22581.0|0|818.0|0|3.4958758921321422|0|23399.0|0
0|2020-03-06|22581.0|0|818.0|0|3.4958758921321422|0|23399.0|0
0|2020-03-07|22581.0|0|818.0|0|3.4958758921321422|0|23399.0|0
0|2020-03-08|22581.0|0|818.0|0|3.4958758921321422|0|23399.0|0
0|2020-03-09|22581.0|0|818.0|0|3.4958758921321422|0|23399.0|0
0|2020-03-10|22581.0|0|818.0|0|3.4958758921321422|0|23399.0|0
0|2020-03-11|22581.0|0|818.0|0|3.4958758921321422|0|23399.0|0
0|2020-03-12|22581.0|0|818.0|0|3.4958758921321422|0|23399.0|0
0|2020-03-13|22581.0|0|818.0|0|3.4958758921321422|0|23399.0|0
0|2020-03-14|22581.0|0|818.0|0|3.4958758921321422|0|23399.0|0
0|2020-03-15|22581.0|0|818.0|0|3.4958758921321422|0|23399.0|0
0|2020-03-16|22581.0|0|818.0|0|3.4958758921321422|0|23399.0|0
0|2020-03-17|22581.0|0|818.0|0|3.4958758921321422|0|23399.0|0
0|2020-03-18|22581.0|0|818.0|0|3.4958758921321422|0|23399.0|0
0|2020-03-19|22581.0|0|818.0|0|3.4958758921321422|0|23399.0|0
0|2020-03-20|22581.0|0|818.0|0|3.4958758921321422|0|23399.0|0
0|2020-03-21|22581.0|0|818.0|0|3.4958758921321422|0|23399.0|0
0|2020-03-22|22581.0|0|818.0|0|3.4958758921321422|0|23399.0|0
0|2020-03-23|22581.0|0|818.0|0|3.4958758921321422|0|23399.0|0
0|2020-03-24|22581.0|0|818.0|0|3.4958758921321422|0|23399.0|0
0|2020-03-25|22581.0|0|818.0|0|3.4958758921321422|0|23399.0|0
0|2020-03-26|22581.0|0|818.0|0|3.4958758921321422|0|23399.0|0
0|2020-03-27|22581.0|0|818.0|0|3.4958758921321422|0|23399.0|0
0|2020-03-28|22581.0|0|818.0|0|3.4958758921321422|0|23399.0|0
0|2020-03-29|22581.0|0|818.0|0|3.4958758921321422|0|23399.0|0
0|2020-03-30|22581.0|0|818.0|0|3.4958758921321422|0|23399.0|0
0|2020-03-31|22581.0|0|818.0|0|3.4958758921321422|0|23399.0|0
0|2020-04-01|20951.5|0|2785.5|0|11.73484433584699|0|23737.0|0
0|2020-04-02|20951.5|0|2785.5|0|11.73484433584699|0|23737.0|0
0|2020-04-03|20951.5|0|2785.5|0|11.73484433584699|0|23737.0|0
0|2020-04-04|20951.5|0|2785.5|0|11.73484433584699|0|23737.0|0
0|2020-04-05|20951.5|0|2785.5|0|11.73484433584699|0|23737.0|0
0|2020-04-06|20951.5|0|2785.5|0|11.73484433584699|0|23737.0|0
0|2020-04-07|20951.5|0|2785.5|0|11.73484433584699|0|23737.0|0
0|2020-04-08|20951.5|0|2785.5|0|11.73484433584699|0|23737.0|0
0|2020-04-09|20951.5|0|2785.5|0|11.73484433584699|0|23737.0|0
0|2020-04-10|20951.5|0|2785.5|0|11.73484433584699|0|23737.0|0
0|2020-04-11|20951.5|0|2785.5|0|11.73484433584699|0|23737.0|0
0|2020-04-12|20951.5|0|2785.5|0|11.73484433584699|0|23737.0|0
0|2020-04-13|20951.5|0|2785.5|0|11.73484433584699|0|23737.0|0
0|2020-04-14|20951.5|0|2785.5|0|11.73484433584699|0|23737.0|0
0|2020-04-15|20951.5|0|2785.5|0|11.73484433584699|0|23737.0|0
0|2020-04-16|20951.5|0|2785.5|0|11.73484433584699|0|23737.0|0
0|2020-04-17|20951.5|0|2785.5|0|11.73484433584699|0|23737.0|0
0|2020-04-18|20951.5|0|2785.5|0|11.73484433584699|0|23737.0|0
0|2020-04-19|20951.5|0|2785.5|0|11.73484433584699|0|23737.0|0
0|2020-04-20|20951.5|0|2785.5|0|11.73484433584699|0|23737.0|0
0|2020-04-21|20951.5|0|2785.5|0|11.73484433584699|0|23737.0|0
0|2020-04-22|20951.5|0|2785.5|0|11.73484433584699|0|23737.0|0
0|2020-04-23|20951.5|0|2785.5|0|11.73484433584699|0|23737.0|0
0|2020-04-24|20951.5|0|2785.5|0|11.73484433584699|0|23737.0|0
0|2020-04-25|20951.5|0|2785.5|0|11.73484433584699|0|23737.0|0
0|2020-04-26|20951.5|0|2785.5|0|11.73484433584699|0|23737.0|0
0|2020-04-27|20951.5|0|2785.5|0|11.73484433584699|0|23737.0|0
0|2020-04-28|20951.5|0|2785.5|0|11.73484433584699|0|23737.0|0
0|2020-04-29|20951.5|0|2785.5|0|11.73484433584699|0|23737.0|0
0|2020-04-30|20951.5|0|2785.5|0|11.73484433584699|0|23737.0|0
0|2020-05-01|21438.0|0|1795.0|0|7.726079283777386|0|23233.0|0
0|2020-05-02|21438.0|0|1795.0|0|7.726079283777386|0|23233.0|0
0|2020-05-03|21438.0|0|1795.0|0|7.726079283777386|0|23233.0|0
0|2020-05-04|21438.0|0|1795.0|0|7.726079283777386|0|23233.0|0
0|2020-05-05|21438.0|0|1795.0|0|7.726079283777386|0|23233.0|0
0|2020-05-06|21438.0|0|1795.0|0|7.726079283777386|0|23233.0|0
