|dates|Borden_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Borden_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Borden_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Borden_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Borden_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Borden_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Borden_Texas_UnitedStates.TotalPopulation.data|Borden_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|654.0|0
