|dates|Liberty_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Liberty_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Liberty_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Liberty_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Liberty_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Liberty_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Liberty_Georgia_UnitedStates.TotalPopulation.data|Liberty_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|61435.0|0
