|dates|Hooker_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Hooker_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Hooker_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Hooker_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Hooker_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Hooker_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Hooker_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Hooker_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
