|dates|Mississippi_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Mississippi_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Mississippi_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Mississippi_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Mississippi_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Mississippi_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Mississippi_Missouri_UnitedStates.TotalPopulation.data|Mississippi_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|13180.0|0
