|dates|Sanpete_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Sanpete_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Sanpete_Utah_UnitedStates.NYT_ConfirmedDeaths.data|Sanpete_Utah_UnitedStates.NYT_ConfirmedDeaths.missing|Sanpete_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Sanpete_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Sanpete_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Sanpete_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
