|dates|Pierce_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Pierce_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Pierce_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Pierce_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Pierce_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Pierce_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Pierce_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Pierce_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
