|dates|Jackson_Colorado_UnitedStates.BLS_EmployedPopulation.data|Jackson_Colorado_UnitedStates.BLS_EmployedPopulation.missing|Jackson_Colorado_UnitedStates.BLS_UnemployedPopulation.data|Jackson_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|Jackson_Colorado_UnitedStates.BLS_UnemploymentRate.data|Jackson_Colorado_UnitedStates.BLS_UnemploymentRate.missing|Jackson_Colorado_UnitedStates.BLS_LaborForcePopulation.data|Jackson_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-09-18|955.0|0|29.0|0|2.9471544715447155|0|984.0|0
0|2020-09-19|955.0|0|29.0|0|2.9471544715447155|0|984.0|0
0|2020-09-20|955.0|0|29.0|0|2.9471544715447155|0|984.0|0
0|2020-09-21|955.0|0|29.0|0|2.9471544715447155|0|984.0|0
0|2020-09-22|955.0|0|29.0|0|2.9471544715447155|0|984.0|0
0|2020-09-23|955.0|0|29.0|0|2.9471544715447155|0|984.0|0
0|2020-09-24|955.0|0|29.0|0|2.9471544715447155|0|984.0|0
0|2020-09-25|955.0|0|29.0|0|2.9471544715447155|0|984.0|0
0|2020-09-26|955.0|0|29.0|0|2.9471544715447155|0|984.0|0
0|2020-09-27|955.0|0|29.0|0|2.9471544715447155|0|984.0|0
0|2020-09-28|955.0|0|29.0|0|2.9471544715447155|0|984.0|0
0|2020-09-29|955.0|0|29.0|0|2.9471544715447155|0|984.0|0
0|2020-09-30|955.0|0|29.0|0|2.9471544715447155|0|984.0|0
0|2020-10-01|1053.0|0|31.0|0|2.859778597785978|0|1084.0|0
0|2020-10-02|1053.0|0|31.0|0|2.859778597785978|0|1084.0|0
0|2020-10-03|1053.0|0|31.0|0|2.859778597785978|0|1084.0|0
0|2020-10-04|1053.0|0|31.0|0|2.859778597785978|0|1084.0|0
0|2020-10-05|1053.0|0|31.0|0|2.859778597785978|0|1084.0|0
0|2020-10-06|1053.0|0|31.0|0|2.859778597785978|0|1084.0|0
0|2020-10-07|1053.0|0|31.0|0|2.859778597785978|0|1084.0|0
0|2020-10-08|1053.0|0|31.0|0|2.859778597785978|0|1084.0|0
0|2020-10-09|1053.0|0|31.0|0|2.859778597785978|0|1084.0|0
0|2020-10-10|1053.0|0|31.0|0|2.859778597785978|0|1084.0|0
0|2020-10-11|1053.0|0|31.0|0|2.859778597785978|0|1084.0|0
0|2020-10-12|1053.0|0|31.0|0|2.859778597785978|0|1084.0|0
0|2020-10-13|1053.0|0|31.0|0|2.859778597785978|0|1084.0|0
0|2020-10-14|1053.0|0|31.0|0|2.859778597785978|0|1084.0|0
0|2020-10-15|1053.0|0|31.0|0|2.859778597785978|0|1084.0|0
0|2020-10-16|1053.0|0|31.0|0|2.859778597785978|0|1084.0|0
0|2020-10-17|1053.0|0|31.0|0|2.859778597785978|0|1084.0|0
0|2020-10-18|1053.0|0|31.0|0|2.859778597785978|0|1084.0|0
0|2020-10-19|1053.0|0|31.0|0|2.859778597785978|0|1084.0|0
0|2020-10-20|1053.0|0|31.0|0|2.859778597785978|0|1084.0|0
0|2020-10-21|1053.0|0|31.0|0|2.859778597785978|0|1084.0|0
0|2020-10-22|1053.0|0|31.0|0|2.859778597785978|0|1084.0|0
0|2020-10-23|1053.0|0|31.0|0|2.859778597785978|0|1084.0|0
0|2020-10-24|1053.0|0|31.0|0|2.859778597785978|0|1084.0|0
0|2020-10-25|1053.0|0|31.0|0|2.859778597785978|0|1084.0|0
0|2020-10-26|1053.0|0|31.0|0|2.859778597785978|0|1084.0|0
0|2020-10-27|1053.0|0|31.0|0|2.859778597785978|0|1084.0|0
0|2020-10-28|1053.0|0|31.0|0|2.859778597785978|0|1084.0|0
0|2020-10-29|1053.0|0|31.0|0|2.859778597785978|0|1084.0|0
0|2020-10-30|1053.0|0|31.0|0|2.859778597785978|0|1084.0|0
0|2020-10-31|1053.0|0|31.0|0|2.859778597785978|0|1084.0|0
0|2020-11-01|912.0|0|39.0|0|4.100946372239748|0|951.0|0
0|2020-11-02|912.0|0|39.0|0|4.100946372239748|0|951.0|0
0|2020-11-03|912.0|0|39.0|0|4.100946372239748|0|951.0|0
0|2020-11-04|912.0|0|39.0|0|4.100946372239748|0|951.0|0
0|2020-11-05|912.0|0|39.0|0|4.100946372239748|0|951.0|0
0|2020-11-06|912.0|0|39.0|0|4.100946372239748|0|951.0|0
0|2020-11-07|912.0|0|39.0|0|4.100946372239748|0|951.0|0
0|2020-11-08|912.0|0|39.0|0|4.100946372239748|0|951.0|0
0|2020-11-09|912.0|0|39.0|0|4.100946372239748|0|951.0|0
0|2020-11-10|912.0|0|39.0|0|4.100946372239748|0|951.0|0
0|2020-11-11|912.0|0|39.0|0|4.100946372239748|0|951.0|0
0|2020-11-12|912.0|0|39.0|0|4.100946372239748|0|951.0|0
0|2020-11-13|912.0|0|39.0|0|4.100946372239748|0|951.0|0
0|2020-11-14|912.0|0|39.0|0|4.100946372239748|0|951.0|0
0|2020-11-15|912.0|0|39.0|0|4.100946372239748|0|951.0|0
0|2020-11-16|912.0|0|39.0|0|4.100946372239748|0|951.0|0
0|2020-11-17|912.0|0|39.0|0|4.100946372239748|0|951.0|0
0|2020-11-18|912.0|0|39.0|0|4.100946372239748|0|951.0|0
0|2020-11-19|912.0|0|39.0|0|4.100946372239748|0|951.0|0
0|2020-11-20|912.0|0|39.0|0|4.100946372239748|0|951.0|0
0|2020-11-21|912.0|0|39.0|0|4.100946372239748|0|951.0|0
0|2020-11-22|912.0|0|39.0|0|4.100946372239748|0|951.0|0
0|2020-11-23|912.0|0|39.0|0|4.100946372239748|0|951.0|0
0|2020-11-24|912.0|0|39.0|0|4.100946372239748|0|951.0|0
0|2020-11-25|912.0|0|39.0|0|4.100946372239748|0|951.0|0
0|2020-11-26|912.0|0|39.0|0|4.100946372239748|0|951.0|0
0|2020-11-27|912.0|0|39.0|0|4.100946372239748|0|951.0|0
0|2020-11-28|912.0|0|39.0|0|4.100946372239748|0|951.0|0
0|2020-11-29|912.0|0|39.0|0|4.100946372239748|0|951.0|0
0|2020-11-30|912.0|0|39.0|0|4.100946372239748|0|951.0|0
0|2020-12-01|923.0|0|41.0|0|4.253112033195021|0|964.0|0
0|2020-12-02|923.0|0|41.0|0|4.253112033195021|0|964.0|0
