|dates|Treasure_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Treasure_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Treasure_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Treasure_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Treasure_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Treasure_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Treasure_Montana_UnitedStates.TotalPopulation.data|Treasure_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|696.0|0
