|dates|LacquiParle_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|LacquiParle_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|LacquiParle_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|LacquiParle_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|LacquiParle_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|LacquiParle_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|LacquiParle_Minnesota_UnitedStates.TotalPopulation.data|LacquiParle_Minnesota_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|6623.0|0
