|dates|Randall_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Randall_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Randall_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Randall_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Randall_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Randall_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Randall_Texas_UnitedStates.TotalPopulation.data|Randall_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|137713.0|0
