|dates|Muscatine_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Muscatine_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Muscatine_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Muscatine_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Muscatine_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Muscatine_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Muscatine_Iowa_UnitedStates.TotalPopulation.data|Muscatine_Iowa_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|42664.0|0
