|dates|Kern_California_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Kern_California_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Kern_California_UnitedStates.Male_Total_Population.data|Kern_California_UnitedStates.Male_Total_Population.missing|Kern_California_UnitedStates.Female_Total_Population.data|Kern_California_UnitedStates.Female_Total_Population.missing|Kern_California_UnitedStates.MaleAndFemale_Under18_Population.data|Kern_California_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-02-07|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-02-08|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-02-09|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-02-10|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-02-11|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-02-12|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-02-13|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-02-14|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-02-15|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-02-16|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-02-17|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-02-18|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-02-19|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-02-20|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-02-21|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-02-22|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-02-23|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-02-24|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-02-25|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-02-26|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-02-27|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-02-28|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-02-29|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-03-01|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-03-02|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-03-03|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-03-04|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-03-05|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-03-06|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-03-07|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-03-08|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-03-09|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-03-10|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-03-11|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-03-12|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-03-13|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-03-14|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-03-15|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-03-16|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-03-17|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-03-18|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-03-19|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-03-20|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-03-21|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-03-22|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-03-23|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-03-24|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-03-25|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-03-26|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-03-27|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-03-28|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-03-29|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-03-30|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-03-31|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-04-01|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-04-02|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-04-03|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-04-04|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-04-05|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-04-06|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-04-07|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-04-08|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-04-09|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-04-10|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-04-11|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-04-12|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-04-13|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-04-14|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-04-15|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-04-16|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-04-17|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-04-18|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-04-19|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-04-20|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-04-21|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-04-22|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-04-23|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-04-24|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-04-25|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-04-26|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-04-27|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-04-28|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-04-29|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-04-30|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-05-01|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-05-02|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-05-03|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-05-04|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-05-05|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-05-06|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-05-07|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-05-08|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-05-09|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-05-10|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-05-11|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-05-12|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-05-13|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-05-14|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-05-15|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-05-16|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-05-17|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-05-18|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-05-19|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-05-20|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-05-21|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-05-22|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-05-23|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-05-24|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-05-25|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-05-26|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-05-27|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-05-28|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-05-29|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-05-30|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-05-31|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-06-01|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-06-02|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-06-03|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-06-04|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-06-05|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-06-06|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-06-07|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-06-08|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-06-09|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-06-10|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-06-11|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-06-12|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-06-13|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-06-14|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-06-15|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-06-16|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-06-17|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-06-18|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-06-19|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-06-20|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-06-21|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-06-22|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-06-23|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-06-24|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-06-25|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-06-26|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-06-27|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-06-28|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-06-29|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-06-30|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-07-01|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-07-02|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-07-03|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-07-04|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-07-05|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-07-06|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-07-07|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-07-08|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-07-09|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-07-10|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-07-11|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-07-12|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-07-13|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-07-14|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-07-15|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-07-16|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-07-17|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-07-18|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-07-19|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-07-20|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-07-21|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-07-22|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-07-23|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-07-24|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-07-25|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-07-26|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-07-27|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-07-28|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-07-29|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-07-30|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-07-31|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-08-01|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-08-02|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-08-03|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-08-04|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-08-05|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-08-06|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-08-07|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-08-08|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-08-09|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-08-10|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-08-11|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-08-12|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-08-13|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-08-14|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-08-15|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-08-16|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-08-17|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-08-18|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-08-19|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-08-20|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-08-21|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-08-22|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-08-23|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-08-24|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-08-25|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-08-26|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-08-27|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-08-28|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-08-29|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-08-30|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-08-31|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-09-01|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-09-02|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-09-03|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-09-04|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-09-05|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-09-06|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-09-07|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-09-08|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-09-09|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-09-10|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-09-11|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-09-12|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-09-13|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-09-14|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-09-15|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-09-16|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-09-17|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-09-18|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-09-19|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-09-20|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-09-21|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-09-22|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-09-23|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-09-24|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-09-25|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-09-26|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-09-27|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-09-28|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-09-29|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-09-30|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-10-01|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-10-02|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-10-03|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-10-04|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-10-05|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-10-06|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-10-07|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-10-08|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-10-09|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-10-10|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-10-11|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-10-12|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-10-13|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-10-14|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-10-15|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-10-16|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-10-17|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-10-18|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-10-19|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-10-20|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-10-21|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-10-22|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-10-23|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-10-24|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-10-25|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-10-26|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-10-27|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-10-28|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-10-29|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-10-30|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-10-31|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-11-01|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-11-02|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-11-03|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-11-04|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-11-05|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-11-06|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-11-07|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-11-08|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-11-09|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-11-10|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-11-11|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-11-12|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-11-13|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-11-14|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-11-15|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-11-16|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-11-17|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-11-18|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-11-19|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-11-20|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-11-21|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-11-22|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-11-23|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-11-24|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-11-25|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-11-26|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-11-27|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-11-28|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-11-29|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-11-30|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-12-01|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-12-02|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-12-03|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-12-04|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-12-05|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-12-06|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-12-07|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-12-08|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-12-09|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-12-10|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-12-11|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-12-12|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-12-13|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-12-14|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-12-15|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-12-16|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-12-17|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-12-18|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-12-19|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-12-20|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-12-21|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-12-22|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-12-23|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-12-24|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-12-25|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-12-26|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-12-27|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-12-28|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-12-29|98347.0|0|459690.0|0|437074.0|0|259180.0|0
0|2020-12-30|98347.0|0|459690.0|0|437074.0|0|259180.0|0
