|dates|Oglethorpe_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Oglethorpe_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Oglethorpe_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Oglethorpe_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Oglethorpe_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Oglethorpe_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Oglethorpe_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Oglethorpe_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
