|dates|Boone_Arkansas_UnitedStates.BLS_EmployedPopulation.data|Boone_Arkansas_UnitedStates.BLS_EmployedPopulation.missing|Boone_Arkansas_UnitedStates.BLS_UnemployedPopulation.data|Boone_Arkansas_UnitedStates.BLS_UnemployedPopulation.missing|Boone_Arkansas_UnitedStates.BLS_UnemploymentRate.data|Boone_Arkansas_UnitedStates.BLS_UnemploymentRate.missing|Boone_Arkansas_UnitedStates.BLS_LaborForcePopulation.data|Boone_Arkansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-07-10|14312.0|0|943.0|0|6.181579809898394|0|15255.0|0
0|2020-07-11|14312.0|0|943.0|0|6.181579809898394|0|15255.0|0
0|2020-07-12|14312.0|0|943.0|0|6.181579809898394|0|15255.0|0
0|2020-07-13|14312.0|0|943.0|0|6.181579809898394|0|15255.0|0
0|2020-07-14|14312.0|0|943.0|0|6.181579809898394|0|15255.0|0
0|2020-07-15|14312.0|0|943.0|0|6.181579809898394|0|15255.0|0
0|2020-07-16|14312.0|0|943.0|0|6.181579809898394|0|15255.0|0
0|2020-07-17|14312.0|0|943.0|0|6.181579809898394|0|15255.0|0
0|2020-07-18|14312.0|0|943.0|0|6.181579809898394|0|15255.0|0
0|2020-07-19|14312.0|0|943.0|0|6.181579809898394|0|15255.0|0
0|2020-07-20|14312.0|0|943.0|0|6.181579809898394|0|15255.0|0
0|2020-07-21|14312.0|0|943.0|0|6.181579809898394|0|15255.0|0
0|2020-07-22|14312.0|0|943.0|0|6.181579809898394|0|15255.0|0
0|2020-07-23|14312.0|0|943.0|0|6.181579809898394|0|15255.0|0
0|2020-07-24|14312.0|0|943.0|0|6.181579809898394|0|15255.0|0
0|2020-07-25|14312.0|0|943.0|0|6.181579809898394|0|15255.0|0
0|2020-07-26|14312.0|0|943.0|0|6.181579809898394|0|15255.0|0
0|2020-07-27|14312.0|0|943.0|0|6.181579809898394|0|15255.0|0
0|2020-07-28|14312.0|0|943.0|0|6.181579809898394|0|15255.0|0
0|2020-07-29|14312.0|0|943.0|0|6.181579809898394|0|15255.0|0
0|2020-07-30|14312.0|0|943.0|0|6.181579809898394|0|15255.0|0
0|2020-07-31|14312.0|0|943.0|0|6.181579809898394|0|15255.0|0
0|2020-08-01|14705.0|0|777.0|0|5.018731430047797|0|15482.0|0
0|2020-08-02|14705.0|0|777.0|0|5.018731430047797|0|15482.0|0
0|2020-08-03|14705.0|0|777.0|0|5.018731430047797|0|15482.0|0
0|2020-08-04|14705.0|0|777.0|0|5.018731430047797|0|15482.0|0
0|2020-08-05|14705.0|0|777.0|0|5.018731430047797|0|15482.0|0
0|2020-08-06|14705.0|0|777.0|0|5.018731430047797|0|15482.0|0
0|2020-08-07|14705.0|0|777.0|0|5.018731430047797|0|15482.0|0
0|2020-08-08|14705.0|0|777.0|0|5.018731430047797|0|15482.0|0
0|2020-08-09|14705.0|0|777.0|0|5.018731430047797|0|15482.0|0
0|2020-08-10|14705.0|0|777.0|0|5.018731430047797|0|15482.0|0
0|2020-08-11|14705.0|0|777.0|0|5.018731430047797|0|15482.0|0
0|2020-08-12|14705.0|0|777.0|0|5.018731430047797|0|15482.0|0
0|2020-08-13|14705.0|0|777.0|0|5.018731430047797|0|15482.0|0
0|2020-08-14|14705.0|0|777.0|0|5.018731430047797|0|15482.0|0
0|2020-08-15|14705.0|0|777.0|0|5.018731430047797|0|15482.0|0
0|2020-08-16|14705.0|0|777.0|0|5.018731430047797|0|15482.0|0
0|2020-08-17|14705.0|0|777.0|0|5.018731430047797|0|15482.0|0
0|2020-08-18|14705.0|0|777.0|0|5.018731430047797|0|15482.0|0
0|2020-08-19|14705.0|0|777.0|0|5.018731430047797|0|15482.0|0
0|2020-08-20|14705.0|0|777.0|0|5.018731430047797|0|15482.0|0
0|2020-08-21|14705.0|0|777.0|0|5.018731430047797|0|15482.0|0
0|2020-08-22|14705.0|0|777.0|0|5.018731430047797|0|15482.0|0
0|2020-08-23|14705.0|0|777.0|0|5.018731430047797|0|15482.0|0
0|2020-08-24|14705.0|0|777.0|0|5.018731430047797|0|15482.0|0
0|2020-08-25|14705.0|0|777.0|0|5.018731430047797|0|15482.0|0
0|2020-08-26|14705.0|0|777.0|0|5.018731430047797|0|15482.0|0
0|2020-08-27|14705.0|0|777.0|0|5.018731430047797|0|15482.0|0
0|2020-08-28|14705.0|0|777.0|0|5.018731430047797|0|15482.0|0
0|2020-08-29|14705.0|0|777.0|0|5.018731430047797|0|15482.0|0
0|2020-08-30|14705.0|0|777.0|0|5.018731430047797|0|15482.0|0
0|2020-08-31|14705.0|0|777.0|0|5.018731430047797|0|15482.0|0
0|2020-09-01|14967.0|0|712.0|0|4.541105937878691|0|15679.0|0
0|2020-09-02|14967.0|0|712.0|0|4.541105937878691|0|15679.0|0
0|2020-09-03|14967.0|0|712.0|0|4.541105937878691|0|15679.0|0
0|2020-09-04|14967.0|0|712.0|0|4.541105937878691|0|15679.0|0
0|2020-09-05|14967.0|0|712.0|0|4.541105937878691|0|15679.0|0
0|2020-09-06|14967.0|0|712.0|0|4.541105937878691|0|15679.0|0
0|2020-09-07|14967.0|0|712.0|0|4.541105937878691|0|15679.0|0
0|2020-09-08|14967.0|0|712.0|0|4.541105937878691|0|15679.0|0
0|2020-09-09|14967.0|0|712.0|0|4.541105937878691|0|15679.0|0
0|2020-09-10|14967.0|0|712.0|0|4.541105937878691|0|15679.0|0
0|2020-09-11|14967.0|0|712.0|0|4.541105937878691|0|15679.0|0
0|2020-09-12|14967.0|0|712.0|0|4.541105937878691|0|15679.0|0
0|2020-09-13|14967.0|0|712.0|0|4.541105937878691|0|15679.0|0
0|2020-09-14|14967.0|0|712.0|0|4.541105937878691|0|15679.0|0
0|2020-09-15|14967.0|0|712.0|0|4.541105937878691|0|15679.0|0
0|2020-09-16|14967.0|0|712.0|0|4.541105937878691|0|15679.0|0
0|2020-09-17|14967.0|0|712.0|0|4.541105937878691|0|15679.0|0
0|2020-09-18|14967.0|0|712.0|0|4.541105937878691|0|15679.0|0
0|2020-09-19|14967.0|0|712.0|0|4.541105937878691|0|15679.0|0
0|2020-09-20|14967.0|0|712.0|0|4.541105937878691|0|15679.0|0
0|2020-09-21|14967.0|0|712.0|0|4.541105937878691|0|15679.0|0
0|2020-09-22|14967.0|0|712.0|0|4.541105937878691|0|15679.0|0
0|2020-09-23|14967.0|0|712.0|0|4.541105937878691|0|15679.0|0
0|2020-09-24|14967.0|0|712.0|0|4.541105937878691|0|15679.0|0
0|2020-09-25|14967.0|0|712.0|0|4.541105937878691|0|15679.0|0
0|2020-09-26|14967.0|0|712.0|0|4.541105937878691|0|15679.0|0
0|2020-09-27|14967.0|0|712.0|0|4.541105937878691|0|15679.0|0
0|2020-09-28|14967.0|0|712.0|0|4.541105937878691|0|15679.0|0
0|2020-09-29|14967.0|0|712.0|0|4.541105937878691|0|15679.0|0
0|2020-09-30|14967.0|0|712.0|0|4.541105937878691|0|15679.0|0
0|2020-10-01|14921.0|0|589.0|0|3.7975499677627336|0|15510.0|0
0|2020-10-02|14921.0|0|589.0|0|3.7975499677627336|0|15510.0|0
0|2020-10-03|14921.0|0|589.0|0|3.7975499677627336|0|15510.0|0
0|2020-10-04|14921.0|0|589.0|0|3.7975499677627336|0|15510.0|0
0|2020-10-05|14921.0|0|589.0|0|3.7975499677627336|0|15510.0|0
0|2020-10-06|14921.0|0|589.0|0|3.7975499677627336|0|15510.0|0
0|2020-10-07|14921.0|0|589.0|0|3.7975499677627336|0|15510.0|0
0|2020-10-08|14921.0|0|589.0|0|3.7975499677627336|0|15510.0|0
0|2020-10-09|14921.0|0|589.0|0|3.7975499677627336|0|15510.0|0
0|2020-10-10|14921.0|0|589.0|0|3.7975499677627336|0|15510.0|0
0|2020-10-11|14921.0|0|589.0|0|3.7975499677627336|0|15510.0|0
0|2020-10-12|14921.0|0|589.0|0|3.7975499677627336|0|15510.0|0
0|2020-10-13|14921.0|0|589.0|0|3.7975499677627336|0|15510.0|0
0|2020-10-14|14921.0|0|589.0|0|3.7975499677627336|0|15510.0|0
0|2020-10-15|14921.0|0|589.0|0|3.7975499677627336|0|15510.0|0
0|2020-10-16|14921.0|0|589.0|0|3.7975499677627336|0|15510.0|0
0|2020-10-17|14921.0|0|589.0|0|3.7975499677627336|0|15510.0|0
0|2020-10-18|14921.0|0|589.0|0|3.7975499677627336|0|15510.0|0
0|2020-10-19|14921.0|0|589.0|0|3.7975499677627336|0|15510.0|0
0|2020-10-20|14921.0|0|589.0|0|3.7975499677627336|0|15510.0|0
0|2020-10-21|14921.0|0|589.0|0|3.7975499677627336|0|15510.0|0
0|2020-10-22|14921.0|0|589.0|0|3.7975499677627336|0|15510.0|0
0|2020-10-23|14921.0|0|589.0|0|3.7975499677627336|0|15510.0|0
0|2020-10-24|14921.0|0|589.0|0|3.7975499677627336|0|15510.0|0
0|2020-10-25|14921.0|0|589.0|0|3.7975499677627336|0|15510.0|0
0|2020-10-26|14921.0|0|589.0|0|3.7975499677627336|0|15510.0|0
0|2020-10-27|14921.0|0|589.0|0|3.7975499677627336|0|15510.0|0
0|2020-10-28|14921.0|0|589.0|0|3.7975499677627336|0|15510.0|0
0|2020-10-29|14921.0|0|589.0|0|3.7975499677627336|0|15510.0|0
0|2020-10-30|14921.0|0|589.0|0|3.7975499677627336|0|15510.0|0
0|2020-10-31|14921.0|0|589.0|0|3.7975499677627336|0|15510.0|0
0|2020-11-01|14874.0|0|587.0|0|3.7966496345643876|0|15461.0|0
0|2020-11-02|14874.0|0|587.0|0|3.7966496345643876|0|15461.0|0
0|2020-11-03|14874.0|0|587.0|0|3.7966496345643876|0|15461.0|0
0|2020-11-04|14874.0|0|587.0|0|3.7966496345643876|0|15461.0|0
0|2020-11-05|14874.0|0|587.0|0|3.7966496345643876|0|15461.0|0
0|2020-11-06|14874.0|0|587.0|0|3.7966496345643876|0|15461.0|0
0|2020-11-07|14874.0|0|587.0|0|3.7966496345643876|0|15461.0|0
0|2020-11-08|14874.0|0|587.0|0|3.7966496345643876|0|15461.0|0
0|2020-11-09|14874.0|0|587.0|0|3.7966496345643876|0|15461.0|0
0|2020-11-10|14874.0|0|587.0|0|3.7966496345643876|0|15461.0|0
0|2020-11-11|14874.0|0|587.0|0|3.7966496345643876|0|15461.0|0
0|2020-11-12|14874.0|0|587.0|0|3.7966496345643876|0|15461.0|0
0|2020-11-13|14874.0|0|587.0|0|3.7966496345643876|0|15461.0|0
0|2020-11-14|14874.0|0|587.0|0|3.7966496345643876|0|15461.0|0
0|2020-11-15|14874.0|0|587.0|0|3.7966496345643876|0|15461.0|0
0|2020-11-16|14874.0|0|587.0|0|3.7966496345643876|0|15461.0|0
0|2020-11-17|14874.0|0|587.0|0|3.7966496345643876|0|15461.0|0
0|2020-11-18|14874.0|0|587.0|0|3.7966496345643876|0|15461.0|0
0|2020-11-19|14874.0|0|587.0|0|3.7966496345643876|0|15461.0|0
0|2020-11-20|14874.0|0|587.0|0|3.7966496345643876|0|15461.0|0
0|2020-11-21|14874.0|0|587.0|0|3.7966496345643876|0|15461.0|0
0|2020-11-22|14874.0|0|587.0|0|3.7966496345643876|0|15461.0|0
0|2020-11-23|14874.0|0|587.0|0|3.7966496345643876|0|15461.0|0
0|2020-11-24|14874.0|0|587.0|0|3.7966496345643876|0|15461.0|0
0|2020-11-25|14874.0|0|587.0|0|3.7966496345643876|0|15461.0|0
0|2020-11-26|14874.0|0|587.0|0|3.7966496345643876|0|15461.0|0
0|2020-11-27|14874.0|0|587.0|0|3.7966496345643876|0|15461.0|0
0|2020-11-28|14874.0|0|587.0|0|3.7966496345643876|0|15461.0|0
0|2020-11-29|14874.0|0|587.0|0|3.7966496345643876|0|15461.0|0
0|2020-11-30|14874.0|0|587.0|0|3.7966496345643876|0|15461.0|0
0|2020-12-01|15294.0|0|586.0|0|3.690176322418136|0|15880.0|0
0|2020-12-02|15294.0|0|586.0|0|3.690176322418136|0|15880.0|0
0|2020-12-03|15294.0|0|586.0|0|3.690176322418136|0|15880.0|0
0|2020-12-04|15294.0|0|586.0|0|3.690176322418136|0|15880.0|0
0|2020-12-05|15294.0|0|586.0|0|3.690176322418136|0|15880.0|0
