|dates|Lafourche_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Lafourche_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Lafourche_Louisiana_UnitedStates.NYT_ConfirmedDeaths.data|Lafourche_Louisiana_UnitedStates.NYT_ConfirmedDeaths.missing|Lafourche_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Lafourche_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Lafourche_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Lafourche_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
