|dates|Hawaii_Hawaii_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Hawaii_Hawaii_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Hawaii_Hawaii_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Hawaii_Hawaii_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Hawaii_Hawaii_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Hawaii_Hawaii_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Hawaii_Hawaii_UnitedStates.TotalPopulation.data|Hawaii_Hawaii_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|201513.0|0
