|dates|Winnebago_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Winnebago_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Winnebago_Iowa_UnitedStates.NYT_ConfirmedDeaths.data|Winnebago_Iowa_UnitedStates.NYT_ConfirmedDeaths.missing|Winnebago_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Winnebago_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Winnebago_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Winnebago_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
