|dates|CapeMay_NewJersey_UnitedStates.BLS_EmployedPopulation.data|CapeMay_NewJersey_UnitedStates.BLS_EmployedPopulation.missing|CapeMay_NewJersey_UnitedStates.BLS_UnemployedPopulation.data|CapeMay_NewJersey_UnitedStates.BLS_UnemployedPopulation.missing|CapeMay_NewJersey_UnitedStates.BLS_UnemploymentRate.data|CapeMay_NewJersey_UnitedStates.BLS_UnemploymentRate.missing|CapeMay_NewJersey_UnitedStates.BLS_LaborForcePopulation.data|CapeMay_NewJersey_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-22|35720.0|0|5497.5|0|13.337781282222357|0|41217.5|0
0|2020-01-23|35720.0|0|5497.5|0|13.337781282222357|0|41217.5|0
0|2020-01-24|35720.0|0|5497.5|0|13.337781282222357|0|41217.5|0
0|2020-01-25|35720.0|0|5497.5|0|13.337781282222357|0|41217.5|0
0|2020-01-26|35720.0|0|5497.5|0|13.337781282222357|0|41217.5|0
0|2020-01-27|35720.0|0|5497.5|0|13.337781282222357|0|41217.5|0
0|2020-01-28|35720.0|0|5497.5|0|13.337781282222357|0|41217.5|0
0|2020-01-29|35720.0|0|5497.5|0|13.337781282222357|0|41217.5|0
0|2020-01-30|35720.0|0|5497.5|0|13.337781282222357|0|41217.5|0
0|2020-01-31|35720.0|0|5497.5|0|13.337781282222357|0|41217.5|0
0|2020-02-01|36492.0|0|4943.0|0|11.929528176662242|0|41435.0|0
0|2020-02-02|36492.0|0|4943.0|0|11.929528176662242|0|41435.0|0
0|2020-02-03|36492.0|0|4943.0|0|11.929528176662242|0|41435.0|0
0|2020-02-04|36492.0|0|4943.0|0|11.929528176662242|0|41435.0|0
0|2020-02-05|36492.0|0|4943.0|0|11.929528176662242|0|41435.0|0
0|2020-02-06|36492.0|0|4943.0|0|11.929528176662242|0|41435.0|0
0|2020-02-07|36492.0|0|4943.0|0|11.929528176662242|0|41435.0|0
0|2020-02-08|36492.0|0|4943.0|0|11.929528176662242|0|41435.0|0
0|2020-02-09|36492.0|0|4943.0|0|11.929528176662242|0|41435.0|0
0|2020-02-10|36492.0|0|4943.0|0|11.929528176662242|0|41435.0|0
0|2020-02-11|36492.0|0|4943.0|0|11.929528176662242|0|41435.0|0
0|2020-02-12|36492.0|0|4943.0|0|11.929528176662242|0|41435.0|0
0|2020-02-13|36492.0|0|4943.0|0|11.929528176662242|0|41435.0|0
0|2020-02-14|36492.0|0|4943.0|0|11.929528176662242|0|41435.0|0
0|2020-02-15|36492.0|0|4943.0|0|11.929528176662242|0|41435.0|0
0|2020-02-16|36492.0|0|4943.0|0|11.929528176662242|0|41435.0|0
0|2020-02-17|36492.0|0|4943.0|0|11.929528176662242|0|41435.0|0
0|2020-02-18|36492.0|0|4943.0|0|11.929528176662242|0|41435.0|0
0|2020-02-19|36492.0|0|4943.0|0|11.929528176662242|0|41435.0|0
0|2020-02-20|36492.0|0|4943.0|0|11.929528176662242|0|41435.0|0
0|2020-02-21|36492.0|0|4943.0|0|11.929528176662242|0|41435.0|0
0|2020-02-22|36492.0|0|4943.0|0|11.929528176662242|0|41435.0|0
0|2020-02-23|36492.0|0|4943.0|0|11.929528176662242|0|41435.0|0
0|2020-02-24|36492.0|0|4943.0|0|11.929528176662242|0|41435.0|0
0|2020-02-25|36492.0|0|4943.0|0|11.929528176662242|0|41435.0|0
0|2020-02-26|36492.0|0|4943.0|0|11.929528176662242|0|41435.0|0
0|2020-02-27|36492.0|0|4943.0|0|11.929528176662242|0|41435.0|0
0|2020-02-28|36492.0|0|4943.0|0|11.929528176662242|0|41435.0|0
0|2020-02-29|36492.0|0|4943.0|0|11.929528176662242|0|41435.0|0
0|2020-03-01|36565.5|0|4797.5|0|11.598530087276067|0|41363.0|0
0|2020-03-02|36565.5|0|4797.5|0|11.598530087276067|0|41363.0|0
0|2020-03-03|36565.5|0|4797.5|0|11.598530087276067|0|41363.0|0
0|2020-03-04|36565.5|0|4797.5|0|11.598530087276067|0|41363.0|0
0|2020-03-05|36565.5|0|4797.5|0|11.598530087276067|0|41363.0|0
0|2020-03-06|36565.5|0|4797.5|0|11.598530087276067|0|41363.0|0
0|2020-03-07|36565.5|0|4797.5|0|11.598530087276067|0|41363.0|0
0|2020-03-08|36565.5|0|4797.5|0|11.598530087276067|0|41363.0|0
0|2020-03-09|36565.5|0|4797.5|0|11.598530087276067|0|41363.0|0
0|2020-03-10|36565.5|0|4797.5|0|11.598530087276067|0|41363.0|0
0|2020-03-11|36565.5|0|4797.5|0|11.598530087276067|0|41363.0|0
0|2020-03-12|36565.5|0|4797.5|0|11.598530087276067|0|41363.0|0
0|2020-03-13|36565.5|0|4797.5|0|11.598530087276067|0|41363.0|0
0|2020-03-14|36565.5|0|4797.5|0|11.598530087276067|0|41363.0|0
0|2020-03-15|36565.5|0|4797.5|0|11.598530087276067|0|41363.0|0
0|2020-03-16|36565.5|0|4797.5|0|11.598530087276067|0|41363.0|0
0|2020-03-17|36565.5|0|4797.5|0|11.598530087276067|0|41363.0|0
0|2020-03-18|36565.5|0|4797.5|0|11.598530087276067|0|41363.0|0
0|2020-03-19|36565.5|0|4797.5|0|11.598530087276067|0|41363.0|0
0|2020-03-20|36565.5|0|4797.5|0|11.598530087276067|0|41363.0|0
0|2020-03-21|36565.5|0|4797.5|0|11.598530087276067|0|41363.0|0
0|2020-03-22|36565.5|0|4797.5|0|11.598530087276067|0|41363.0|0
0|2020-03-23|36565.5|0|4797.5|0|11.598530087276067|0|41363.0|0
0|2020-03-24|36565.5|0|4797.5|0|11.598530087276067|0|41363.0|0
0|2020-03-25|36565.5|0|4797.5|0|11.598530087276067|0|41363.0|0
0|2020-03-26|36565.5|0|4797.5|0|11.598530087276067|0|41363.0|0
0|2020-03-27|36565.5|0|4797.5|0|11.598530087276067|0|41363.0|0
0|2020-03-28|36565.5|0|4797.5|0|11.598530087276067|0|41363.0|0
0|2020-03-29|36565.5|0|4797.5|0|11.598530087276067|0|41363.0|0
0|2020-03-30|36565.5|0|4797.5|0|11.598530087276067|0|41363.0|0
0|2020-03-31|36565.5|0|4797.5|0|11.598530087276067|0|41363.0|0
0|2020-04-01|30721.0|0|11498.0|0|27.234183661384684|0|42219.0|0
0|2020-04-02|30721.0|0|11498.0|0|27.234183661384684|0|42219.0|0
0|2020-04-03|30721.0|0|11498.0|0|27.234183661384684|0|42219.0|0
0|2020-04-04|30721.0|0|11498.0|0|27.234183661384684|0|42219.0|0
0|2020-04-05|30721.0|0|11498.0|0|27.234183661384684|0|42219.0|0
0|2020-04-06|30721.0|0|11498.0|0|27.234183661384684|0|42219.0|0
0|2020-04-07|30721.0|0|11498.0|0|27.234183661384684|0|42219.0|0
0|2020-04-08|30721.0|0|11498.0|0|27.234183661384684|0|42219.0|0
0|2020-04-09|30721.0|0|11498.0|0|27.234183661384684|0|42219.0|0
0|2020-04-10|30721.0|0|11498.0|0|27.234183661384684|0|42219.0|0
0|2020-04-11|30721.0|0|11498.0|0|27.234183661384684|0|42219.0|0
0|2020-04-12|30721.0|0|11498.0|0|27.234183661384684|0|42219.0|0
0|2020-04-13|30721.0|0|11498.0|0|27.234183661384684|0|42219.0|0
0|2020-04-14|30721.0|0|11498.0|0|27.234183661384684|0|42219.0|0
0|2020-04-15|30721.0|0|11498.0|0|27.234183661384684|0|42219.0|0
0|2020-04-16|30721.0|0|11498.0|0|27.234183661384684|0|42219.0|0
0|2020-04-17|30721.0|0|11498.0|0|27.234183661384684|0|42219.0|0
0|2020-04-18|30721.0|0|11498.0|0|27.234183661384684|0|42219.0|0
0|2020-04-19|30721.0|0|11498.0|0|27.234183661384684|0|42219.0|0
0|2020-04-20|30721.0|0|11498.0|0|27.234183661384684|0|42219.0|0
0|2020-04-21|30721.0|0|11498.0|0|27.234183661384684|0|42219.0|0
0|2020-04-22|30721.0|0|11498.0|0|27.234183661384684|0|42219.0|0
0|2020-04-23|30721.0|0|11498.0|0|27.234183661384684|0|42219.0|0
0|2020-04-24|30721.0|0|11498.0|0|27.234183661384684|0|42219.0|0
0|2020-04-25|30721.0|0|11498.0|0|27.234183661384684|0|42219.0|0
0|2020-04-26|30721.0|0|11498.0|0|27.234183661384684|0|42219.0|0
0|2020-04-27|30721.0|0|11498.0|0|27.234183661384684|0|42219.0|0
0|2020-04-28|30721.0|0|11498.0|0|27.234183661384684|0|42219.0|0
0|2020-04-29|30721.0|0|11498.0|0|27.234183661384684|0|42219.0|0
0|2020-04-30|30721.0|0|11498.0|0|27.234183661384684|0|42219.0|0
0|2020-05-01|32485.0|0|10603.0|0|24.607779428147047|0|43088.0|0
0|2020-05-02|32485.0|0|10603.0|0|24.607779428147047|0|43088.0|0
0|2020-05-03|32485.0|0|10603.0|0|24.607779428147047|0|43088.0|0
0|2020-05-04|32485.0|0|10603.0|0|24.607779428147047|0|43088.0|0
0|2020-05-05|32485.0|0|10603.0|0|24.607779428147047|0|43088.0|0
0|2020-05-06|32485.0|0|10603.0|0|24.607779428147047|0|43088.0|0
0|2020-05-07|32485.0|0|10603.0|0|24.607779428147047|0|43088.0|0
0|2020-05-08|32485.0|0|10603.0|0|24.607779428147047|0|43088.0|0
0|2020-05-09|32485.0|0|10603.0|0|24.607779428147047|0|43088.0|0
0|2020-05-10|32485.0|0|10603.0|0|24.607779428147047|0|43088.0|0
0|2020-05-11|32485.0|0|10603.0|0|24.607779428147047|0|43088.0|0
0|2020-05-12|32485.0|0|10603.0|0|24.607779428147047|0|43088.0|0
0|2020-05-13|32485.0|0|10603.0|0|24.607779428147047|0|43088.0|0
0|2020-05-14|32485.0|0|10603.0|0|24.607779428147047|0|43088.0|0
0|2020-05-15|32485.0|0|10603.0|0|24.607779428147047|0|43088.0|0
0|2020-05-16|32485.0|0|10603.0|0|24.607779428147047|0|43088.0|0
0|2020-05-17|32485.0|0|10603.0|0|24.607779428147047|0|43088.0|0
0|2020-05-18|32485.0|0|10603.0|0|24.607779428147047|0|43088.0|0
0|2020-05-19|32485.0|0|10603.0|0|24.607779428147047|0|43088.0|0
0|2020-05-20|32485.0|0|10603.0|0|24.607779428147047|0|43088.0|0
0|2020-05-21|32485.0|0|10603.0|0|24.607779428147047|0|43088.0|0
0|2020-05-22|32485.0|0|10603.0|0|24.607779428147047|0|43088.0|0
0|2020-05-23|32485.0|0|10603.0|0|24.607779428147047|0|43088.0|0
0|2020-05-24|32485.0|0|10603.0|0|24.607779428147047|0|43088.0|0
0|2020-05-25|32485.0|0|10603.0|0|24.607779428147047|0|43088.0|0
0|2020-05-26|32485.0|0|10603.0|0|24.607779428147047|0|43088.0|0
0|2020-05-27|32485.0|0|10603.0|0|24.607779428147047|0|43088.0|0
0|2020-05-28|32485.0|0|10603.0|0|24.607779428147047|0|43088.0|0
0|2020-05-29|32485.0|0|10603.0|0|24.607779428147047|0|43088.0|0
0|2020-05-30|32485.0|0|10603.0|0|24.607779428147047|0|43088.0|0
0|2020-05-31|32485.0|0|10603.0|0|24.607779428147047|0|43088.0|0
0|2020-06-01|39266.0|0|9037.0|0|18.708982878910213|0|48303.0|0
0|2020-06-02|39266.0|0|9037.0|0|18.708982878910213|0|48303.0|0
0|2020-06-03|39266.0|0|9037.0|0|18.708982878910213|0|48303.0|0
0|2020-06-04|39266.0|0|9037.0|0|18.708982878910213|0|48303.0|0
0|2020-06-05|39266.0|0|9037.0|0|18.708982878910213|0|48303.0|0
0|2020-06-06|39266.0|0|9037.0|0|18.708982878910213|0|48303.0|0
0|2020-06-07|39266.0|0|9037.0|0|18.708982878910213|0|48303.0|0
0|2020-06-08|39266.0|0|9037.0|0|18.708982878910213|0|48303.0|0
0|2020-06-09|39266.0|0|9037.0|0|18.708982878910213|0|48303.0|0
0|2020-06-10|39266.0|0|9037.0|0|18.708982878910213|0|48303.0|0
0|2020-06-11|39266.0|0|9037.0|0|18.708982878910213|0|48303.0|0
0|2020-06-12|39266.0|0|9037.0|0|18.708982878910213|0|48303.0|0
0|2020-06-13|39266.0|0|9037.0|0|18.708982878910213|0|48303.0|0
0|2020-06-14|39266.0|0|9037.0|0|18.708982878910213|0|48303.0|0
0|2020-06-15|39266.0|0|9037.0|0|18.708982878910213|0|48303.0|0
0|2020-06-16|39266.0|0|9037.0|0|18.708982878910213|0|48303.0|0
0|2020-06-17|39266.0|0|9037.0|0|18.708982878910213|0|48303.0|0
0|2020-06-18|39266.0|0|9037.0|0|18.708982878910213|0|48303.0|0
0|2020-06-19|39266.0|0|9037.0|0|18.708982878910213|0|48303.0|0
0|2020-06-20|39266.0|0|9037.0|0|18.708982878910213|0|48303.0|0
0|2020-06-21|39266.0|0|9037.0|0|18.708982878910213|0|48303.0|0
0|2020-06-22|39266.0|0|9037.0|0|18.708982878910213|0|48303.0|0
0|2020-06-23|39266.0|0|9037.0|0|18.708982878910213|0|48303.0|0
0|2020-06-24|39266.0|0|9037.0|0|18.708982878910213|0|48303.0|0
0|2020-06-25|39266.0|0|9037.0|0|18.708982878910213|0|48303.0|0
0|2020-06-26|39266.0|0|9037.0|0|18.708982878910213|0|48303.0|0
0|2020-06-27|39266.0|0|9037.0|0|18.708982878910213|0|48303.0|0
0|2020-06-28|39266.0|0|9037.0|0|18.708982878910213|0|48303.0|0
0|2020-06-29|39266.0|0|9037.0|0|18.708982878910213|0|48303.0|0
0|2020-06-30|39266.0|0|9037.0|0|18.708982878910213|0|48303.0|0
0|2020-07-01|47735.0|0|6918.0|0|12.658042559420343|0|54653.0|0
0|2020-07-02|47735.0|0|6918.0|0|12.658042559420343|0|54653.0|0
0|2020-07-03|47735.0|0|6918.0|0|12.658042559420343|0|54653.0|0
0|2020-07-04|47735.0|0|6918.0|0|12.658042559420343|0|54653.0|0
0|2020-07-05|47735.0|0|6918.0|0|12.658042559420343|0|54653.0|0
0|2020-07-06|47735.0|0|6918.0|0|12.658042559420343|0|54653.0|0
0|2020-07-07|47735.0|0|6918.0|0|12.658042559420343|0|54653.0|0
0|2020-07-08|47735.0|0|6918.0|0|12.658042559420343|0|54653.0|0
0|2020-07-09|47735.0|0|6918.0|0|12.658042559420343|0|54653.0|0
0|2020-07-10|47735.0|0|6918.0|0|12.658042559420343|0|54653.0|0
0|2020-07-11|47735.0|0|6918.0|0|12.658042559420343|0|54653.0|0
0|2020-07-12|47735.0|0|6918.0|0|12.658042559420343|0|54653.0|0
0|2020-07-13|47735.0|0|6918.0|0|12.658042559420343|0|54653.0|0
0|2020-07-14|47735.0|0|6918.0|0|12.658042559420343|0|54653.0|0
0|2020-07-15|47735.0|0|6918.0|0|12.658042559420343|0|54653.0|0
0|2020-07-16|47735.0|0|6918.0|0|12.658042559420343|0|54653.0|0
0|2020-07-17|47735.0|0|6918.0|0|12.658042559420343|0|54653.0|0
0|2020-07-18|47735.0|0|6918.0|0|12.658042559420343|0|54653.0|0
0|2020-07-19|47735.0|0|6918.0|0|12.658042559420343|0|54653.0|0
0|2020-07-20|47735.0|0|6918.0|0|12.658042559420343|0|54653.0|0
0|2020-07-21|47735.0|0|6918.0|0|12.658042559420343|0|54653.0|0
0|2020-07-22|47735.0|0|6918.0|0|12.658042559420343|0|54653.0|0
0|2020-07-23|47735.0|0|6918.0|0|12.658042559420343|0|54653.0|0
0|2020-07-24|47735.0|0|6918.0|0|12.658042559420343|0|54653.0|0
0|2020-07-25|47735.0|0|6918.0|0|12.658042559420343|0|54653.0|0
0|2020-07-26|47735.0|0|6918.0|0|12.658042559420343|0|54653.0|0
0|2020-07-27|47735.0|0|6918.0|0|12.658042559420343|0|54653.0|0
0|2020-07-28|47735.0|0|6918.0|0|12.658042559420343|0|54653.0|0
0|2020-07-29|47735.0|0|6918.0|0|12.658042559420343|0|54653.0|0
0|2020-07-30|47735.0|0|6918.0|0|12.658042559420343|0|54653.0|0
0|2020-07-31|47735.0|0|6918.0|0|12.658042559420343|0|54653.0|0
0|2020-08-01|47628.0|0|5242.0|0|9.91488556837526|0|52870.0|0
0|2020-08-02|47628.0|0|5242.0|0|9.91488556837526|0|52870.0|0
0|2020-08-03|47628.0|0|5242.0|0|9.91488556837526|0|52870.0|0
0|2020-08-04|47628.0|0|5242.0|0|9.91488556837526|0|52870.0|0
0|2020-08-05|47628.0|0|5242.0|0|9.91488556837526|0|52870.0|0
0|2020-08-06|47628.0|0|5242.0|0|9.91488556837526|0|52870.0|0
0|2020-08-07|47628.0|0|5242.0|0|9.91488556837526|0|52870.0|0
0|2020-08-08|47628.0|0|5242.0|0|9.91488556837526|0|52870.0|0
0|2020-08-09|47628.0|0|5242.0|0|9.91488556837526|0|52870.0|0
0|2020-08-10|47628.0|0|5242.0|0|9.91488556837526|0|52870.0|0
0|2020-08-11|47628.0|0|5242.0|0|9.91488556837526|0|52870.0|0
0|2020-08-12|47628.0|0|5242.0|0|9.91488556837526|0|52870.0|0
0|2020-08-13|47628.0|0|5242.0|0|9.91488556837526|0|52870.0|0
0|2020-08-14|47628.0|0|5242.0|0|9.91488556837526|0|52870.0|0
0|2020-08-15|47628.0|0|5242.0|0|9.91488556837526|0|52870.0|0
0|2020-08-16|47628.0|0|5242.0|0|9.91488556837526|0|52870.0|0
0|2020-08-17|47628.0|0|5242.0|0|9.91488556837526|0|52870.0|0
0|2020-08-18|47628.0|0|5242.0|0|9.91488556837526|0|52870.0|0
0|2020-08-19|47628.0|0|5242.0|0|9.91488556837526|0|52870.0|0
0|2020-08-20|47628.0|0|5242.0|0|9.91488556837526|0|52870.0|0
0|2020-08-21|47628.0|0|5242.0|0|9.91488556837526|0|52870.0|0
0|2020-08-22|47628.0|0|5242.0|0|9.91488556837526|0|52870.0|0
0|2020-08-23|47628.0|0|5242.0|0|9.91488556837526|0|52870.0|0
0|2020-08-24|47628.0|0|5242.0|0|9.91488556837526|0|52870.0|0
0|2020-08-25|47628.0|0|5242.0|0|9.91488556837526|0|52870.0|0
0|2020-08-26|47628.0|0|5242.0|0|9.91488556837526|0|52870.0|0
0|2020-08-27|47628.0|0|5242.0|0|9.91488556837526|0|52870.0|0
0|2020-08-28|47628.0|0|5242.0|0|9.91488556837526|0|52870.0|0
0|2020-08-29|47628.0|0|5242.0|0|9.91488556837526|0|52870.0|0
0|2020-08-30|47628.0|0|5242.0|0|9.91488556837526|0|52870.0|0
0|2020-08-31|47628.0|0|5242.0|0|9.91488556837526|0|52870.0|0
0|2020-09-01|43408.0|0|3483.0|0|7.427864622208952|0|46891.0|0
0|2020-09-02|43408.0|0|3483.0|0|7.427864622208952|0|46891.0|0
0|2020-09-03|43408.0|0|3483.0|0|7.427864622208952|0|46891.0|0
0|2020-09-04|43408.0|0|3483.0|0|7.427864622208952|0|46891.0|0
0|2020-09-05|43408.0|0|3483.0|0|7.427864622208952|0|46891.0|0
0|2020-09-06|43408.0|0|3483.0|0|7.427864622208952|0|46891.0|0
0|2020-09-07|43408.0|0|3483.0|0|7.427864622208952|0|46891.0|0
0|2020-09-08|43408.0|0|3483.0|0|7.427864622208952|0|46891.0|0
0|2020-09-09|43408.0|0|3483.0|0|7.427864622208952|0|46891.0|0
0|2020-09-10|43408.0|0|3483.0|0|7.427864622208952|0|46891.0|0
0|2020-09-11|43408.0|0|3483.0|0|7.427864622208952|0|46891.0|0
0|2020-09-12|43408.0|0|3483.0|0|7.427864622208952|0|46891.0|0
0|2020-09-13|43408.0|0|3483.0|0|7.427864622208952|0|46891.0|0
0|2020-09-14|43408.0|0|3483.0|0|7.427864622208952|0|46891.0|0
0|2020-09-15|43408.0|0|3483.0|0|7.427864622208952|0|46891.0|0
0|2020-09-16|43408.0|0|3483.0|0|7.427864622208952|0|46891.0|0
0|2020-09-17|43408.0|0|3483.0|0|7.427864622208952|0|46891.0|0
0|2020-09-18|43408.0|0|3483.0|0|7.427864622208952|0|46891.0|0
0|2020-09-19|43408.0|0|3483.0|0|7.427864622208952|0|46891.0|0
0|2020-09-20|43408.0|0|3483.0|0|7.427864622208952|0|46891.0|0
0|2020-09-21|43408.0|0|3483.0|0|7.427864622208952|0|46891.0|0
0|2020-09-22|43408.0|0|3483.0|0|7.427864622208952|0|46891.0|0
0|2020-09-23|43408.0|0|3483.0|0|7.427864622208952|0|46891.0|0
0|2020-09-24|43408.0|0|3483.0|0|7.427864622208952|0|46891.0|0
0|2020-09-25|43408.0|0|3483.0|0|7.427864622208952|0|46891.0|0
0|2020-09-26|43408.0|0|3483.0|0|7.427864622208952|0|46891.0|0
0|2020-09-27|43408.0|0|3483.0|0|7.427864622208952|0|46891.0|0
0|2020-09-28|43408.0|0|3483.0|0|7.427864622208952|0|46891.0|0
0|2020-09-29|43408.0|0|3483.0|0|7.427864622208952|0|46891.0|0
0|2020-09-30|43408.0|0|3483.0|0|7.427864622208952|0|46891.0|0
0|2020-10-01|42157.0|0|3330.0|0|7.320772968100776|0|45487.0|0
0|2020-10-02|42157.0|0|3330.0|0|7.320772968100776|0|45487.0|0
0|2020-10-03|42157.0|0|3330.0|0|7.320772968100776|0|45487.0|0
0|2020-10-04|42157.0|0|3330.0|0|7.320772968100776|0|45487.0|0
0|2020-10-05|42157.0|0|3330.0|0|7.320772968100776|0|45487.0|0
0|2020-10-06|42157.0|0|3330.0|0|7.320772968100776|0|45487.0|0
0|2020-10-07|42157.0|0|3330.0|0|7.320772968100776|0|45487.0|0
0|2020-10-08|42157.0|0|3330.0|0|7.320772968100776|0|45487.0|0
0|2020-10-09|42157.0|0|3330.0|0|7.320772968100776|0|45487.0|0
0|2020-10-10|42157.0|0|3330.0|0|7.320772968100776|0|45487.0|0
0|2020-10-11|42157.0|0|3330.0|0|7.320772968100776|0|45487.0|0
0|2020-10-12|42157.0|0|3330.0|0|7.320772968100776|0|45487.0|0
0|2020-10-13|42157.0|0|3330.0|0|7.320772968100776|0|45487.0|0
0|2020-10-14|42157.0|0|3330.0|0|7.320772968100776|0|45487.0|0
0|2020-10-15|42157.0|0|3330.0|0|7.320772968100776|0|45487.0|0
0|2020-10-16|42157.0|0|3330.0|0|7.320772968100776|0|45487.0|0
0|2020-10-17|42157.0|0|3330.0|0|7.320772968100776|0|45487.0|0
0|2020-10-18|42157.0|0|3330.0|0|7.320772968100776|0|45487.0|0
0|2020-10-19|42157.0|0|3330.0|0|7.320772968100776|0|45487.0|0
0|2020-10-20|42157.0|0|3330.0|0|7.320772968100776|0|45487.0|0
0|2020-10-21|42157.0|0|3330.0|0|7.320772968100776|0|45487.0|0
0|2020-10-22|42157.0|0|3330.0|0|7.320772968100776|0|45487.0|0
0|2020-10-23|42157.0|0|3330.0|0|7.320772968100776|0|45487.0|0
0|2020-10-24|42157.0|0|3330.0|0|7.320772968100776|0|45487.0|0
0|2020-10-25|42157.0|0|3330.0|0|7.320772968100776|0|45487.0|0
0|2020-10-26|42157.0|0|3330.0|0|7.320772968100776|0|45487.0|0
0|2020-10-27|42157.0|0|3330.0|0|7.320772968100776|0|45487.0|0
0|2020-10-28|42157.0|0|3330.0|0|7.320772968100776|0|45487.0|0
0|2020-10-29|42157.0|0|3330.0|0|7.320772968100776|0|45487.0|0
0|2020-10-30|42157.0|0|3330.0|0|7.320772968100776|0|45487.0|0
0|2020-10-31|42157.0|0|3330.0|0|7.320772968100776|0|45487.0|0
0|2020-11-01|40056.0|0|5481.0|0|12.03636603201792|0|45537.0|0
0|2020-11-02|40056.0|0|5481.0|0|12.03636603201792|0|45537.0|0
0|2020-11-03|40056.0|0|5481.0|0|12.03636603201792|0|45537.0|0
0|2020-11-04|40056.0|0|5481.0|0|12.03636603201792|0|45537.0|0
0|2020-11-05|40056.0|0|5481.0|0|12.03636603201792|0|45537.0|0
0|2020-11-06|40056.0|0|5481.0|0|12.03636603201792|0|45537.0|0
0|2020-11-07|40056.0|0|5481.0|0|12.03636603201792|0|45537.0|0
0|2020-11-08|40056.0|0|5481.0|0|12.03636603201792|0|45537.0|0
0|2020-11-09|40056.0|0|5481.0|0|12.03636603201792|0|45537.0|0
0|2020-11-10|40056.0|0|5481.0|0|12.03636603201792|0|45537.0|0
0|2020-11-11|40056.0|0|5481.0|0|12.03636603201792|0|45537.0|0
0|2020-11-12|40056.0|0|5481.0|0|12.03636603201792|0|45537.0|0
0|2020-11-13|40056.0|0|5481.0|0|12.03636603201792|0|45537.0|0
0|2020-11-14|40056.0|0|5481.0|0|12.03636603201792|0|45537.0|0
0|2020-11-15|40056.0|0|5481.0|0|12.03636603201792|0|45537.0|0
0|2020-11-16|40056.0|0|5481.0|0|12.03636603201792|0|45537.0|0
0|2020-11-17|40056.0|0|5481.0|0|12.03636603201792|0|45537.0|0
0|2020-11-18|40056.0|0|5481.0|0|12.03636603201792|0|45537.0|0
0|2020-11-19|40056.0|0|5481.0|0|12.03636603201792|0|45537.0|0
0|2020-11-20|40056.0|0|5481.0|0|12.03636603201792|0|45537.0|0
0|2020-11-21|40056.0|0|5481.0|0|12.03636603201792|0|45537.0|0
0|2020-11-22|40056.0|0|5481.0|0|12.03636603201792|0|45537.0|0
0|2020-11-23|40056.0|0|5481.0|0|12.03636603201792|0|45537.0|0
0|2020-11-24|40056.0|0|5481.0|0|12.03636603201792|0|45537.0|0
0|2020-11-25|40056.0|0|5481.0|0|12.03636603201792|0|45537.0|0
0|2020-11-26|40056.0|0|5481.0|0|12.03636603201792|0|45537.0|0
0|2020-11-27|40056.0|0|5481.0|0|12.03636603201792|0|45537.0|0
0|2020-11-28|40056.0|0|5481.0|0|12.03636603201792|0|45537.0|0
0|2020-11-29|40056.0|0|5481.0|0|12.03636603201792|0|45537.0|0
0|2020-11-30|40056.0|0|5481.0|0|12.03636603201792|0|45537.0|0
