|dates|Coahoma_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Coahoma_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Coahoma_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Coahoma_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Coahoma_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Coahoma_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Coahoma_Mississippi_UnitedStates.TotalPopulation.data|Coahoma_Mississippi_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|22124.0|0
