|dates|RedRiver_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|RedRiver_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|RedRiver_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|RedRiver_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|RedRiver_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|RedRiver_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|RedRiver_Texas_UnitedStates.TotalPopulation.data|RedRiver_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|12023.0|0
