|dates|Bowie_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Bowie_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Bowie_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Bowie_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Bowie_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Bowie_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Bowie_Texas_UnitedStates.TotalPopulation.data|Bowie_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|93245.0|0
