|dates|Washington_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Washington_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Washington_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Washington_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Washington_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Washington_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Washington_Oregon_UnitedStates.TotalPopulation.data|Washington_Oregon_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|601592.0|0
