|dates|Lake_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Lake_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Lake_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Lake_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Lake_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Lake_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Lake_Florida_UnitedStates.TotalPopulation.data|Lake_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|367118.0|0
