|dates|Guthrie_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Guthrie_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Guthrie_Iowa_UnitedStates.NYT_ConfirmedDeaths.data|Guthrie_Iowa_UnitedStates.NYT_ConfirmedDeaths.missing|Guthrie_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Guthrie_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Guthrie_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Guthrie_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
