|dates|Beaverhead_Montana_UnitedStates.BLS_EmployedPopulation.data|Beaverhead_Montana_UnitedStates.BLS_EmployedPopulation.missing|Beaverhead_Montana_UnitedStates.BLS_UnemployedPopulation.data|Beaverhead_Montana_UnitedStates.BLS_UnemployedPopulation.missing|Beaverhead_Montana_UnitedStates.BLS_UnemploymentRate.data|Beaverhead_Montana_UnitedStates.BLS_UnemploymentRate.missing|Beaverhead_Montana_UnitedStates.BLS_LaborForcePopulation.data|Beaverhead_Montana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-24|4902.5|0|186.5|0|3.6647671448221653|0|5089.0|0
0|2020-03-25|4902.5|0|186.5|0|3.6647671448221653|0|5089.0|0
0|2020-03-26|4902.5|0|186.5|0|3.6647671448221653|0|5089.0|0
0|2020-03-27|4902.5|0|186.5|0|3.6647671448221653|0|5089.0|0
0|2020-03-28|4902.5|0|186.5|0|3.6647671448221653|0|5089.0|0
0|2020-03-29|4902.5|0|186.5|0|3.6647671448221653|0|5089.0|0
0|2020-03-30|4902.5|0|186.5|0|3.6647671448221653|0|5089.0|0
0|2020-03-31|4902.5|0|186.5|0|3.6647671448221653|0|5089.0|0
0|2020-04-01|4541.0|0|349.0|0|7.137014314928425|0|4890.0|0
0|2020-04-02|4541.0|0|349.0|0|7.137014314928425|0|4890.0|0
0|2020-04-03|4541.0|0|349.0|0|7.137014314928425|0|4890.0|0
0|2020-04-04|4541.0|0|349.0|0|7.137014314928425|0|4890.0|0
0|2020-04-05|4541.0|0|349.0|0|7.137014314928425|0|4890.0|0
0|2020-04-06|4541.0|0|349.0|0|7.137014314928425|0|4890.0|0
0|2020-04-07|4541.0|0|349.0|0|7.137014314928425|0|4890.0|0
0|2020-04-08|4541.0|0|349.0|0|7.137014314928425|0|4890.0|0
0|2020-04-09|4541.0|0|349.0|0|7.137014314928425|0|4890.0|0
0|2020-04-10|4541.0|0|349.0|0|7.137014314928425|0|4890.0|0
0|2020-04-11|4541.0|0|349.0|0|7.137014314928425|0|4890.0|0
0|2020-04-12|4541.0|0|349.0|0|7.137014314928425|0|4890.0|0
0|2020-04-13|4541.0|0|349.0|0|7.137014314928425|0|4890.0|0
0|2020-04-14|4541.0|0|349.0|0|7.137014314928425|0|4890.0|0
0|2020-04-15|4541.0|0|349.0|0|7.137014314928425|0|4890.0|0
0|2020-04-16|4541.0|0|349.0|0|7.137014314928425|0|4890.0|0
0|2020-04-17|4541.0|0|349.0|0|7.137014314928425|0|4890.0|0
0|2020-04-18|4541.0|0|349.0|0|7.137014314928425|0|4890.0|0
0|2020-04-19|4541.0|0|349.0|0|7.137014314928425|0|4890.0|0
0|2020-04-20|4541.0|0|349.0|0|7.137014314928425|0|4890.0|0
0|2020-04-21|4541.0|0|349.0|0|7.137014314928425|0|4890.0|0
0|2020-04-22|4541.0|0|349.0|0|7.137014314928425|0|4890.0|0
0|2020-04-23|4541.0|0|349.0|0|7.137014314928425|0|4890.0|0
0|2020-04-24|4541.0|0|349.0|0|7.137014314928425|0|4890.0|0
0|2020-04-25|4541.0|0|349.0|0|7.137014314928425|0|4890.0|0
0|2020-04-26|4541.0|0|349.0|0|7.137014314928425|0|4890.0|0
0|2020-04-27|4541.0|0|349.0|0|7.137014314928425|0|4890.0|0
0|2020-04-28|4541.0|0|349.0|0|7.137014314928425|0|4890.0|0
0|2020-04-29|4541.0|0|349.0|0|7.137014314928425|0|4890.0|0
0|2020-04-30|4541.0|0|349.0|0|7.137014314928425|0|4890.0|0
0|2020-05-01|4657.0|0|264.0|0|5.364763259500101|0|4921.0|0
0|2020-05-02|4657.0|0|264.0|0|5.364763259500101|0|4921.0|0
0|2020-05-03|4657.0|0|264.0|0|5.364763259500101|0|4921.0|0
0|2020-05-04|4657.0|0|264.0|0|5.364763259500101|0|4921.0|0
0|2020-05-05|4657.0|0|264.0|0|5.364763259500101|0|4921.0|0
0|2020-05-06|4657.0|0|264.0|0|5.364763259500101|0|4921.0|0
0|2020-05-07|4657.0|0|264.0|0|5.364763259500101|0|4921.0|0
0|2020-05-08|4657.0|0|264.0|0|5.364763259500101|0|4921.0|0
0|2020-05-09|4657.0|0|264.0|0|5.364763259500101|0|4921.0|0
0|2020-05-10|4657.0|0|264.0|0|5.364763259500101|0|4921.0|0
0|2020-05-11|4657.0|0|264.0|0|5.364763259500101|0|4921.0|0
0|2020-05-12|4657.0|0|264.0|0|5.364763259500101|0|4921.0|0
0|2020-05-13|4657.0|0|264.0|0|5.364763259500101|0|4921.0|0
0|2020-05-14|4657.0|0|264.0|0|5.364763259500101|0|4921.0|0
0|2020-05-15|4657.0|0|264.0|0|5.364763259500101|0|4921.0|0
0|2020-05-16|4657.0|0|264.0|0|5.364763259500101|0|4921.0|0
0|2020-05-17|4657.0|0|264.0|0|5.364763259500101|0|4921.0|0
0|2020-05-18|4657.0|0|264.0|0|5.364763259500101|0|4921.0|0
0|2020-05-19|4657.0|0|264.0|0|5.364763259500101|0|4921.0|0
0|2020-05-20|4657.0|0|264.0|0|5.364763259500101|0|4921.0|0
0|2020-05-21|4657.0|0|264.0|0|5.364763259500101|0|4921.0|0
0|2020-05-22|4657.0|0|264.0|0|5.364763259500101|0|4921.0|0
0|2020-05-23|4657.0|0|264.0|0|5.364763259500101|0|4921.0|0
0|2020-05-24|4657.0|0|264.0|0|5.364763259500101|0|4921.0|0
0|2020-05-25|4657.0|0|264.0|0|5.364763259500101|0|4921.0|0
0|2020-05-26|4657.0|0|264.0|0|5.364763259500101|0|4921.0|0
0|2020-05-27|4657.0|0|264.0|0|5.364763259500101|0|4921.0|0
0|2020-05-28|4657.0|0|264.0|0|5.364763259500101|0|4921.0|0
0|2020-05-29|4657.0|0|264.0|0|5.364763259500101|0|4921.0|0
0|2020-05-30|4657.0|0|264.0|0|5.364763259500101|0|4921.0|0
0|2020-05-31|4657.0|0|264.0|0|5.364763259500101|0|4921.0|0
0|2020-06-01|4885.0|0|236.0|0|4.608474907244679|0|5121.0|0
0|2020-06-02|4885.0|0|236.0|0|4.608474907244679|0|5121.0|0
0|2020-06-03|4885.0|0|236.0|0|4.608474907244679|0|5121.0|0
0|2020-06-04|4885.0|0|236.0|0|4.608474907244679|0|5121.0|0
0|2020-06-05|4885.0|0|236.0|0|4.608474907244679|0|5121.0|0
0|2020-06-06|4885.0|0|236.0|0|4.608474907244679|0|5121.0|0
0|2020-06-07|4885.0|0|236.0|0|4.608474907244679|0|5121.0|0
0|2020-06-08|4885.0|0|236.0|0|4.608474907244679|0|5121.0|0
0|2020-06-09|4885.0|0|236.0|0|4.608474907244679|0|5121.0|0
0|2020-06-10|4885.0|0|236.0|0|4.608474907244679|0|5121.0|0
0|2020-06-11|4885.0|0|236.0|0|4.608474907244679|0|5121.0|0
0|2020-06-12|4885.0|0|236.0|0|4.608474907244679|0|5121.0|0
0|2020-06-13|4885.0|0|236.0|0|4.608474907244679|0|5121.0|0
0|2020-06-14|4885.0|0|236.0|0|4.608474907244679|0|5121.0|0
0|2020-06-15|4885.0|0|236.0|0|4.608474907244679|0|5121.0|0
0|2020-06-16|4885.0|0|236.0|0|4.608474907244679|0|5121.0|0
0|2020-06-17|4885.0|0|236.0|0|4.608474907244679|0|5121.0|0
0|2020-06-18|4885.0|0|236.0|0|4.608474907244679|0|5121.0|0
0|2020-06-19|4885.0|0|236.0|0|4.608474907244679|0|5121.0|0
0|2020-06-20|4885.0|0|236.0|0|4.608474907244679|0|5121.0|0
0|2020-06-21|4885.0|0|236.0|0|4.608474907244679|0|5121.0|0
0|2020-06-22|4885.0|0|236.0|0|4.608474907244679|0|5121.0|0
0|2020-06-23|4885.0|0|236.0|0|4.608474907244679|0|5121.0|0
0|2020-06-24|4885.0|0|236.0|0|4.608474907244679|0|5121.0|0
0|2020-06-25|4885.0|0|236.0|0|4.608474907244679|0|5121.0|0
0|2020-06-26|4885.0|0|236.0|0|4.608474907244679|0|5121.0|0
0|2020-06-27|4885.0|0|236.0|0|4.608474907244679|0|5121.0|0
0|2020-06-28|4885.0|0|236.0|0|4.608474907244679|0|5121.0|0
0|2020-06-29|4885.0|0|236.0|0|4.608474907244679|0|5121.0|0
0|2020-06-30|4885.0|0|236.0|0|4.608474907244679|0|5121.0|0
0|2020-07-01|4833.0|0|205.0|0|4.06907502977372|0|5038.0|0
0|2020-07-02|4833.0|0|205.0|0|4.06907502977372|0|5038.0|0
0|2020-07-03|4833.0|0|205.0|0|4.06907502977372|0|5038.0|0
0|2020-07-04|4833.0|0|205.0|0|4.06907502977372|0|5038.0|0
0|2020-07-05|4833.0|0|205.0|0|4.06907502977372|0|5038.0|0
0|2020-07-06|4833.0|0|205.0|0|4.06907502977372|0|5038.0|0
0|2020-07-07|4833.0|0|205.0|0|4.06907502977372|0|5038.0|0
0|2020-07-08|4833.0|0|205.0|0|4.06907502977372|0|5038.0|0
0|2020-07-09|4833.0|0|205.0|0|4.06907502977372|0|5038.0|0
0|2020-07-10|4833.0|0|205.0|0|4.06907502977372|0|5038.0|0
0|2020-07-11|4833.0|0|205.0|0|4.06907502977372|0|5038.0|0
0|2020-07-12|4833.0|0|205.0|0|4.06907502977372|0|5038.0|0
0|2020-07-13|4833.0|0|205.0|0|4.06907502977372|0|5038.0|0
0|2020-07-14|4833.0|0|205.0|0|4.06907502977372|0|5038.0|0
0|2020-07-15|4833.0|0|205.0|0|4.06907502977372|0|5038.0|0
0|2020-07-16|4833.0|0|205.0|0|4.06907502977372|0|5038.0|0
0|2020-07-17|4833.0|0|205.0|0|4.06907502977372|0|5038.0|0
0|2020-07-18|4833.0|0|205.0|0|4.06907502977372|0|5038.0|0
0|2020-07-19|4833.0|0|205.0|0|4.06907502977372|0|5038.0|0
0|2020-07-20|4833.0|0|205.0|0|4.06907502977372|0|5038.0|0
0|2020-07-21|4833.0|0|205.0|0|4.06907502977372|0|5038.0|0
0|2020-07-22|4833.0|0|205.0|0|4.06907502977372|0|5038.0|0
0|2020-07-23|4833.0|0|205.0|0|4.06907502977372|0|5038.0|0
0|2020-07-24|4833.0|0|205.0|0|4.06907502977372|0|5038.0|0
0|2020-07-25|4833.0|0|205.0|0|4.06907502977372|0|5038.0|0
0|2020-07-26|4833.0|0|205.0|0|4.06907502977372|0|5038.0|0
0|2020-07-27|4833.0|0|205.0|0|4.06907502977372|0|5038.0|0
0|2020-07-28|4833.0|0|205.0|0|4.06907502977372|0|5038.0|0
0|2020-07-29|4833.0|0|205.0|0|4.06907502977372|0|5038.0|0
0|2020-07-30|4833.0|0|205.0|0|4.06907502977372|0|5038.0|0
0|2020-07-31|4833.0|0|205.0|0|4.06907502977372|0|5038.0|0
0|2020-08-01|4912.0|0|172.0|0|3.3831628638867035|0|5084.0|0
0|2020-08-02|4912.0|0|172.0|0|3.3831628638867035|0|5084.0|0
0|2020-08-03|4912.0|0|172.0|0|3.3831628638867035|0|5084.0|0
0|2020-08-04|4912.0|0|172.0|0|3.3831628638867035|0|5084.0|0
0|2020-08-05|4912.0|0|172.0|0|3.3831628638867035|0|5084.0|0
0|2020-08-06|4912.0|0|172.0|0|3.3831628638867035|0|5084.0|0
0|2020-08-07|4912.0|0|172.0|0|3.3831628638867035|0|5084.0|0
0|2020-08-08|4912.0|0|172.0|0|3.3831628638867035|0|5084.0|0
0|2020-08-09|4912.0|0|172.0|0|3.3831628638867035|0|5084.0|0
0|2020-08-10|4912.0|0|172.0|0|3.3831628638867035|0|5084.0|0
0|2020-08-11|4912.0|0|172.0|0|3.3831628638867035|0|5084.0|0
0|2020-08-12|4912.0|0|172.0|0|3.3831628638867035|0|5084.0|0
0|2020-08-13|4912.0|0|172.0|0|3.3831628638867035|0|5084.0|0
0|2020-08-14|4912.0|0|172.0|0|3.3831628638867035|0|5084.0|0
0|2020-08-15|4912.0|0|172.0|0|3.3831628638867035|0|5084.0|0
0|2020-08-16|4912.0|0|172.0|0|3.3831628638867035|0|5084.0|0
0|2020-08-17|4912.0|0|172.0|0|3.3831628638867035|0|5084.0|0
0|2020-08-18|4912.0|0|172.0|0|3.3831628638867035|0|5084.0|0
0|2020-08-19|4912.0|0|172.0|0|3.3831628638867035|0|5084.0|0
0|2020-08-20|4912.0|0|172.0|0|3.3831628638867035|0|5084.0|0
0|2020-08-21|4912.0|0|172.0|0|3.3831628638867035|0|5084.0|0
0|2020-08-22|4912.0|0|172.0|0|3.3831628638867035|0|5084.0|0
0|2020-08-23|4912.0|0|172.0|0|3.3831628638867035|0|5084.0|0
0|2020-08-24|4912.0|0|172.0|0|3.3831628638867035|0|5084.0|0
0|2020-08-25|4912.0|0|172.0|0|3.3831628638867035|0|5084.0|0
0|2020-08-26|4912.0|0|172.0|0|3.3831628638867035|0|5084.0|0
0|2020-08-27|4912.0|0|172.0|0|3.3831628638867035|0|5084.0|0
0|2020-08-28|4912.0|0|172.0|0|3.3831628638867035|0|5084.0|0
0|2020-08-29|4912.0|0|172.0|0|3.3831628638867035|0|5084.0|0
0|2020-08-30|4912.0|0|172.0|0|3.3831628638867035|0|5084.0|0
0|2020-08-31|4912.0|0|172.0|0|3.3831628638867035|0|5084.0|0
0|2020-09-01|4882.0|0|152.0|0|3.0194676201827573|0|5034.0|0
0|2020-09-02|4882.0|0|152.0|0|3.0194676201827573|0|5034.0|0
0|2020-09-03|4882.0|0|152.0|0|3.0194676201827573|0|5034.0|0
0|2020-09-04|4882.0|0|152.0|0|3.0194676201827573|0|5034.0|0
0|2020-09-05|4882.0|0|152.0|0|3.0194676201827573|0|5034.0|0
0|2020-09-06|4882.0|0|152.0|0|3.0194676201827573|0|5034.0|0
0|2020-09-07|4882.0|0|152.0|0|3.0194676201827573|0|5034.0|0
0|2020-09-08|4882.0|0|152.0|0|3.0194676201827573|0|5034.0|0
0|2020-09-09|4882.0|0|152.0|0|3.0194676201827573|0|5034.0|0
0|2020-09-10|4882.0|0|152.0|0|3.0194676201827573|0|5034.0|0
0|2020-09-11|4882.0|0|152.0|0|3.0194676201827573|0|5034.0|0
0|2020-09-12|4882.0|0|152.0|0|3.0194676201827573|0|5034.0|0
0|2020-09-13|4882.0|0|152.0|0|3.0194676201827573|0|5034.0|0
0|2020-09-14|4882.0|0|152.0|0|3.0194676201827573|0|5034.0|0
0|2020-09-15|4882.0|0|152.0|0|3.0194676201827573|0|5034.0|0
0|2020-09-16|4882.0|0|152.0|0|3.0194676201827573|0|5034.0|0
0|2020-09-17|4882.0|0|152.0|0|3.0194676201827573|0|5034.0|0
0|2020-09-18|4882.0|0|152.0|0|3.0194676201827573|0|5034.0|0
0|2020-09-19|4882.0|0|152.0|0|3.0194676201827573|0|5034.0|0
0|2020-09-20|4882.0|0|152.0|0|3.0194676201827573|0|5034.0|0
0|2020-09-21|4882.0|0|152.0|0|3.0194676201827573|0|5034.0|0
0|2020-09-22|4882.0|0|152.0|0|3.0194676201827573|0|5034.0|0
0|2020-09-23|4882.0|0|152.0|0|3.0194676201827573|0|5034.0|0
0|2020-09-24|4882.0|0|152.0|0|3.0194676201827573|0|5034.0|0
0|2020-09-25|4882.0|0|152.0|0|3.0194676201827573|0|5034.0|0
0|2020-09-26|4882.0|0|152.0|0|3.0194676201827573|0|5034.0|0
0|2020-09-27|4882.0|0|152.0|0|3.0194676201827573|0|5034.0|0
0|2020-09-28|4882.0|0|152.0|0|3.0194676201827573|0|5034.0|0
0|2020-09-29|4882.0|0|152.0|0|3.0194676201827573|0|5034.0|0
0|2020-09-30|4882.0|0|152.0|0|3.0194676201827573|0|5034.0|0
0|2020-10-01|4966.0|0|146.0|0|2.856025039123631|0|5112.0|0
0|2020-10-02|4966.0|0|146.0|0|2.856025039123631|0|5112.0|0
0|2020-10-03|4966.0|0|146.0|0|2.856025039123631|0|5112.0|0
0|2020-10-04|4966.0|0|146.0|0|2.856025039123631|0|5112.0|0
0|2020-10-05|4966.0|0|146.0|0|2.856025039123631|0|5112.0|0
0|2020-10-06|4966.0|0|146.0|0|2.856025039123631|0|5112.0|0
0|2020-10-07|4966.0|0|146.0|0|2.856025039123631|0|5112.0|0
0|2020-10-08|4966.0|0|146.0|0|2.856025039123631|0|5112.0|0
0|2020-10-09|4966.0|0|146.0|0|2.856025039123631|0|5112.0|0
0|2020-10-10|4966.0|0|146.0|0|2.856025039123631|0|5112.0|0
0|2020-10-11|4966.0|0|146.0|0|2.856025039123631|0|5112.0|0
0|2020-10-12|4966.0|0|146.0|0|2.856025039123631|0|5112.0|0
0|2020-10-13|4966.0|0|146.0|0|2.856025039123631|0|5112.0|0
0|2020-10-14|4966.0|0|146.0|0|2.856025039123631|0|5112.0|0
0|2020-10-15|4966.0|0|146.0|0|2.856025039123631|0|5112.0|0
0|2020-10-16|4966.0|0|146.0|0|2.856025039123631|0|5112.0|0
0|2020-10-17|4966.0|0|146.0|0|2.856025039123631|0|5112.0|0
0|2020-10-18|4966.0|0|146.0|0|2.856025039123631|0|5112.0|0
0|2020-10-19|4966.0|0|146.0|0|2.856025039123631|0|5112.0|0
0|2020-10-20|4966.0|0|146.0|0|2.856025039123631|0|5112.0|0
0|2020-10-21|4966.0|0|146.0|0|2.856025039123631|0|5112.0|0
0|2020-10-22|4966.0|0|146.0|0|2.856025039123631|0|5112.0|0
0|2020-10-23|4966.0|0|146.0|0|2.856025039123631|0|5112.0|0
0|2020-10-24|4966.0|0|146.0|0|2.856025039123631|0|5112.0|0
0|2020-10-25|4966.0|0|146.0|0|2.856025039123631|0|5112.0|0
0|2020-10-26|4966.0|0|146.0|0|2.856025039123631|0|5112.0|0
0|2020-10-27|4966.0|0|146.0|0|2.856025039123631|0|5112.0|0
0|2020-10-28|4966.0|0|146.0|0|2.856025039123631|0|5112.0|0
0|2020-10-29|4966.0|0|146.0|0|2.856025039123631|0|5112.0|0
0|2020-10-30|4966.0|0|146.0|0|2.856025039123631|0|5112.0|0
0|2020-10-31|4966.0|0|146.0|0|2.856025039123631|0|5112.0|0
0|2020-11-01|4895.0|0|156.0|0|3.0884973272619285|0|5051.0|0
0|2020-11-02|4895.0|0|156.0|0|3.0884973272619285|0|5051.0|0
0|2020-11-03|4895.0|0|156.0|0|3.0884973272619285|0|5051.0|0
0|2020-11-04|4895.0|0|156.0|0|3.0884973272619285|0|5051.0|0
0|2020-11-05|4895.0|0|156.0|0|3.0884973272619285|0|5051.0|0
0|2020-11-06|4895.0|0|156.0|0|3.0884973272619285|0|5051.0|0
0|2020-11-07|4895.0|0|156.0|0|3.0884973272619285|0|5051.0|0
0|2020-11-08|4895.0|0|156.0|0|3.0884973272619285|0|5051.0|0
0|2020-11-09|4895.0|0|156.0|0|3.0884973272619285|0|5051.0|0
0|2020-11-10|4895.0|0|156.0|0|3.0884973272619285|0|5051.0|0
0|2020-11-11|4895.0|0|156.0|0|3.0884973272619285|0|5051.0|0
0|2020-11-12|4895.0|0|156.0|0|3.0884973272619285|0|5051.0|0
0|2020-11-13|4895.0|0|156.0|0|3.0884973272619285|0|5051.0|0
0|2020-11-14|4895.0|0|156.0|0|3.0884973272619285|0|5051.0|0
0|2020-11-15|4895.0|0|156.0|0|3.0884973272619285|0|5051.0|0
0|2020-11-16|4895.0|0|156.0|0|3.0884973272619285|0|5051.0|0
0|2020-11-17|4895.0|0|156.0|0|3.0884973272619285|0|5051.0|0
0|2020-11-18|4895.0|0|156.0|0|3.0884973272619285|0|5051.0|0
0|2020-11-19|4895.0|0|156.0|0|3.0884973272619285|0|5051.0|0
0|2020-11-20|4895.0|0|156.0|0|3.0884973272619285|0|5051.0|0
0|2020-11-21|4895.0|0|156.0|0|3.0884973272619285|0|5051.0|0
0|2020-11-22|4895.0|0|156.0|0|3.0884973272619285|0|5051.0|0
0|2020-11-23|4895.0|0|156.0|0|3.0884973272619285|0|5051.0|0
0|2020-11-24|4895.0|0|156.0|0|3.0884973272619285|0|5051.0|0
0|2020-11-25|4895.0|0|156.0|0|3.0884973272619285|0|5051.0|0
0|2020-11-26|4895.0|0|156.0|0|3.0884973272619285|0|5051.0|0
0|2020-11-27|4895.0|0|156.0|0|3.0884973272619285|0|5051.0|0
0|2020-11-28|4895.0|0|156.0|0|3.0884973272619285|0|5051.0|0
0|2020-11-29|4895.0|0|156.0|0|3.0884973272619285|0|5051.0|0
0|2020-11-30|4895.0|0|156.0|0|3.0884973272619285|0|5051.0|0
0|2020-12-01|4758.0|0|175.0|0|3.5475369957429557|0|4933.0|0
0|2020-12-02|4758.0|0|175.0|0|3.5475369957429557|0|4933.0|0
0|2020-12-03|4758.0|0|175.0|0|3.5475369957429557|0|4933.0|0
0|2020-12-04|4758.0|0|175.0|0|3.5475369957429557|0|4933.0|0
0|2020-12-05|4758.0|0|175.0|0|3.5475369957429557|0|4933.0|0
