|dates|Baker_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Baker_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Baker_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Baker_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Baker_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Baker_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Baker_Oregon_UnitedStates.TotalPopulation.data|Baker_Oregon_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|16124.0|0
