|dates|Osceola_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Osceola_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Osceola_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Osceola_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Osceola_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Osceola_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Osceola_Michigan_UnitedStates.TotalPopulation.data|Osceola_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|23460.0|0
