|dates|Decatur_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Decatur_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Decatur_Iowa_UnitedStates.NYT_ConfirmedDeaths.data|Decatur_Iowa_UnitedStates.NYT_ConfirmedDeaths.missing|Decatur_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Decatur_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Decatur_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Decatur_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
