|dates|Treutlen_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Treutlen_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Treutlen_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Treutlen_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Treutlen_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Treutlen_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Treutlen_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Treutlen_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
