|dates|Haakon_SouthDakota_UnitedStates.BLS_EmployedPopulation.data|Haakon_SouthDakota_UnitedStates.BLS_EmployedPopulation.missing|Haakon_SouthDakota_UnitedStates.BLS_UnemployedPopulation.data|Haakon_SouthDakota_UnitedStates.BLS_UnemployedPopulation.missing|Haakon_SouthDakota_UnitedStates.BLS_UnemploymentRate.data|Haakon_SouthDakota_UnitedStates.BLS_UnemploymentRate.missing|Haakon_SouthDakota_UnitedStates.BLS_LaborForcePopulation.data|Haakon_SouthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-15|1001.5|0|31.5|0|3.0493707647628265|0|1033.0|0
0|2020-02-16|1001.5|0|31.5|0|3.0493707647628265|0|1033.0|0
0|2020-02-17|1001.5|0|31.5|0|3.0493707647628265|0|1033.0|0
0|2020-02-18|1001.5|0|31.5|0|3.0493707647628265|0|1033.0|0
0|2020-02-19|1001.5|0|31.5|0|3.0493707647628265|0|1033.0|0
0|2020-02-20|1001.5|0|31.5|0|3.0493707647628265|0|1033.0|0
0|2020-02-21|1001.5|0|31.5|0|3.0493707647628265|0|1033.0|0
0|2020-02-22|1001.5|0|31.5|0|3.0493707647628265|0|1033.0|0
0|2020-02-23|1001.5|0|31.5|0|3.0493707647628265|0|1033.0|0
0|2020-02-24|1001.5|0|31.5|0|3.0493707647628265|0|1033.0|0
0|2020-02-25|1001.5|0|31.5|0|3.0493707647628265|0|1033.0|0
0|2020-02-26|1001.5|0|31.5|0|3.0493707647628265|0|1033.0|0
0|2020-02-27|1001.5|0|31.5|0|3.0493707647628265|0|1033.0|0
0|2020-02-28|1001.5|0|31.5|0|3.0493707647628265|0|1033.0|0
0|2020-02-29|1001.5|0|31.5|0|3.0493707647628265|0|1033.0|0
0|2020-03-01|1042.0|0|32.0|0|2.97951582867784|0|1074.0|0
0|2020-03-02|1042.0|0|32.0|0|2.97951582867784|0|1074.0|0
0|2020-03-03|1042.0|0|32.0|0|2.97951582867784|0|1074.0|0
0|2020-03-04|1042.0|0|32.0|0|2.97951582867784|0|1074.0|0
0|2020-03-05|1042.0|0|32.0|0|2.97951582867784|0|1074.0|0
0|2020-03-06|1042.0|0|32.0|0|2.97951582867784|0|1074.0|0
0|2020-03-07|1042.0|0|32.0|0|2.97951582867784|0|1074.0|0
0|2020-03-08|1042.0|0|32.0|0|2.97951582867784|0|1074.0|0
0|2020-03-09|1042.0|0|32.0|0|2.97951582867784|0|1074.0|0
0|2020-03-10|1042.0|0|32.0|0|2.97951582867784|0|1074.0|0
0|2020-03-11|1042.0|0|32.0|0|2.97951582867784|0|1074.0|0
0|2020-03-12|1042.0|0|32.0|0|2.97951582867784|0|1074.0|0
0|2020-03-13|1042.0|0|32.0|0|2.97951582867784|0|1074.0|0
0|2020-03-14|1042.0|0|32.0|0|2.97951582867784|0|1074.0|0
0|2020-03-15|1042.0|0|32.0|0|2.97951582867784|0|1074.0|0
0|2020-03-16|1042.0|0|32.0|0|2.97951582867784|0|1074.0|0
0|2020-03-17|1042.0|0|32.0|0|2.97951582867784|0|1074.0|0
0|2020-03-18|1042.0|0|32.0|0|2.97951582867784|0|1074.0|0
0|2020-03-19|1042.0|0|32.0|0|2.97951582867784|0|1074.0|0
0|2020-03-20|1042.0|0|32.0|0|2.97951582867784|0|1074.0|0
0|2020-03-21|1042.0|0|32.0|0|2.97951582867784|0|1074.0|0
0|2020-03-22|1042.0|0|32.0|0|2.97951582867784|0|1074.0|0
0|2020-03-23|1042.0|0|32.0|0|2.97951582867784|0|1074.0|0
0|2020-03-24|1042.0|0|32.0|0|2.97951582867784|0|1074.0|0
0|2020-03-25|1042.0|0|32.0|0|2.97951582867784|0|1074.0|0
0|2020-03-26|1042.0|0|32.0|0|2.97951582867784|0|1074.0|0
0|2020-03-27|1042.0|0|32.0|0|2.97951582867784|0|1074.0|0
0|2020-03-28|1042.0|0|32.0|0|2.97951582867784|0|1074.0|0
0|2020-03-29|1042.0|0|32.0|0|2.97951582867784|0|1074.0|0
0|2020-03-30|1042.0|0|32.0|0|2.97951582867784|0|1074.0|0
0|2020-03-31|1042.0|0|32.0|0|2.97951582867784|0|1074.0|0
0|2020-04-01|986.0|0|40.5|0|3.9454456892352656|0|1026.5|0
0|2020-04-02|986.0|0|40.5|0|3.9454456892352656|0|1026.5|0
0|2020-04-03|986.0|0|40.5|0|3.9454456892352656|0|1026.5|0
0|2020-04-04|986.0|0|40.5|0|3.9454456892352656|0|1026.5|0
0|2020-04-05|986.0|0|40.5|0|3.9454456892352656|0|1026.5|0
0|2020-04-06|986.0|0|40.5|0|3.9454456892352656|0|1026.5|0
0|2020-04-07|986.0|0|40.5|0|3.9454456892352656|0|1026.5|0
0|2020-04-08|986.0|0|40.5|0|3.9454456892352656|0|1026.5|0
0|2020-04-09|986.0|0|40.5|0|3.9454456892352656|0|1026.5|0
0|2020-04-10|986.0|0|40.5|0|3.9454456892352656|0|1026.5|0
0|2020-04-11|986.0|0|40.5|0|3.9454456892352656|0|1026.5|0
0|2020-04-12|986.0|0|40.5|0|3.9454456892352656|0|1026.5|0
0|2020-04-13|986.0|0|40.5|0|3.9454456892352656|0|1026.5|0
0|2020-04-14|986.0|0|40.5|0|3.9454456892352656|0|1026.5|0
0|2020-04-15|986.0|0|40.5|0|3.9454456892352656|0|1026.5|0
0|2020-04-16|986.0|0|40.5|0|3.9454456892352656|0|1026.5|0
0|2020-04-17|986.0|0|40.5|0|3.9454456892352656|0|1026.5|0
0|2020-04-18|986.0|0|40.5|0|3.9454456892352656|0|1026.5|0
0|2020-04-19|986.0|0|40.5|0|3.9454456892352656|0|1026.5|0
0|2020-04-20|986.0|0|40.5|0|3.9454456892352656|0|1026.5|0
0|2020-04-21|986.0|0|40.5|0|3.9454456892352656|0|1026.5|0
0|2020-04-22|986.0|0|40.5|0|3.9454456892352656|0|1026.5|0
0|2020-04-23|986.0|0|40.5|0|3.9454456892352656|0|1026.5|0
0|2020-04-24|986.0|0|40.5|0|3.9454456892352656|0|1026.5|0
0|2020-04-25|986.0|0|40.5|0|3.9454456892352656|0|1026.5|0
0|2020-04-26|986.0|0|40.5|0|3.9454456892352656|0|1026.5|0
0|2020-04-27|986.0|0|40.5|0|3.9454456892352656|0|1026.5|0
0|2020-04-28|986.0|0|40.5|0|3.9454456892352656|0|1026.5|0
0|2020-04-29|986.0|0|40.5|0|3.9454456892352656|0|1026.5|0
0|2020-04-30|986.0|0|40.5|0|3.9454456892352656|0|1026.5|0
0|2020-05-01|1028.0|0|30.0|0|2.835538752362949|0|1058.0|0
0|2020-05-02|1028.0|0|30.0|0|2.835538752362949|0|1058.0|0
0|2020-05-03|1028.0|0|30.0|0|2.835538752362949|0|1058.0|0
0|2020-05-04|1028.0|0|30.0|0|2.835538752362949|0|1058.0|0
0|2020-05-05|1028.0|0|30.0|0|2.835538752362949|0|1058.0|0
0|2020-05-06|1028.0|0|30.0|0|2.835538752362949|0|1058.0|0
0|2020-05-07|1028.0|0|30.0|0|2.835538752362949|0|1058.0|0
0|2020-05-08|1028.0|0|30.0|0|2.835538752362949|0|1058.0|0
0|2020-05-09|1028.0|0|30.0|0|2.835538752362949|0|1058.0|0
0|2020-05-10|1028.0|0|30.0|0|2.835538752362949|0|1058.0|0
0|2020-05-11|1028.0|0|30.0|0|2.835538752362949|0|1058.0|0
0|2020-05-12|1028.0|0|30.0|0|2.835538752362949|0|1058.0|0
0|2020-05-13|1028.0|0|30.0|0|2.835538752362949|0|1058.0|0
0|2020-05-14|1028.0|0|30.0|0|2.835538752362949|0|1058.0|0
0|2020-05-15|1028.0|0|30.0|0|2.835538752362949|0|1058.0|0
0|2020-05-16|1028.0|0|30.0|0|2.835538752362949|0|1058.0|0
0|2020-05-17|1028.0|0|30.0|0|2.835538752362949|0|1058.0|0
0|2020-05-18|1028.0|0|30.0|0|2.835538752362949|0|1058.0|0
0|2020-05-19|1028.0|0|30.0|0|2.835538752362949|0|1058.0|0
0|2020-05-20|1028.0|0|30.0|0|2.835538752362949|0|1058.0|0
0|2020-05-21|1028.0|0|30.0|0|2.835538752362949|0|1058.0|0
0|2020-05-22|1028.0|0|30.0|0|2.835538752362949|0|1058.0|0
0|2020-05-23|1028.0|0|30.0|0|2.835538752362949|0|1058.0|0
0|2020-05-24|1028.0|0|30.0|0|2.835538752362949|0|1058.0|0
0|2020-05-25|1028.0|0|30.0|0|2.835538752362949|0|1058.0|0
0|2020-05-26|1028.0|0|30.0|0|2.835538752362949|0|1058.0|0
0|2020-05-27|1028.0|0|30.0|0|2.835538752362949|0|1058.0|0
0|2020-05-28|1028.0|0|30.0|0|2.835538752362949|0|1058.0|0
0|2020-05-29|1028.0|0|30.0|0|2.835538752362949|0|1058.0|0
0|2020-05-30|1028.0|0|30.0|0|2.835538752362949|0|1058.0|0
0|2020-05-31|1028.0|0|30.0|0|2.835538752362949|0|1058.0|0
0|2020-06-01|1023.0|0|25.0|0|2.385496183206107|0|1048.0|0
0|2020-06-02|1023.0|0|25.0|0|2.385496183206107|0|1048.0|0
0|2020-06-03|1023.0|0|25.0|0|2.385496183206107|0|1048.0|0
0|2020-06-04|1023.0|0|25.0|0|2.385496183206107|0|1048.0|0
0|2020-06-05|1023.0|0|25.0|0|2.385496183206107|0|1048.0|0
0|2020-06-06|1023.0|0|25.0|0|2.385496183206107|0|1048.0|0
0|2020-06-07|1023.0|0|25.0|0|2.385496183206107|0|1048.0|0
0|2020-06-08|1023.0|0|25.0|0|2.385496183206107|0|1048.0|0
0|2020-06-09|1023.0|0|25.0|0|2.385496183206107|0|1048.0|0
0|2020-06-10|1023.0|0|25.0|0|2.385496183206107|0|1048.0|0
0|2020-06-11|1023.0|0|25.0|0|2.385496183206107|0|1048.0|0
0|2020-06-12|1023.0|0|25.0|0|2.385496183206107|0|1048.0|0
0|2020-06-13|1023.0|0|25.0|0|2.385496183206107|0|1048.0|0
0|2020-06-14|1023.0|0|25.0|0|2.385496183206107|0|1048.0|0
0|2020-06-15|1023.0|0|25.0|0|2.385496183206107|0|1048.0|0
0|2020-06-16|1023.0|0|25.0|0|2.385496183206107|0|1048.0|0
0|2020-06-17|1023.0|0|25.0|0|2.385496183206107|0|1048.0|0
0|2020-06-18|1023.0|0|25.0|0|2.385496183206107|0|1048.0|0
0|2020-06-19|1023.0|0|25.0|0|2.385496183206107|0|1048.0|0
0|2020-06-20|1023.0|0|25.0|0|2.385496183206107|0|1048.0|0
0|2020-06-21|1023.0|0|25.0|0|2.385496183206107|0|1048.0|0
0|2020-06-22|1023.0|0|25.0|0|2.385496183206107|0|1048.0|0
0|2020-06-23|1023.0|0|25.0|0|2.385496183206107|0|1048.0|0
0|2020-06-24|1023.0|0|25.0|0|2.385496183206107|0|1048.0|0
0|2020-06-25|1023.0|0|25.0|0|2.385496183206107|0|1048.0|0
0|2020-06-26|1023.0|0|25.0|0|2.385496183206107|0|1048.0|0
0|2020-06-27|1023.0|0|25.0|0|2.385496183206107|0|1048.0|0
0|2020-06-28|1023.0|0|25.0|0|2.385496183206107|0|1048.0|0
0|2020-06-29|1023.0|0|25.0|0|2.385496183206107|0|1048.0|0
0|2020-06-30|1023.0|0|25.0|0|2.385496183206107|0|1048.0|0
0|2020-07-01|1025.0|0|13.0|0|1.252408477842004|0|1038.0|0
0|2020-07-02|1025.0|0|13.0|0|1.252408477842004|0|1038.0|0
0|2020-07-03|1025.0|0|13.0|0|1.252408477842004|0|1038.0|0
0|2020-07-04|1025.0|0|13.0|0|1.252408477842004|0|1038.0|0
0|2020-07-05|1025.0|0|13.0|0|1.252408477842004|0|1038.0|0
0|2020-07-06|1025.0|0|13.0|0|1.252408477842004|0|1038.0|0
0|2020-07-07|1025.0|0|13.0|0|1.252408477842004|0|1038.0|0
0|2020-07-08|1025.0|0|13.0|0|1.252408477842004|0|1038.0|0
0|2020-07-09|1025.0|0|13.0|0|1.252408477842004|0|1038.0|0
0|2020-07-10|1025.0|0|13.0|0|1.252408477842004|0|1038.0|0
0|2020-07-11|1025.0|0|13.0|0|1.252408477842004|0|1038.0|0
0|2020-07-12|1025.0|0|13.0|0|1.252408477842004|0|1038.0|0
0|2020-07-13|1025.0|0|13.0|0|1.252408477842004|0|1038.0|0
0|2020-07-14|1025.0|0|13.0|0|1.252408477842004|0|1038.0|0
0|2020-07-15|1025.0|0|13.0|0|1.252408477842004|0|1038.0|0
0|2020-07-16|1025.0|0|13.0|0|1.252408477842004|0|1038.0|0
0|2020-07-17|1025.0|0|13.0|0|1.252408477842004|0|1038.0|0
0|2020-07-18|1025.0|0|13.0|0|1.252408477842004|0|1038.0|0
0|2020-07-19|1025.0|0|13.0|0|1.252408477842004|0|1038.0|0
0|2020-07-20|1025.0|0|13.0|0|1.252408477842004|0|1038.0|0
0|2020-07-21|1025.0|0|13.0|0|1.252408477842004|0|1038.0|0
0|2020-07-22|1025.0|0|13.0|0|1.252408477842004|0|1038.0|0
0|2020-07-23|1025.0|0|13.0|0|1.252408477842004|0|1038.0|0
0|2020-07-24|1025.0|0|13.0|0|1.252408477842004|0|1038.0|0
0|2020-07-25|1025.0|0|13.0|0|1.252408477842004|0|1038.0|0
0|2020-07-26|1025.0|0|13.0|0|1.252408477842004|0|1038.0|0
0|2020-07-27|1025.0|0|13.0|0|1.252408477842004|0|1038.0|0
0|2020-07-28|1025.0|0|13.0|0|1.252408477842004|0|1038.0|0
0|2020-07-29|1025.0|0|13.0|0|1.252408477842004|0|1038.0|0
0|2020-07-30|1025.0|0|13.0|0|1.252408477842004|0|1038.0|0
0|2020-07-31|1025.0|0|13.0|0|1.252408477842004|0|1038.0|0
0|2020-08-01|1022.0|0|29.0|0|2.759276879162702|0|1051.0|0
0|2020-08-02|1022.0|0|29.0|0|2.759276879162702|0|1051.0|0
0|2020-08-03|1022.0|0|29.0|0|2.759276879162702|0|1051.0|0
0|2020-08-04|1022.0|0|29.0|0|2.759276879162702|0|1051.0|0
0|2020-08-05|1022.0|0|29.0|0|2.759276879162702|0|1051.0|0
0|2020-08-06|1022.0|0|29.0|0|2.759276879162702|0|1051.0|0
0|2020-08-07|1022.0|0|29.0|0|2.759276879162702|0|1051.0|0
0|2020-08-08|1022.0|0|29.0|0|2.759276879162702|0|1051.0|0
0|2020-08-09|1022.0|0|29.0|0|2.759276879162702|0|1051.0|0
0|2020-08-10|1022.0|0|29.0|0|2.759276879162702|0|1051.0|0
0|2020-08-11|1022.0|0|29.0|0|2.759276879162702|0|1051.0|0
0|2020-08-12|1022.0|0|29.0|0|2.759276879162702|0|1051.0|0
0|2020-08-13|1022.0|0|29.0|0|2.759276879162702|0|1051.0|0
0|2020-08-14|1022.0|0|29.0|0|2.759276879162702|0|1051.0|0
0|2020-08-15|1022.0|0|29.0|0|2.759276879162702|0|1051.0|0
0|2020-08-16|1022.0|0|29.0|0|2.759276879162702|0|1051.0|0
0|2020-08-17|1022.0|0|29.0|0|2.759276879162702|0|1051.0|0
0|2020-08-18|1022.0|0|29.0|0|2.759276879162702|0|1051.0|0
0|2020-08-19|1022.0|0|29.0|0|2.759276879162702|0|1051.0|0
0|2020-08-20|1022.0|0|29.0|0|2.759276879162702|0|1051.0|0
0|2020-08-21|1022.0|0|29.0|0|2.759276879162702|0|1051.0|0
0|2020-08-22|1022.0|0|29.0|0|2.759276879162702|0|1051.0|0
0|2020-08-23|1022.0|0|29.0|0|2.759276879162702|0|1051.0|0
0|2020-08-24|1022.0|0|29.0|0|2.759276879162702|0|1051.0|0
0|2020-08-25|1022.0|0|29.0|0|2.759276879162702|0|1051.0|0
0|2020-08-26|1022.0|0|29.0|0|2.759276879162702|0|1051.0|0
0|2020-08-27|1022.0|0|29.0|0|2.759276879162702|0|1051.0|0
0|2020-08-28|1022.0|0|29.0|0|2.759276879162702|0|1051.0|0
0|2020-08-29|1022.0|0|29.0|0|2.759276879162702|0|1051.0|0
0|2020-08-30|1022.0|0|29.0|0|2.759276879162702|0|1051.0|0
0|2020-08-31|1022.0|0|29.0|0|2.759276879162702|0|1051.0|0
0|2020-09-01|1069.0|0|26.0|0|2.374429223744292|0|1095.0|0
0|2020-09-02|1069.0|0|26.0|0|2.374429223744292|0|1095.0|0
0|2020-09-03|1069.0|0|26.0|0|2.374429223744292|0|1095.0|0
0|2020-09-04|1069.0|0|26.0|0|2.374429223744292|0|1095.0|0
0|2020-09-05|1069.0|0|26.0|0|2.374429223744292|0|1095.0|0
0|2020-09-06|1069.0|0|26.0|0|2.374429223744292|0|1095.0|0
0|2020-09-07|1069.0|0|26.0|0|2.374429223744292|0|1095.0|0
0|2020-09-08|1069.0|0|26.0|0|2.374429223744292|0|1095.0|0
0|2020-09-09|1069.0|0|26.0|0|2.374429223744292|0|1095.0|0
0|2020-09-10|1069.0|0|26.0|0|2.374429223744292|0|1095.0|0
0|2020-09-11|1069.0|0|26.0|0|2.374429223744292|0|1095.0|0
0|2020-09-12|1069.0|0|26.0|0|2.374429223744292|0|1095.0|0
0|2020-09-13|1069.0|0|26.0|0|2.374429223744292|0|1095.0|0
0|2020-09-14|1069.0|0|26.0|0|2.374429223744292|0|1095.0|0
0|2020-09-15|1069.0|0|26.0|0|2.374429223744292|0|1095.0|0
0|2020-09-16|1069.0|0|26.0|0|2.374429223744292|0|1095.0|0
0|2020-09-17|1069.0|0|26.0|0|2.374429223744292|0|1095.0|0
0|2020-09-18|1069.0|0|26.0|0|2.374429223744292|0|1095.0|0
0|2020-09-19|1069.0|0|26.0|0|2.374429223744292|0|1095.0|0
0|2020-09-20|1069.0|0|26.0|0|2.374429223744292|0|1095.0|0
0|2020-09-21|1069.0|0|26.0|0|2.374429223744292|0|1095.0|0
0|2020-09-22|1069.0|0|26.0|0|2.374429223744292|0|1095.0|0
0|2020-09-23|1069.0|0|26.0|0|2.374429223744292|0|1095.0|0
0|2020-09-24|1069.0|0|26.0|0|2.374429223744292|0|1095.0|0
0|2020-09-25|1069.0|0|26.0|0|2.374429223744292|0|1095.0|0
0|2020-09-26|1069.0|0|26.0|0|2.374429223744292|0|1095.0|0
0|2020-09-27|1069.0|0|26.0|0|2.374429223744292|0|1095.0|0
0|2020-09-28|1069.0|0|26.0|0|2.374429223744292|0|1095.0|0
0|2020-09-29|1069.0|0|26.0|0|2.374429223744292|0|1095.0|0
0|2020-09-30|1069.0|0|26.0|0|2.374429223744292|0|1095.0|0
0|2020-10-01|1115.0|0|24.0|0|2.1071115013169446|0|1139.0|0
0|2020-10-02|1115.0|0|24.0|0|2.1071115013169446|0|1139.0|0
0|2020-10-03|1115.0|0|24.0|0|2.1071115013169446|0|1139.0|0
0|2020-10-04|1115.0|0|24.0|0|2.1071115013169446|0|1139.0|0
0|2020-10-05|1115.0|0|24.0|0|2.1071115013169446|0|1139.0|0
0|2020-10-06|1115.0|0|24.0|0|2.1071115013169446|0|1139.0|0
0|2020-10-07|1115.0|0|24.0|0|2.1071115013169446|0|1139.0|0
0|2020-10-08|1115.0|0|24.0|0|2.1071115013169446|0|1139.0|0
0|2020-10-09|1115.0|0|24.0|0|2.1071115013169446|0|1139.0|0
0|2020-10-10|1115.0|0|24.0|0|2.1071115013169446|0|1139.0|0
0|2020-10-11|1115.0|0|24.0|0|2.1071115013169446|0|1139.0|0
0|2020-10-12|1115.0|0|24.0|0|2.1071115013169446|0|1139.0|0
0|2020-10-13|1115.0|0|24.0|0|2.1071115013169446|0|1139.0|0
0|2020-10-14|1115.0|0|24.0|0|2.1071115013169446|0|1139.0|0
0|2020-10-15|1115.0|0|24.0|0|2.1071115013169446|0|1139.0|0
0|2020-10-16|1115.0|0|24.0|0|2.1071115013169446|0|1139.0|0
0|2020-10-17|1115.0|0|24.0|0|2.1071115013169446|0|1139.0|0
0|2020-10-18|1115.0|0|24.0|0|2.1071115013169446|0|1139.0|0
0|2020-10-19|1115.0|0|24.0|0|2.1071115013169446|0|1139.0|0
0|2020-10-20|1115.0|0|24.0|0|2.1071115013169446|0|1139.0|0
0|2020-10-21|1115.0|0|24.0|0|2.1071115013169446|0|1139.0|0
0|2020-10-22|1115.0|0|24.0|0|2.1071115013169446|0|1139.0|0
0|2020-10-23|1115.0|0|24.0|0|2.1071115013169446|0|1139.0|0
0|2020-10-24|1115.0|0|24.0|0|2.1071115013169446|0|1139.0|0
0|2020-10-25|1115.0|0|24.0|0|2.1071115013169446|0|1139.0|0
0|2020-10-26|1115.0|0|24.0|0|2.1071115013169446|0|1139.0|0
0|2020-10-27|1115.0|0|24.0|0|2.1071115013169446|0|1139.0|0
0|2020-10-28|1115.0|0|24.0|0|2.1071115013169446|0|1139.0|0
0|2020-10-29|1115.0|0|24.0|0|2.1071115013169446|0|1139.0|0
0|2020-10-30|1115.0|0|24.0|0|2.1071115013169446|0|1139.0|0
0|2020-10-31|1115.0|0|24.0|0|2.1071115013169446|0|1139.0|0
0|2020-11-01|1057.0|0|25.0|0|2.310536044362292|0|1082.0|0
0|2020-11-02|1057.0|0|25.0|0|2.310536044362292|0|1082.0|0
0|2020-11-03|1057.0|0|25.0|0|2.310536044362292|0|1082.0|0
0|2020-11-04|1057.0|0|25.0|0|2.310536044362292|0|1082.0|0
0|2020-11-05|1057.0|0|25.0|0|2.310536044362292|0|1082.0|0
0|2020-11-06|1057.0|0|25.0|0|2.310536044362292|0|1082.0|0
0|2020-11-07|1057.0|0|25.0|0|2.310536044362292|0|1082.0|0
0|2020-11-08|1057.0|0|25.0|0|2.310536044362292|0|1082.0|0
0|2020-11-09|1057.0|0|25.0|0|2.310536044362292|0|1082.0|0
0|2020-11-10|1057.0|0|25.0|0|2.310536044362292|0|1082.0|0
0|2020-11-11|1057.0|0|25.0|0|2.310536044362292|0|1082.0|0
0|2020-11-12|1057.0|0|25.0|0|2.310536044362292|0|1082.0|0
0|2020-11-13|1057.0|0|25.0|0|2.310536044362292|0|1082.0|0
0|2020-11-14|1057.0|0|25.0|0|2.310536044362292|0|1082.0|0
0|2020-11-15|1057.0|0|25.0|0|2.310536044362292|0|1082.0|0
0|2020-11-16|1057.0|0|25.0|0|2.310536044362292|0|1082.0|0
0|2020-11-17|1057.0|0|25.0|0|2.310536044362292|0|1082.0|0
0|2020-11-18|1057.0|0|25.0|0|2.310536044362292|0|1082.0|0
0|2020-11-19|1057.0|0|25.0|0|2.310536044362292|0|1082.0|0
0|2020-11-20|1057.0|0|25.0|0|2.310536044362292|0|1082.0|0
0|2020-11-21|1057.0|0|25.0|0|2.310536044362292|0|1082.0|0
0|2020-11-22|1057.0|0|25.0|0|2.310536044362292|0|1082.0|0
0|2020-11-23|1057.0|0|25.0|0|2.310536044362292|0|1082.0|0
0|2020-11-24|1057.0|0|25.0|0|2.310536044362292|0|1082.0|0
0|2020-11-25|1057.0|0|25.0|0|2.310536044362292|0|1082.0|0
0|2020-11-26|1057.0|0|25.0|0|2.310536044362292|0|1082.0|0
0|2020-11-27|1057.0|0|25.0|0|2.310536044362292|0|1082.0|0
0|2020-11-28|1057.0|0|25.0|0|2.310536044362292|0|1082.0|0
0|2020-11-29|1057.0|0|25.0|0|2.310536044362292|0|1082.0|0
0|2020-11-30|1057.0|0|25.0|0|2.310536044362292|0|1082.0|0
0|2020-12-01|1078.0|0|26.0|0|2.3550724637681157|0|1104.0|0
0|2020-12-02|1078.0|0|26.0|0|2.3550724637681157|0|1104.0|0
0|2020-12-03|1078.0|0|26.0|0|2.3550724637681157|0|1104.0|0
0|2020-12-04|1078.0|0|26.0|0|2.3550724637681157|0|1104.0|0
0|2020-12-05|1078.0|0|26.0|0|2.3550724637681157|0|1104.0|0
0|2020-12-06|1078.0|0|26.0|0|2.3550724637681157|0|1104.0|0
