|dates|Shiawassee_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Shiawassee_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Shiawassee_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Shiawassee_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Shiawassee_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Shiawassee_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Shiawassee_Michigan_UnitedStates.TotalPopulation.data|Shiawassee_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|68122.0|0
