|dates|VanBuren_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|VanBuren_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|VanBuren_Iowa_UnitedStates.NYT_ConfirmedDeaths.data|VanBuren_Iowa_UnitedStates.NYT_ConfirmedDeaths.missing|VanBuren_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|VanBuren_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|VanBuren_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|VanBuren_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
