|dates|Bath_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Bath_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Bath_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Bath_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Bath_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Bath_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Bath_Virginia_UnitedStates.TotalPopulation.data|Bath_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|4147.0|0
