|dates|Evangeline_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Evangeline_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Evangeline_Louisiana_UnitedStates.NYT_ConfirmedDeaths.data|Evangeline_Louisiana_UnitedStates.NYT_ConfirmedDeaths.missing|Evangeline_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Evangeline_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Evangeline_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Evangeline_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
