|dates|Danville_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Danville_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Danville_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Danville_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Danville_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Danville_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Danville_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Danville_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
