|dates|Mississippi_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Mississippi_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Mississippi_Arkansas_UnitedStates.NYT_ConfirmedDeaths.data|Mississippi_Arkansas_UnitedStates.NYT_ConfirmedDeaths.missing|Mississippi_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Mississippi_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Mississippi_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Mississippi_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
