|dates|Northampton_Virginia_UnitedStates.BLS_EmployedPopulation.data|Northampton_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Northampton_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Northampton_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Northampton_Virginia_UnitedStates.BLS_UnemploymentRate.data|Northampton_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Northampton_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Northampton_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-26|4615.5|0|625.0|0|11.92634290621124|0|5240.5|0
0|2020-04-27|4615.5|0|625.0|0|11.92634290621124|0|5240.5|0
0|2020-04-28|4615.5|0|625.0|0|11.92634290621124|0|5240.5|0
0|2020-04-29|4615.5|0|625.0|0|11.92634290621124|0|5240.5|0
0|2020-04-30|4615.5|0|625.0|0|11.92634290621124|0|5240.5|0
0|2020-05-01|4639.0|0|535.0|0|10.340162350212601|0|5174.0|0
0|2020-05-02|4639.0|0|535.0|0|10.340162350212601|0|5174.0|0
0|2020-05-03|4639.0|0|535.0|0|10.340162350212601|0|5174.0|0
0|2020-05-04|4639.0|0|535.0|0|10.340162350212601|0|5174.0|0
0|2020-05-05|4639.0|0|535.0|0|10.340162350212601|0|5174.0|0
0|2020-05-06|4639.0|0|535.0|0|10.340162350212601|0|5174.0|0
0|2020-05-07|4639.0|0|535.0|0|10.340162350212601|0|5174.0|0
0|2020-05-08|4639.0|0|535.0|0|10.340162350212601|0|5174.0|0
0|2020-05-09|4639.0|0|535.0|0|10.340162350212601|0|5174.0|0
0|2020-05-10|4639.0|0|535.0|0|10.340162350212601|0|5174.0|0
0|2020-05-11|4639.0|0|535.0|0|10.340162350212601|0|5174.0|0
0|2020-05-12|4639.0|0|535.0|0|10.340162350212601|0|5174.0|0
0|2020-05-13|4639.0|0|535.0|0|10.340162350212601|0|5174.0|0
0|2020-05-14|4639.0|0|535.0|0|10.340162350212601|0|5174.0|0
0|2020-05-15|4639.0|0|535.0|0|10.340162350212601|0|5174.0|0
0|2020-05-16|4639.0|0|535.0|0|10.340162350212601|0|5174.0|0
0|2020-05-17|4639.0|0|535.0|0|10.340162350212601|0|5174.0|0
0|2020-05-18|4639.0|0|535.0|0|10.340162350212601|0|5174.0|0
0|2020-05-19|4639.0|0|535.0|0|10.340162350212601|0|5174.0|0
0|2020-05-20|4639.0|0|535.0|0|10.340162350212601|0|5174.0|0
0|2020-05-21|4639.0|0|535.0|0|10.340162350212601|0|5174.0|0
0|2020-05-22|4639.0|0|535.0|0|10.340162350212601|0|5174.0|0
0|2020-05-23|4639.0|0|535.0|0|10.340162350212601|0|5174.0|0
0|2020-05-24|4639.0|0|535.0|0|10.340162350212601|0|5174.0|0
0|2020-05-25|4639.0|0|535.0|0|10.340162350212601|0|5174.0|0
0|2020-05-26|4639.0|0|535.0|0|10.340162350212601|0|5174.0|0
0|2020-05-27|4639.0|0|535.0|0|10.340162350212601|0|5174.0|0
0|2020-05-28|4639.0|0|535.0|0|10.340162350212601|0|5174.0|0
0|2020-05-29|4639.0|0|535.0|0|10.340162350212601|0|5174.0|0
0|2020-05-30|4639.0|0|535.0|0|10.340162350212601|0|5174.0|0
0|2020-05-31|4639.0|0|535.0|0|10.340162350212601|0|5174.0|0
0|2020-06-01|4989.0|0|550.0|0|9.929590178732623|0|5539.0|0
0|2020-06-02|4989.0|0|550.0|0|9.929590178732623|0|5539.0|0
0|2020-06-03|4989.0|0|550.0|0|9.929590178732623|0|5539.0|0
0|2020-06-04|4989.0|0|550.0|0|9.929590178732623|0|5539.0|0
0|2020-06-05|4989.0|0|550.0|0|9.929590178732623|0|5539.0|0
0|2020-06-06|4989.0|0|550.0|0|9.929590178732623|0|5539.0|0
0|2020-06-07|4989.0|0|550.0|0|9.929590178732623|0|5539.0|0
0|2020-06-08|4989.0|0|550.0|0|9.929590178732623|0|5539.0|0
0|2020-06-09|4989.0|0|550.0|0|9.929590178732623|0|5539.0|0
0|2020-06-10|4989.0|0|550.0|0|9.929590178732623|0|5539.0|0
0|2020-06-11|4989.0|0|550.0|0|9.929590178732623|0|5539.0|0
0|2020-06-12|4989.0|0|550.0|0|9.929590178732623|0|5539.0|0
0|2020-06-13|4989.0|0|550.0|0|9.929590178732623|0|5539.0|0
0|2020-06-14|4989.0|0|550.0|0|9.929590178732623|0|5539.0|0
0|2020-06-15|4989.0|0|550.0|0|9.929590178732623|0|5539.0|0
0|2020-06-16|4989.0|0|550.0|0|9.929590178732623|0|5539.0|0
0|2020-06-17|4989.0|0|550.0|0|9.929590178732623|0|5539.0|0
0|2020-06-18|4989.0|0|550.0|0|9.929590178732623|0|5539.0|0
0|2020-06-19|4989.0|0|550.0|0|9.929590178732623|0|5539.0|0
0|2020-06-20|4989.0|0|550.0|0|9.929590178732623|0|5539.0|0
0|2020-06-21|4989.0|0|550.0|0|9.929590178732623|0|5539.0|0
0|2020-06-22|4989.0|0|550.0|0|9.929590178732623|0|5539.0|0
0|2020-06-23|4989.0|0|550.0|0|9.929590178732623|0|5539.0|0
0|2020-06-24|4989.0|0|550.0|0|9.929590178732623|0|5539.0|0
0|2020-06-25|4989.0|0|550.0|0|9.929590178732623|0|5539.0|0
0|2020-06-26|4989.0|0|550.0|0|9.929590178732623|0|5539.0|0
0|2020-06-27|4989.0|0|550.0|0|9.929590178732623|0|5539.0|0
0|2020-06-28|4989.0|0|550.0|0|9.929590178732623|0|5539.0|0
0|2020-06-29|4989.0|0|550.0|0|9.929590178732623|0|5539.0|0
0|2020-06-30|4989.0|0|550.0|0|9.929590178732623|0|5539.0|0
0|2020-07-01|5056.0|0|518.0|0|9.293146752780768|0|5574.0|0
0|2020-07-02|5056.0|0|518.0|0|9.293146752780768|0|5574.0|0
0|2020-07-03|5056.0|0|518.0|0|9.293146752780768|0|5574.0|0
0|2020-07-04|5056.0|0|518.0|0|9.293146752780768|0|5574.0|0
0|2020-07-05|5056.0|0|518.0|0|9.293146752780768|0|5574.0|0
0|2020-07-06|5056.0|0|518.0|0|9.293146752780768|0|5574.0|0
0|2020-07-07|5056.0|0|518.0|0|9.293146752780768|0|5574.0|0
0|2020-07-08|5056.0|0|518.0|0|9.293146752780768|0|5574.0|0
0|2020-07-09|5056.0|0|518.0|0|9.293146752780768|0|5574.0|0
0|2020-07-10|5056.0|0|518.0|0|9.293146752780768|0|5574.0|0
0|2020-07-11|5056.0|0|518.0|0|9.293146752780768|0|5574.0|0
0|2020-07-12|5056.0|0|518.0|0|9.293146752780768|0|5574.0|0
0|2020-07-13|5056.0|0|518.0|0|9.293146752780768|0|5574.0|0
0|2020-07-14|5056.0|0|518.0|0|9.293146752780768|0|5574.0|0
0|2020-07-15|5056.0|0|518.0|0|9.293146752780768|0|5574.0|0
0|2020-07-16|5056.0|0|518.0|0|9.293146752780768|0|5574.0|0
0|2020-07-17|5056.0|0|518.0|0|9.293146752780768|0|5574.0|0
0|2020-07-18|5056.0|0|518.0|0|9.293146752780768|0|5574.0|0
0|2020-07-19|5056.0|0|518.0|0|9.293146752780768|0|5574.0|0
0|2020-07-20|5056.0|0|518.0|0|9.293146752780768|0|5574.0|0
0|2020-07-21|5056.0|0|518.0|0|9.293146752780768|0|5574.0|0
0|2020-07-22|5056.0|0|518.0|0|9.293146752780768|0|5574.0|0
0|2020-07-23|5056.0|0|518.0|0|9.293146752780768|0|5574.0|0
0|2020-07-24|5056.0|0|518.0|0|9.293146752780768|0|5574.0|0
0|2020-07-25|5056.0|0|518.0|0|9.293146752780768|0|5574.0|0
0|2020-07-26|5056.0|0|518.0|0|9.293146752780768|0|5574.0|0
0|2020-07-27|5056.0|0|518.0|0|9.293146752780768|0|5574.0|0
0|2020-07-28|5056.0|0|518.0|0|9.293146752780768|0|5574.0|0
0|2020-07-29|5056.0|0|518.0|0|9.293146752780768|0|5574.0|0
0|2020-07-30|5056.0|0|518.0|0|9.293146752780768|0|5574.0|0
0|2020-07-31|5056.0|0|518.0|0|9.293146752780768|0|5574.0|0
0|2020-08-01|5155.0|0|483.0|0|8.566867683575737|0|5638.0|0
0|2020-08-02|5155.0|0|483.0|0|8.566867683575737|0|5638.0|0
0|2020-08-03|5155.0|0|483.0|0|8.566867683575737|0|5638.0|0
0|2020-08-04|5155.0|0|483.0|0|8.566867683575737|0|5638.0|0
0|2020-08-05|5155.0|0|483.0|0|8.566867683575737|0|5638.0|0
0|2020-08-06|5155.0|0|483.0|0|8.566867683575737|0|5638.0|0
0|2020-08-07|5155.0|0|483.0|0|8.566867683575737|0|5638.0|0
0|2020-08-08|5155.0|0|483.0|0|8.566867683575737|0|5638.0|0
0|2020-08-09|5155.0|0|483.0|0|8.566867683575737|0|5638.0|0
0|2020-08-10|5155.0|0|483.0|0|8.566867683575737|0|5638.0|0
0|2020-08-11|5155.0|0|483.0|0|8.566867683575737|0|5638.0|0
0|2020-08-12|5155.0|0|483.0|0|8.566867683575737|0|5638.0|0
0|2020-08-13|5155.0|0|483.0|0|8.566867683575737|0|5638.0|0
0|2020-08-14|5155.0|0|483.0|0|8.566867683575737|0|5638.0|0
0|2020-08-15|5155.0|0|483.0|0|8.566867683575737|0|5638.0|0
0|2020-08-16|5155.0|0|483.0|0|8.566867683575737|0|5638.0|0
0|2020-08-17|5155.0|0|483.0|0|8.566867683575737|0|5638.0|0
0|2020-08-18|5155.0|0|483.0|0|8.566867683575737|0|5638.0|0
0|2020-08-19|5155.0|0|483.0|0|8.566867683575737|0|5638.0|0
0|2020-08-20|5155.0|0|483.0|0|8.566867683575737|0|5638.0|0
0|2020-08-21|5155.0|0|483.0|0|8.566867683575737|0|5638.0|0
0|2020-08-22|5155.0|0|483.0|0|8.566867683575737|0|5638.0|0
0|2020-08-23|5155.0|0|483.0|0|8.566867683575737|0|5638.0|0
0|2020-08-24|5155.0|0|483.0|0|8.566867683575737|0|5638.0|0
0|2020-08-25|5155.0|0|483.0|0|8.566867683575737|0|5638.0|0
0|2020-08-26|5155.0|0|483.0|0|8.566867683575737|0|5638.0|0
0|2020-08-27|5155.0|0|483.0|0|8.566867683575737|0|5638.0|0
0|2020-08-28|5155.0|0|483.0|0|8.566867683575737|0|5638.0|0
0|2020-08-29|5155.0|0|483.0|0|8.566867683575737|0|5638.0|0
0|2020-08-30|5155.0|0|483.0|0|8.566867683575737|0|5638.0|0
0|2020-08-31|5155.0|0|483.0|0|8.566867683575737|0|5638.0|0
0|2020-09-01|4928.0|0|401.0|0|7.524863951960969|0|5329.0|0
0|2020-09-02|4928.0|0|401.0|0|7.524863951960969|0|5329.0|0
0|2020-09-03|4928.0|0|401.0|0|7.524863951960969|0|5329.0|0
0|2020-09-04|4928.0|0|401.0|0|7.524863951960969|0|5329.0|0
0|2020-09-05|4928.0|0|401.0|0|7.524863951960969|0|5329.0|0
0|2020-09-06|4928.0|0|401.0|0|7.524863951960969|0|5329.0|0
0|2020-09-07|4928.0|0|401.0|0|7.524863951960969|0|5329.0|0
0|2020-09-08|4928.0|0|401.0|0|7.524863951960969|0|5329.0|0
0|2020-09-09|4928.0|0|401.0|0|7.524863951960969|0|5329.0|0
0|2020-09-10|4928.0|0|401.0|0|7.524863951960969|0|5329.0|0
0|2020-09-11|4928.0|0|401.0|0|7.524863951960969|0|5329.0|0
0|2020-09-12|4928.0|0|401.0|0|7.524863951960969|0|5329.0|0
0|2020-09-13|4928.0|0|401.0|0|7.524863951960969|0|5329.0|0
0|2020-09-14|4928.0|0|401.0|0|7.524863951960969|0|5329.0|0
0|2020-09-15|4928.0|0|401.0|0|7.524863951960969|0|5329.0|0
0|2020-09-16|4928.0|0|401.0|0|7.524863951960969|0|5329.0|0
0|2020-09-17|4928.0|0|401.0|0|7.524863951960969|0|5329.0|0
0|2020-09-18|4928.0|0|401.0|0|7.524863951960969|0|5329.0|0
0|2020-09-19|4928.0|0|401.0|0|7.524863951960969|0|5329.0|0
0|2020-09-20|4928.0|0|401.0|0|7.524863951960969|0|5329.0|0
0|2020-09-21|4928.0|0|401.0|0|7.524863951960969|0|5329.0|0
0|2020-09-22|4928.0|0|401.0|0|7.524863951960969|0|5329.0|0
0|2020-09-23|4928.0|0|401.0|0|7.524863951960969|0|5329.0|0
0|2020-09-24|4928.0|0|401.0|0|7.524863951960969|0|5329.0|0
0|2020-09-25|4928.0|0|401.0|0|7.524863951960969|0|5329.0|0
0|2020-09-26|4928.0|0|401.0|0|7.524863951960969|0|5329.0|0
0|2020-09-27|4928.0|0|401.0|0|7.524863951960969|0|5329.0|0
0|2020-09-28|4928.0|0|401.0|0|7.524863951960969|0|5329.0|0
0|2020-09-29|4928.0|0|401.0|0|7.524863951960969|0|5329.0|0
0|2020-09-30|4928.0|0|401.0|0|7.524863951960969|0|5329.0|0
0|2020-10-01|5292.0|0|375.0|0|6.617257808364214|0|5667.0|0
0|2020-10-02|5292.0|0|375.0|0|6.617257808364214|0|5667.0|0
0|2020-10-03|5292.0|0|375.0|0|6.617257808364214|0|5667.0|0
0|2020-10-04|5292.0|0|375.0|0|6.617257808364214|0|5667.0|0
0|2020-10-05|5292.0|0|375.0|0|6.617257808364214|0|5667.0|0
0|2020-10-06|5292.0|0|375.0|0|6.617257808364214|0|5667.0|0
0|2020-10-07|5292.0|0|375.0|0|6.617257808364214|0|5667.0|0
0|2020-10-08|5292.0|0|375.0|0|6.617257808364214|0|5667.0|0
0|2020-10-09|5292.0|0|375.0|0|6.617257808364214|0|5667.0|0
0|2020-10-10|5292.0|0|375.0|0|6.617257808364214|0|5667.0|0
0|2020-10-11|5292.0|0|375.0|0|6.617257808364214|0|5667.0|0
0|2020-10-12|5292.0|0|375.0|0|6.617257808364214|0|5667.0|0
0|2020-10-13|5292.0|0|375.0|0|6.617257808364214|0|5667.0|0
0|2020-10-14|5292.0|0|375.0|0|6.617257808364214|0|5667.0|0
0|2020-10-15|5292.0|0|375.0|0|6.617257808364214|0|5667.0|0
0|2020-10-16|5292.0|0|375.0|0|6.617257808364214|0|5667.0|0
0|2020-10-17|5292.0|0|375.0|0|6.617257808364214|0|5667.0|0
0|2020-10-18|5292.0|0|375.0|0|6.617257808364214|0|5667.0|0
0|2020-10-19|5292.0|0|375.0|0|6.617257808364214|0|5667.0|0
0|2020-10-20|5292.0|0|375.0|0|6.617257808364214|0|5667.0|0
0|2020-10-21|5292.0|0|375.0|0|6.617257808364214|0|5667.0|0
0|2020-10-22|5292.0|0|375.0|0|6.617257808364214|0|5667.0|0
0|2020-10-23|5292.0|0|375.0|0|6.617257808364214|0|5667.0|0
0|2020-10-24|5292.0|0|375.0|0|6.617257808364214|0|5667.0|0
0|2020-10-25|5292.0|0|375.0|0|6.617257808364214|0|5667.0|0
0|2020-10-26|5292.0|0|375.0|0|6.617257808364214|0|5667.0|0
0|2020-10-27|5292.0|0|375.0|0|6.617257808364214|0|5667.0|0
0|2020-10-28|5292.0|0|375.0|0|6.617257808364214|0|5667.0|0
0|2020-10-29|5292.0|0|375.0|0|6.617257808364214|0|5667.0|0
0|2020-10-30|5292.0|0|375.0|0|6.617257808364214|0|5667.0|0
0|2020-10-31|5292.0|0|375.0|0|6.617257808364214|0|5667.0|0
0|2020-11-01|5204.0|0|372.0|0|6.671449067431851|0|5576.0|0
0|2020-11-02|5204.0|0|372.0|0|6.671449067431851|0|5576.0|0
0|2020-11-03|5204.0|0|372.0|0|6.671449067431851|0|5576.0|0
0|2020-11-04|5204.0|0|372.0|0|6.671449067431851|0|5576.0|0
0|2020-11-05|5204.0|0|372.0|0|6.671449067431851|0|5576.0|0
0|2020-11-06|5204.0|0|372.0|0|6.671449067431851|0|5576.0|0
0|2020-11-07|5204.0|0|372.0|0|6.671449067431851|0|5576.0|0
0|2020-11-08|5204.0|0|372.0|0|6.671449067431851|0|5576.0|0
0|2020-11-09|5204.0|0|372.0|0|6.671449067431851|0|5576.0|0
0|2020-11-10|5204.0|0|372.0|0|6.671449067431851|0|5576.0|0
0|2020-11-11|5204.0|0|372.0|0|6.671449067431851|0|5576.0|0
0|2020-11-12|5204.0|0|372.0|0|6.671449067431851|0|5576.0|0
0|2020-11-13|5204.0|0|372.0|0|6.671449067431851|0|5576.0|0
0|2020-11-14|5204.0|0|372.0|0|6.671449067431851|0|5576.0|0
0|2020-11-15|5204.0|0|372.0|0|6.671449067431851|0|5576.0|0
0|2020-11-16|5204.0|0|372.0|0|6.671449067431851|0|5576.0|0
0|2020-11-17|5204.0|0|372.0|0|6.671449067431851|0|5576.0|0
0|2020-11-18|5204.0|0|372.0|0|6.671449067431851|0|5576.0|0
0|2020-11-19|5204.0|0|372.0|0|6.671449067431851|0|5576.0|0
0|2020-11-20|5204.0|0|372.0|0|6.671449067431851|0|5576.0|0
0|2020-11-21|5204.0|0|372.0|0|6.671449067431851|0|5576.0|0
0|2020-11-22|5204.0|0|372.0|0|6.671449067431851|0|5576.0|0
0|2020-11-23|5204.0|0|372.0|0|6.671449067431851|0|5576.0|0
0|2020-11-24|5204.0|0|372.0|0|6.671449067431851|0|5576.0|0
0|2020-11-25|5204.0|0|372.0|0|6.671449067431851|0|5576.0|0
0|2020-11-26|5204.0|0|372.0|0|6.671449067431851|0|5576.0|0
0|2020-11-27|5204.0|0|372.0|0|6.671449067431851|0|5576.0|0
0|2020-11-28|5204.0|0|372.0|0|6.671449067431851|0|5576.0|0
0|2020-11-29|5204.0|0|372.0|0|6.671449067431851|0|5576.0|0
0|2020-11-30|5204.0|0|372.0|0|6.671449067431851|0|5576.0|0
0|2020-12-01|5113.0|0|407.0|0|7.3731884057971016|0|5520.0|0
0|2020-12-02|5113.0|0|407.0|0|7.3731884057971016|0|5520.0|0
0|2020-12-03|5113.0|0|407.0|0|7.3731884057971016|0|5520.0|0
0|2020-12-04|5113.0|0|407.0|0|7.3731884057971016|0|5520.0|0
0|2020-12-05|5113.0|0|407.0|0|7.3731884057971016|0|5520.0|0
0|2020-12-06|5113.0|0|407.0|0|7.3731884057971016|0|5520.0|0
0|2020-12-07|5113.0|0|407.0|0|7.3731884057971016|0|5520.0|0
0|2020-12-08|5113.0|0|407.0|0|7.3731884057971016|0|5520.0|0
0|2020-12-09|5113.0|0|407.0|0|7.3731884057971016|0|5520.0|0
