|dates|KingGeorge_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|KingGeorge_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|KingGeorge_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|KingGeorge_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|KingGeorge_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|KingGeorge_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|KingGeorge_Virginia_UnitedStates.TotalPopulation.data|KingGeorge_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|26836.0|0
