|dates|Lunenburg_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Lunenburg_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Lunenburg_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Lunenburg_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Lunenburg_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Lunenburg_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Lunenburg_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Lunenburg_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
