|dates|Brown_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Brown_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Brown_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Brown_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Brown_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Brown_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Brown_Ohio_UnitedStates.TotalPopulation.data|Brown_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|43432.0|0
