|dates|Franklin_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Franklin_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Franklin_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Franklin_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Franklin_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Franklin_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Franklin_Vermont_UnitedStates.TotalPopulation.data|Franklin_Vermont_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|49402.0|0
