|dates|Sherman_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Sherman_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Sherman_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Sherman_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Sherman_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Sherman_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Sherman_Kansas_UnitedStates.TotalPopulation.data|Sherman_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|5917.0|0
