|dates|Houston_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Houston_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Houston_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Houston_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Houston_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Houston_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Houston_Alabama_UnitedStates.TotalPopulation.data|Houston_Alabama_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|105882.0|0
