|dates|Crosby_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Crosby_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Crosby_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Crosby_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Crosby_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Crosby_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Crosby_Texas_UnitedStates.TotalPopulation.data|Crosby_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|5737.0|0
