|dates|Strafford_NewHampshire_UnitedStates.BLS_EmployedPopulation.data|Strafford_NewHampshire_UnitedStates.BLS_EmployedPopulation.missing|Strafford_NewHampshire_UnitedStates.BLS_UnemployedPopulation.data|Strafford_NewHampshire_UnitedStates.BLS_UnemployedPopulation.missing|Strafford_NewHampshire_UnitedStates.BLS_UnemploymentRate.data|Strafford_NewHampshire_UnitedStates.BLS_UnemploymentRate.missing|Strafford_NewHampshire_UnitedStates.BLS_LaborForcePopulation.data|Strafford_NewHampshire_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-19|71901.0|0|2016.0|0|2.727383416534762|0|73917.0|0
0|2020-01-20|71901.0|0|2016.0|0|2.727383416534762|0|73917.0|0
0|2020-01-21|71901.0|0|2016.0|0|2.727383416534762|0|73917.0|0
0|2020-01-22|71901.0|0|2016.0|0|2.727383416534762|0|73917.0|0
0|2020-01-23|71901.0|0|2016.0|0|2.727383416534762|0|73917.0|0
0|2020-01-24|71901.0|0|2016.0|0|2.727383416534762|0|73917.0|0
0|2020-01-25|71901.0|0|2016.0|0|2.727383416534762|0|73917.0|0
0|2020-01-26|71901.0|0|2016.0|0|2.727383416534762|0|73917.0|0
0|2020-01-27|71901.0|0|2016.0|0|2.727383416534762|0|73917.0|0
0|2020-01-28|71901.0|0|2016.0|0|2.727383416534762|0|73917.0|0
0|2020-01-29|71901.0|0|2016.0|0|2.727383416534762|0|73917.0|0
0|2020-01-30|71901.0|0|2016.0|0|2.727383416534762|0|73917.0|0
0|2020-01-31|71901.0|0|2016.0|0|2.727383416534762|0|73917.0|0
0|2020-02-01|73165.5|0|2040.5|0|2.713214371193788|0|75206.0|0
0|2020-02-02|73165.5|0|2040.5|0|2.713214371193788|0|75206.0|0
0|2020-02-03|73165.5|0|2040.5|0|2.713214371193788|0|75206.0|0
0|2020-02-04|73165.5|0|2040.5|0|2.713214371193788|0|75206.0|0
0|2020-02-05|73165.5|0|2040.5|0|2.713214371193788|0|75206.0|0
0|2020-02-06|73165.5|0|2040.5|0|2.713214371193788|0|75206.0|0
0|2020-02-07|73165.5|0|2040.5|0|2.713214371193788|0|75206.0|0
0|2020-02-08|73165.5|0|2040.5|0|2.713214371193788|0|75206.0|0
0|2020-02-09|73165.5|0|2040.5|0|2.713214371193788|0|75206.0|0
0|2020-02-10|73165.5|0|2040.5|0|2.713214371193788|0|75206.0|0
0|2020-02-11|73165.5|0|2040.5|0|2.713214371193788|0|75206.0|0
0|2020-02-12|73165.5|0|2040.5|0|2.713214371193788|0|75206.0|0
0|2020-02-13|73165.5|0|2040.5|0|2.713214371193788|0|75206.0|0
0|2020-02-14|73165.5|0|2040.5|0|2.713214371193788|0|75206.0|0
0|2020-02-15|73165.5|0|2040.5|0|2.713214371193788|0|75206.0|0
0|2020-02-16|73165.5|0|2040.5|0|2.713214371193788|0|75206.0|0
0|2020-02-17|73165.5|0|2040.5|0|2.713214371193788|0|75206.0|0
0|2020-02-18|73165.5|0|2040.5|0|2.713214371193788|0|75206.0|0
0|2020-02-19|73165.5|0|2040.5|0|2.713214371193788|0|75206.0|0
0|2020-02-20|73165.5|0|2040.5|0|2.713214371193788|0|75206.0|0
0|2020-02-21|73165.5|0|2040.5|0|2.713214371193788|0|75206.0|0
0|2020-02-22|73165.5|0|2040.5|0|2.713214371193788|0|75206.0|0
0|2020-02-23|73165.5|0|2040.5|0|2.713214371193788|0|75206.0|0
0|2020-02-24|73165.5|0|2040.5|0|2.713214371193788|0|75206.0|0
0|2020-02-25|73165.5|0|2040.5|0|2.713214371193788|0|75206.0|0
0|2020-02-26|73165.5|0|2040.5|0|2.713214371193788|0|75206.0|0
0|2020-02-27|73165.5|0|2040.5|0|2.713214371193788|0|75206.0|0
0|2020-02-28|73165.5|0|2040.5|0|2.713214371193788|0|75206.0|0
0|2020-02-29|73165.5|0|2040.5|0|2.713214371193788|0|75206.0|0
0|2020-03-01|72137.0|0|1946.0|0|2.6267834725915526|0|74083.0|0
0|2020-03-02|72137.0|0|1946.0|0|2.6267834725915526|0|74083.0|0
0|2020-03-03|72137.0|0|1946.0|0|2.6267834725915526|0|74083.0|0
0|2020-03-04|72137.0|0|1946.0|0|2.6267834725915526|0|74083.0|0
0|2020-03-05|72137.0|0|1946.0|0|2.6267834725915526|0|74083.0|0
0|2020-03-06|72137.0|0|1946.0|0|2.6267834725915526|0|74083.0|0
0|2020-03-07|72137.0|0|1946.0|0|2.6267834725915526|0|74083.0|0
0|2020-03-08|72137.0|0|1946.0|0|2.6267834725915526|0|74083.0|0
0|2020-03-09|72137.0|0|1946.0|0|2.6267834725915526|0|74083.0|0
0|2020-03-10|72137.0|0|1946.0|0|2.6267834725915526|0|74083.0|0
0|2020-03-11|72137.0|0|1946.0|0|2.6267834725915526|0|74083.0|0
0|2020-03-12|72137.0|0|1946.0|0|2.6267834725915526|0|74083.0|0
0|2020-03-13|72137.0|0|1946.0|0|2.6267834725915526|0|74083.0|0
0|2020-03-14|72137.0|0|1946.0|0|2.6267834725915526|0|74083.0|0
0|2020-03-15|72137.0|0|1946.0|0|2.6267834725915526|0|74083.0|0
0|2020-03-16|72137.0|0|1946.0|0|2.6267834725915526|0|74083.0|0
0|2020-03-17|72137.0|0|1946.0|0|2.6267834725915526|0|74083.0|0
0|2020-03-18|72137.0|0|1946.0|0|2.6267834725915526|0|74083.0|0
0|2020-03-19|72137.0|0|1946.0|0|2.6267834725915526|0|74083.0|0
0|2020-03-20|72137.0|0|1946.0|0|2.6267834725915526|0|74083.0|0
0|2020-03-21|72137.0|0|1946.0|0|2.6267834725915526|0|74083.0|0
0|2020-03-22|72137.0|0|1946.0|0|2.6267834725915526|0|74083.0|0
0|2020-03-23|72137.0|0|1946.0|0|2.6267834725915526|0|74083.0|0
0|2020-03-24|72137.0|0|1946.0|0|2.6267834725915526|0|74083.0|0
0|2020-03-25|72137.0|0|1946.0|0|2.6267834725915526|0|74083.0|0
0|2020-03-26|72137.0|0|1946.0|0|2.6267834725915526|0|74083.0|0
0|2020-03-27|72137.0|0|1946.0|0|2.6267834725915526|0|74083.0|0
0|2020-03-28|72137.0|0|1946.0|0|2.6267834725915526|0|74083.0|0
0|2020-03-29|72137.0|0|1946.0|0|2.6267834725915526|0|74083.0|0
0|2020-03-30|72137.0|0|1946.0|0|2.6267834725915526|0|74083.0|0
0|2020-03-31|72137.0|0|1946.0|0|2.6267834725915526|0|74083.0|0
0|2020-04-01|58340.5|0|10796.5|0|15.616095578344446|0|69137.0|0
0|2020-04-02|58340.5|0|10796.5|0|15.616095578344446|0|69137.0|0
0|2020-04-03|58340.5|0|10796.5|0|15.616095578344446|0|69137.0|0
0|2020-04-04|58340.5|0|10796.5|0|15.616095578344446|0|69137.0|0
0|2020-04-05|58340.5|0|10796.5|0|15.616095578344446|0|69137.0|0
0|2020-04-06|58340.5|0|10796.5|0|15.616095578344446|0|69137.0|0
0|2020-04-07|58340.5|0|10796.5|0|15.616095578344446|0|69137.0|0
0|2020-04-08|58340.5|0|10796.5|0|15.616095578344446|0|69137.0|0
0|2020-04-09|58340.5|0|10796.5|0|15.616095578344446|0|69137.0|0
0|2020-04-10|58340.5|0|10796.5|0|15.616095578344446|0|69137.0|0
0|2020-04-11|58340.5|0|10796.5|0|15.616095578344446|0|69137.0|0
0|2020-04-12|58340.5|0|10796.5|0|15.616095578344446|0|69137.0|0
0|2020-04-13|58340.5|0|10796.5|0|15.616095578344446|0|69137.0|0
0|2020-04-14|58340.5|0|10796.5|0|15.616095578344446|0|69137.0|0
0|2020-04-15|58340.5|0|10796.5|0|15.616095578344446|0|69137.0|0
0|2020-04-16|58340.5|0|10796.5|0|15.616095578344446|0|69137.0|0
0|2020-04-17|58340.5|0|10796.5|0|15.616095578344446|0|69137.0|0
0|2020-04-18|58340.5|0|10796.5|0|15.616095578344446|0|69137.0|0
0|2020-04-19|58340.5|0|10796.5|0|15.616095578344446|0|69137.0|0
0|2020-04-20|58340.5|0|10796.5|0|15.616095578344446|0|69137.0|0
0|2020-04-21|58340.5|0|10796.5|0|15.616095578344446|0|69137.0|0
0|2020-04-22|58340.5|0|10796.5|0|15.616095578344446|0|69137.0|0
0|2020-04-23|58340.5|0|10796.5|0|15.616095578344446|0|69137.0|0
0|2020-04-24|58340.5|0|10796.5|0|15.616095578344446|0|69137.0|0
0|2020-04-25|58340.5|0|10796.5|0|15.616095578344446|0|69137.0|0
0|2020-04-26|58340.5|0|10796.5|0|15.616095578344446|0|69137.0|0
0|2020-04-27|58340.5|0|10796.5|0|15.616095578344446|0|69137.0|0
0|2020-04-28|58340.5|0|10796.5|0|15.616095578344446|0|69137.0|0
0|2020-04-29|58340.5|0|10796.5|0|15.616095578344446|0|69137.0|0
0|2020-04-30|58340.5|0|10796.5|0|15.616095578344446|0|69137.0|0
0|2020-05-01|63663.0|0|9617.0|0|13.12363537117904|0|73280.0|0
0|2020-05-02|63663.0|0|9617.0|0|13.12363537117904|0|73280.0|0
0|2020-05-03|63663.0|0|9617.0|0|13.12363537117904|0|73280.0|0
0|2020-05-04|63663.0|0|9617.0|0|13.12363537117904|0|73280.0|0
0|2020-05-05|63663.0|0|9617.0|0|13.12363537117904|0|73280.0|0
0|2020-05-06|63663.0|0|9617.0|0|13.12363537117904|0|73280.0|0
0|2020-05-07|63663.0|0|9617.0|0|13.12363537117904|0|73280.0|0
0|2020-05-08|63663.0|0|9617.0|0|13.12363537117904|0|73280.0|0
0|2020-05-09|63663.0|0|9617.0|0|13.12363537117904|0|73280.0|0
0|2020-05-10|63663.0|0|9617.0|0|13.12363537117904|0|73280.0|0
0|2020-05-11|63663.0|0|9617.0|0|13.12363537117904|0|73280.0|0
0|2020-05-12|63663.0|0|9617.0|0|13.12363537117904|0|73280.0|0
0|2020-05-13|63663.0|0|9617.0|0|13.12363537117904|0|73280.0|0
0|2020-05-14|63663.0|0|9617.0|0|13.12363537117904|0|73280.0|0
0|2020-05-15|63663.0|0|9617.0|0|13.12363537117904|0|73280.0|0
0|2020-05-16|63663.0|0|9617.0|0|13.12363537117904|0|73280.0|0
0|2020-05-17|63663.0|0|9617.0|0|13.12363537117904|0|73280.0|0
0|2020-05-18|63663.0|0|9617.0|0|13.12363537117904|0|73280.0|0
0|2020-05-19|63663.0|0|9617.0|0|13.12363537117904|0|73280.0|0
0|2020-05-20|63663.0|0|9617.0|0|13.12363537117904|0|73280.0|0
0|2020-05-21|63663.0|0|9617.0|0|13.12363537117904|0|73280.0|0
0|2020-05-22|63663.0|0|9617.0|0|13.12363537117904|0|73280.0|0
0|2020-05-23|63663.0|0|9617.0|0|13.12363537117904|0|73280.0|0
0|2020-05-24|63663.0|0|9617.0|0|13.12363537117904|0|73280.0|0
0|2020-05-25|63663.0|0|9617.0|0|13.12363537117904|0|73280.0|0
0|2020-05-26|63663.0|0|9617.0|0|13.12363537117904|0|73280.0|0
0|2020-05-27|63663.0|0|9617.0|0|13.12363537117904|0|73280.0|0
0|2020-05-28|63663.0|0|9617.0|0|13.12363537117904|0|73280.0|0
0|2020-05-29|63663.0|0|9617.0|0|13.12363537117904|0|73280.0|0
0|2020-05-30|63663.0|0|9617.0|0|13.12363537117904|0|73280.0|0
0|2020-05-31|63663.0|0|9617.0|0|13.12363537117904|0|73280.0|0
0|2020-06-01|66012.0|0|7155.0|0|9.778998728935175|0|73167.0|0
0|2020-06-02|66012.0|0|7155.0|0|9.778998728935175|0|73167.0|0
0|2020-06-03|66012.0|0|7155.0|0|9.778998728935175|0|73167.0|0
0|2020-06-04|66012.0|0|7155.0|0|9.778998728935175|0|73167.0|0
0|2020-06-05|66012.0|0|7155.0|0|9.778998728935175|0|73167.0|0
0|2020-06-06|66012.0|0|7155.0|0|9.778998728935175|0|73167.0|0
0|2020-06-07|66012.0|0|7155.0|0|9.778998728935175|0|73167.0|0
0|2020-06-08|66012.0|0|7155.0|0|9.778998728935175|0|73167.0|0
0|2020-06-09|66012.0|0|7155.0|0|9.778998728935175|0|73167.0|0
0|2020-06-10|66012.0|0|7155.0|0|9.778998728935175|0|73167.0|0
0|2020-06-11|66012.0|0|7155.0|0|9.778998728935175|0|73167.0|0
0|2020-06-12|66012.0|0|7155.0|0|9.778998728935175|0|73167.0|0
0|2020-06-13|66012.0|0|7155.0|0|9.778998728935175|0|73167.0|0
0|2020-06-14|66012.0|0|7155.0|0|9.778998728935175|0|73167.0|0
0|2020-06-15|66012.0|0|7155.0|0|9.778998728935175|0|73167.0|0
0|2020-06-16|66012.0|0|7155.0|0|9.778998728935175|0|73167.0|0
0|2020-06-17|66012.0|0|7155.0|0|9.778998728935175|0|73167.0|0
0|2020-06-18|66012.0|0|7155.0|0|9.778998728935175|0|73167.0|0
0|2020-06-19|66012.0|0|7155.0|0|9.778998728935175|0|73167.0|0
0|2020-06-20|66012.0|0|7155.0|0|9.778998728935175|0|73167.0|0
0|2020-06-21|66012.0|0|7155.0|0|9.778998728935175|0|73167.0|0
0|2020-06-22|66012.0|0|7155.0|0|9.778998728935175|0|73167.0|0
0|2020-06-23|66012.0|0|7155.0|0|9.778998728935175|0|73167.0|0
0|2020-06-24|66012.0|0|7155.0|0|9.778998728935175|0|73167.0|0
0|2020-06-25|66012.0|0|7155.0|0|9.778998728935175|0|73167.0|0
0|2020-06-26|66012.0|0|7155.0|0|9.778998728935175|0|73167.0|0
0|2020-06-27|66012.0|0|7155.0|0|9.778998728935175|0|73167.0|0
0|2020-06-28|66012.0|0|7155.0|0|9.778998728935175|0|73167.0|0
0|2020-06-29|66012.0|0|7155.0|0|9.778998728935175|0|73167.0|0
0|2020-06-30|66012.0|0|7155.0|0|9.778998728935175|0|73167.0|0
0|2020-07-01|68170.0|0|5920.0|0|7.9902820893507895|0|74090.0|0
0|2020-07-02|68170.0|0|5920.0|0|7.9902820893507895|0|74090.0|0
0|2020-07-03|68170.0|0|5920.0|0|7.9902820893507895|0|74090.0|0
0|2020-07-04|68170.0|0|5920.0|0|7.9902820893507895|0|74090.0|0
0|2020-07-05|68170.0|0|5920.0|0|7.9902820893507895|0|74090.0|0
0|2020-07-06|68170.0|0|5920.0|0|7.9902820893507895|0|74090.0|0
0|2020-07-07|68170.0|0|5920.0|0|7.9902820893507895|0|74090.0|0
0|2020-07-08|68170.0|0|5920.0|0|7.9902820893507895|0|74090.0|0
0|2020-07-09|68170.0|0|5920.0|0|7.9902820893507895|0|74090.0|0
0|2020-07-10|68170.0|0|5920.0|0|7.9902820893507895|0|74090.0|0
0|2020-07-11|68170.0|0|5920.0|0|7.9902820893507895|0|74090.0|0
0|2020-07-12|68170.0|0|5920.0|0|7.9902820893507895|0|74090.0|0
0|2020-07-13|68170.0|0|5920.0|0|7.9902820893507895|0|74090.0|0
0|2020-07-14|68170.0|0|5920.0|0|7.9902820893507895|0|74090.0|0
0|2020-07-15|68170.0|0|5920.0|0|7.9902820893507895|0|74090.0|0
0|2020-07-16|68170.0|0|5920.0|0|7.9902820893507895|0|74090.0|0
0|2020-07-17|68170.0|0|5920.0|0|7.9902820893507895|0|74090.0|0
0|2020-07-18|68170.0|0|5920.0|0|7.9902820893507895|0|74090.0|0
0|2020-07-19|68170.0|0|5920.0|0|7.9902820893507895|0|74090.0|0
0|2020-07-20|68170.0|0|5920.0|0|7.9902820893507895|0|74090.0|0
0|2020-07-21|68170.0|0|5920.0|0|7.9902820893507895|0|74090.0|0
0|2020-07-22|68170.0|0|5920.0|0|7.9902820893507895|0|74090.0|0
0|2020-07-23|68170.0|0|5920.0|0|7.9902820893507895|0|74090.0|0
0|2020-07-24|68170.0|0|5920.0|0|7.9902820893507895|0|74090.0|0
0|2020-07-25|68170.0|0|5920.0|0|7.9902820893507895|0|74090.0|0
0|2020-07-26|68170.0|0|5920.0|0|7.9902820893507895|0|74090.0|0
0|2020-07-27|68170.0|0|5920.0|0|7.9902820893507895|0|74090.0|0
0|2020-07-28|68170.0|0|5920.0|0|7.9902820893507895|0|74090.0|0
0|2020-07-29|68170.0|0|5920.0|0|7.9902820893507895|0|74090.0|0
0|2020-07-30|68170.0|0|5920.0|0|7.9902820893507895|0|74090.0|0
0|2020-07-31|68170.0|0|5920.0|0|7.9902820893507895|0|74090.0|0
0|2020-08-01|69296.0|0|4359.0|0|5.918131830832937|0|73655.0|0
0|2020-08-02|69296.0|0|4359.0|0|5.918131830832937|0|73655.0|0
0|2020-08-03|69296.0|0|4359.0|0|5.918131830832937|0|73655.0|0
0|2020-08-04|69296.0|0|4359.0|0|5.918131830832937|0|73655.0|0
0|2020-08-05|69296.0|0|4359.0|0|5.918131830832937|0|73655.0|0
0|2020-08-06|69296.0|0|4359.0|0|5.918131830832937|0|73655.0|0
0|2020-08-07|69296.0|0|4359.0|0|5.918131830832937|0|73655.0|0
0|2020-08-08|69296.0|0|4359.0|0|5.918131830832937|0|73655.0|0
0|2020-08-09|69296.0|0|4359.0|0|5.918131830832937|0|73655.0|0
0|2020-08-10|69296.0|0|4359.0|0|5.918131830832937|0|73655.0|0
0|2020-08-11|69296.0|0|4359.0|0|5.918131830832937|0|73655.0|0
0|2020-08-12|69296.0|0|4359.0|0|5.918131830832937|0|73655.0|0
0|2020-08-13|69296.0|0|4359.0|0|5.918131830832937|0|73655.0|0
0|2020-08-14|69296.0|0|4359.0|0|5.918131830832937|0|73655.0|0
0|2020-08-15|69296.0|0|4359.0|0|5.918131830832937|0|73655.0|0
0|2020-08-16|69296.0|0|4359.0|0|5.918131830832937|0|73655.0|0
0|2020-08-17|69296.0|0|4359.0|0|5.918131830832937|0|73655.0|0
0|2020-08-18|69296.0|0|4359.0|0|5.918131830832937|0|73655.0|0
0|2020-08-19|69296.0|0|4359.0|0|5.918131830832937|0|73655.0|0
0|2020-08-20|69296.0|0|4359.0|0|5.918131830832937|0|73655.0|0
0|2020-08-21|69296.0|0|4359.0|0|5.918131830832937|0|73655.0|0
0|2020-08-22|69296.0|0|4359.0|0|5.918131830832937|0|73655.0|0
0|2020-08-23|69296.0|0|4359.0|0|5.918131830832937|0|73655.0|0
0|2020-08-24|69296.0|0|4359.0|0|5.918131830832937|0|73655.0|0
0|2020-08-25|69296.0|0|4359.0|0|5.918131830832937|0|73655.0|0
0|2020-08-26|69296.0|0|4359.0|0|5.918131830832937|0|73655.0|0
0|2020-08-27|69296.0|0|4359.0|0|5.918131830832937|0|73655.0|0
0|2020-08-28|69296.0|0|4359.0|0|5.918131830832937|0|73655.0|0
0|2020-08-29|69296.0|0|4359.0|0|5.918131830832937|0|73655.0|0
0|2020-08-30|69296.0|0|4359.0|0|5.918131830832937|0|73655.0|0
0|2020-08-31|69296.0|0|4359.0|0|5.918131830832937|0|73655.0|0
0|2020-09-01|69509.0|0|3619.0|0|4.948856799037304|0|73128.0|0
0|2020-09-02|69509.0|0|3619.0|0|4.948856799037304|0|73128.0|0
0|2020-09-03|69509.0|0|3619.0|0|4.948856799037304|0|73128.0|0
0|2020-09-04|69509.0|0|3619.0|0|4.948856799037304|0|73128.0|0
0|2020-09-05|69509.0|0|3619.0|0|4.948856799037304|0|73128.0|0
0|2020-09-06|69509.0|0|3619.0|0|4.948856799037304|0|73128.0|0
0|2020-09-07|69509.0|0|3619.0|0|4.948856799037304|0|73128.0|0
0|2020-09-08|69509.0|0|3619.0|0|4.948856799037304|0|73128.0|0
0|2020-09-09|69509.0|0|3619.0|0|4.948856799037304|0|73128.0|0
0|2020-09-10|69509.0|0|3619.0|0|4.948856799037304|0|73128.0|0
0|2020-09-11|69509.0|0|3619.0|0|4.948856799037304|0|73128.0|0
0|2020-09-12|69509.0|0|3619.0|0|4.948856799037304|0|73128.0|0
0|2020-09-13|69509.0|0|3619.0|0|4.948856799037304|0|73128.0|0
0|2020-09-14|69509.0|0|3619.0|0|4.948856799037304|0|73128.0|0
0|2020-09-15|69509.0|0|3619.0|0|4.948856799037304|0|73128.0|0
0|2020-09-16|69509.0|0|3619.0|0|4.948856799037304|0|73128.0|0
0|2020-09-17|69509.0|0|3619.0|0|4.948856799037304|0|73128.0|0
0|2020-09-18|69509.0|0|3619.0|0|4.948856799037304|0|73128.0|0
0|2020-09-19|69509.0|0|3619.0|0|4.948856799037304|0|73128.0|0
0|2020-09-20|69509.0|0|3619.0|0|4.948856799037304|0|73128.0|0
0|2020-09-21|69509.0|0|3619.0|0|4.948856799037304|0|73128.0|0
0|2020-09-22|69509.0|0|3619.0|0|4.948856799037304|0|73128.0|0
0|2020-09-23|69509.0|0|3619.0|0|4.948856799037304|0|73128.0|0
0|2020-09-24|69509.0|0|3619.0|0|4.948856799037304|0|73128.0|0
0|2020-09-25|69509.0|0|3619.0|0|4.948856799037304|0|73128.0|0
0|2020-09-26|69509.0|0|3619.0|0|4.948856799037304|0|73128.0|0
0|2020-09-27|69509.0|0|3619.0|0|4.948856799037304|0|73128.0|0
0|2020-09-28|69509.0|0|3619.0|0|4.948856799037304|0|73128.0|0
0|2020-09-29|69509.0|0|3619.0|0|4.948856799037304|0|73128.0|0
0|2020-09-30|69509.0|0|3619.0|0|4.948856799037304|0|73128.0|0
0|2020-10-01|70243.0|0|2810.0|0|3.8465223878553925|0|73053.0|0
0|2020-10-02|70243.0|0|2810.0|0|3.8465223878553925|0|73053.0|0
0|2020-10-03|70243.0|0|2810.0|0|3.8465223878553925|0|73053.0|0
0|2020-10-04|70243.0|0|2810.0|0|3.8465223878553925|0|73053.0|0
0|2020-10-05|70243.0|0|2810.0|0|3.8465223878553925|0|73053.0|0
0|2020-10-06|70243.0|0|2810.0|0|3.8465223878553925|0|73053.0|0
0|2020-10-07|70243.0|0|2810.0|0|3.8465223878553925|0|73053.0|0
0|2020-10-08|70243.0|0|2810.0|0|3.8465223878553925|0|73053.0|0
0|2020-10-09|70243.0|0|2810.0|0|3.8465223878553925|0|73053.0|0
0|2020-10-10|70243.0|0|2810.0|0|3.8465223878553925|0|73053.0|0
0|2020-10-11|70243.0|0|2810.0|0|3.8465223878553925|0|73053.0|0
0|2020-10-12|70243.0|0|2810.0|0|3.8465223878553925|0|73053.0|0
0|2020-10-13|70243.0|0|2810.0|0|3.8465223878553925|0|73053.0|0
0|2020-10-14|70243.0|0|2810.0|0|3.8465223878553925|0|73053.0|0
0|2020-10-15|70243.0|0|2810.0|0|3.8465223878553925|0|73053.0|0
0|2020-10-16|70243.0|0|2810.0|0|3.8465223878553925|0|73053.0|0
0|2020-10-17|70243.0|0|2810.0|0|3.8465223878553925|0|73053.0|0
0|2020-10-18|70243.0|0|2810.0|0|3.8465223878553925|0|73053.0|0
0|2020-10-19|70243.0|0|2810.0|0|3.8465223878553925|0|73053.0|0
0|2020-10-20|70243.0|0|2810.0|0|3.8465223878553925|0|73053.0|0
0|2020-10-21|70243.0|0|2810.0|0|3.8465223878553925|0|73053.0|0
0|2020-10-22|70243.0|0|2810.0|0|3.8465223878553925|0|73053.0|0
0|2020-10-23|70243.0|0|2810.0|0|3.8465223878553925|0|73053.0|0
0|2020-10-24|70243.0|0|2810.0|0|3.8465223878553925|0|73053.0|0
0|2020-10-25|70243.0|0|2810.0|0|3.8465223878553925|0|73053.0|0
0|2020-10-26|70243.0|0|2810.0|0|3.8465223878553925|0|73053.0|0
0|2020-10-27|70243.0|0|2810.0|0|3.8465223878553925|0|73053.0|0
0|2020-10-28|70243.0|0|2810.0|0|3.8465223878553925|0|73053.0|0
0|2020-10-29|70243.0|0|2810.0|0|3.8465223878553925|0|73053.0|0
0|2020-10-30|70243.0|0|2810.0|0|3.8465223878553925|0|73053.0|0
0|2020-10-31|70243.0|0|2810.0|0|3.8465223878553925|0|73053.0|0
0|2020-11-01|70434.0|0|2679.0|0|3.6641910467358745|0|73113.0|0
0|2020-11-02|70434.0|0|2679.0|0|3.6641910467358745|0|73113.0|0
0|2020-11-03|70434.0|0|2679.0|0|3.6641910467358745|0|73113.0|0
0|2020-11-04|70434.0|0|2679.0|0|3.6641910467358745|0|73113.0|0
0|2020-11-05|70434.0|0|2679.0|0|3.6641910467358745|0|73113.0|0
0|2020-11-06|70434.0|0|2679.0|0|3.6641910467358745|0|73113.0|0
0|2020-11-07|70434.0|0|2679.0|0|3.6641910467358745|0|73113.0|0
0|2020-11-08|70434.0|0|2679.0|0|3.6641910467358745|0|73113.0|0
0|2020-11-09|70434.0|0|2679.0|0|3.6641910467358745|0|73113.0|0
0|2020-11-10|70434.0|0|2679.0|0|3.6641910467358745|0|73113.0|0
0|2020-11-11|70434.0|0|2679.0|0|3.6641910467358745|0|73113.0|0
0|2020-11-12|70434.0|0|2679.0|0|3.6641910467358745|0|73113.0|0
0|2020-11-13|70434.0|0|2679.0|0|3.6641910467358745|0|73113.0|0
0|2020-11-14|70434.0|0|2679.0|0|3.6641910467358745|0|73113.0|0
0|2020-11-15|70434.0|0|2679.0|0|3.6641910467358745|0|73113.0|0
0|2020-11-16|70434.0|0|2679.0|0|3.6641910467358745|0|73113.0|0
0|2020-11-17|70434.0|0|2679.0|0|3.6641910467358745|0|73113.0|0
0|2020-11-18|70434.0|0|2679.0|0|3.6641910467358745|0|73113.0|0
0|2020-11-19|70434.0|0|2679.0|0|3.6641910467358745|0|73113.0|0
0|2020-11-20|70434.0|0|2679.0|0|3.6641910467358745|0|73113.0|0
0|2020-11-21|70434.0|0|2679.0|0|3.6641910467358745|0|73113.0|0
0|2020-11-22|70434.0|0|2679.0|0|3.6641910467358745|0|73113.0|0
0|2020-11-23|70434.0|0|2679.0|0|3.6641910467358745|0|73113.0|0
0|2020-11-24|70434.0|0|2679.0|0|3.6641910467358745|0|73113.0|0
0|2020-11-25|70434.0|0|2679.0|0|3.6641910467358745|0|73113.0|0
0|2020-11-26|70434.0|0|2679.0|0|3.6641910467358745|0|73113.0|0
0|2020-11-27|70434.0|0|2679.0|0|3.6641910467358745|0|73113.0|0
