|dates|Tooele_Utah_UnitedStates.AveragePrecipitationTotal.data|Tooele_Utah_UnitedStates.AveragePrecipitationTotal.missing|Tooele_Utah_UnitedStates.AveragePrecipitation.data|Tooele_Utah_UnitedStates.AveragePrecipitation.missing|Tooele_Utah_UnitedStates.AverageWindDirection.data|Tooele_Utah_UnitedStates.AverageWindDirection.missing|Tooele_Utah_UnitedStates.AverageWindSpeed.data|Tooele_Utah_UnitedStates.AverageWindSpeed.missing
0|2020-03-11|0.0|0|0.0|0|169.58333333333334|0|6.0|0
0|2020-03-12|0.0|0|0.0|0|224.16666666666666|0|6.791666666666667|0
0|2020-03-13|0.0|0|0.0|0|152.5|0|9.333333333333334|0
0|2020-03-14|0.0|0|0.0|0|168.33333333333334|0|22.291666666666668|0
0|2020-03-15|0.0|0|0.0|0|174.16666666666666|0|18.125|0
0|2020-03-16|0.0|0|0.0|0|156.66666666666666|0|11.125|0
0|2020-03-17|0.0|0|0.0|0|167.5|0|10.583333333333334|0
0|2020-03-18|0.002916666666666667|0|0.0027083333333333334|0|199.375|0|10.979166666666666|0
0|2020-03-19|0.0008333333333333334|0|0.0032291666666666666|0|172.1875|0|5.840277777777778|0
0|2020-03-20|0.002916666666666667|0|0.0008333333333333334|0|181.25|0|7.916666666666667|0
0|2020-03-21|0.0|0|0.0|0|166.25|0|6.041666666666667|0
0|2020-03-22|0.0|0|0.0|0|152.91666666666666|0|5.083333333333333|0
0|2020-03-23|0.0|0|0.0033333333333333335|0|141.80555555555557|0|10.13888888888889|0
0|2020-03-24|0.0033333333333333335|0|0.0004166666666666667|0|230.0|0|14.604166666666666|0
0|2020-03-25|0.005833333333333334|0|0.013090277777777777|0|229.82638888888889|0|9.64861111111111|0
0|2020-03-26|0.009791666666666666|0|0.009131944444444444|0|194.4097222222222|0|6.763888888888889|0
0|2020-03-27|0.0016666666666666668|0|0.0|0|187.91666666666666|0|6.125|0
0|2020-03-28|0.005|0|0.002916666666666667|0|139.23611111111111|0|7.225694444444444|0
0|2020-03-29|0.0|0|0.0|0|172.91666666666666|0|9.041666666666666|0
0|2020-03-30|0.0008333333333333334|0|0.0026388888888888885|0|192.2222222222222|0|5.972222222222222|0
0|2020-03-31|0.0025|0|0.0|0|222.91666666666666|0|11.458333333333334|0
0|2020-04-01|0.0|0|0.0009722222222222223|0|279.6875|0|11.767361111111112|0
0|2020-04-02|0.0|0|0.0|0|217.91666666666666|0|7.215277777777779|0
0|2020-04-03|0.0|0|0.0|0|161.66666666666666|0|6.833333333333333|0
0|2020-04-04|0.0|0|0.0|0|203.33333333333334|0|6.791666666666667|0
0|2020-04-05|0.0|0|0.0|0|178.75|0|12.333333333333334|0
0|2020-04-06|0.0|0|0.0|0|168.54166666666666|0|15.375|0
0|2020-04-07|0.0|0|0.0|0|131.25|0|6.145833333333333|0
0|2020-04-08|0.0|0|0.0|0|202.08333333333334|0|6.958333333333333|0
0|2020-04-09|0.0|0|0.0|0|191.45833333333334|0|8.354166666666666|0
0|2020-04-10|0.0|0|0.0|0|197.91666666666666|0|6.291666666666667|0
0|2020-04-11|0.0|0|0.0|0|196.66666666666666|0|10.4375|0
0|2020-04-12|0.0|0|0.0|0|292.9166666666667|0|11.041666666666666|0
0|2020-04-13|0.0|0|0.0|0|268.9583333333333|0|12.5|0
0|2020-04-14|0.0|0|0.0|0|168.95833333333334|0|7.041666666666667|0
0|2020-04-15|0.0|0|0.0010416666666666667|0|160.625|0|8.1875|0
0|2020-04-16|0.004791666666666667|0|0.008333333333333333|0|233.33333333333334|0|8.5|0
0|2020-04-17|0.0|0|0.0|0|158.33333333333334|0|4.666666666666667|0
0|2020-04-18|0.0|0|0.0|0|139.16666666666666|0|5.333333333333333|0
0|2020-04-19|0.0|0|0.0|0|187.5|0|8.458333333333334|0
0|2020-04-20|0.0|0|0.0|0|178.33333333333334|0|6.416666666666667|0
0|2020-04-21|0.0|0|0.0|0|196.66666666666666|0|6.875|0
0|2020-04-22|0.0|0|0.0|0|157.5|0|6.666666666666667|0
0|2020-04-23|0.0|0|0.0|0|239.58333333333334|0|11.458333333333334|0
0|2020-04-24|0.0|0|0.0|0|199.58333333333334|0|5.625|0
0|2020-04-25|0.0|0|0.0|0|120.41666666666667|0|6.25|0
0|2020-04-26|0.0|0|0.0|0|210.0|0|8.645833333333334|0
0|2020-04-27|0.0|0|0.0|0|239.16666666666666|0|10.25|0
0|2020-04-28|0.0|0|0.0|0|225.41666666666666|0|6.666666666666667|0
0|2020-04-29|0.0|0|0.0|0|122.91666666666667|0|6.604166666666667|0
0|2020-04-30|0.0|0|0.0|0|201.04166666666666|0|9.208333333333334|0
0|2020-05-01|0.0|0|0.0|0|235.41666666666666|0|7.833333333333333|0
0|2020-05-02|0.0|0|0.0|0|157.29166666666666|0|6.8125|0
0|2020-05-03|0.0|0|0.0|0|253.33333333333334|0|10.125|0
0|2020-05-04|0.0|0|0.0|0|182.91666666666666|0|7.791666666666667|0
0|2020-05-05|0.0|0|0.0|0|186.04166666666666|0|5.833333333333333|0
0|2020-05-06|0.0|0|0.0|0|260.0|0|14.291666666666666|0
0|2020-05-07|0.0|0|0.0|0|266.6666666666667|0|8.833333333333334|0
0|2020-05-08|0.0|0|0.0|0|185.41666666666666|0|6.416666666666667|0
0|2020-05-09|0.0|0|0.0|0|170.0|0|4.791666666666667|0
0|2020-05-10|0.0|0|0.0|0|127.08333333333333|0|5.854166666666667|0
0|2020-05-11|0.0|0|0.0|0|172.91666666666666|0|12.791666666666666|0
0|2020-05-12|0.0|0|0.0|0|255.41666666666666|0|13.916666666666666|0
0|2020-05-13|0.0|0|0.0|0|254.58333333333334|0|9.333333333333334|0
0|2020-05-14|0.0|0|0.0|0|292.5|0|7.666666666666667|0
0|2020-05-15|0.0|0|0.0|0|310.8333333333333|0|8.958333333333334|0
0|2020-05-16|0.0|0|0.0|0|175.41666666666666|0|4.416666666666667|0
0|2020-05-17|0.0|0|0.0|0|157.08333333333334|0|16.291666666666668|0
0|2020-05-18|0.0|0|0.0|0|166.25|0|18.25|0
0|2020-05-19|0.0|0|0.0|0|203.33333333333334|0|13.666666666666666|0
0|2020-05-20|0.0|0|0.0|0|133.125|0|10.1875|0
0|2020-05-21|0.002916666666666667|0|0.002916666666666667|0|107.08333333333333|0|5.75|0
0|2020-05-22|0.0|0|0.0075|0|268.5416666666667|0|13.347222222222223|0
0|2020-05-23|0.006666666666666667|0|0.00375|0|212.29166666666666|0|6.652777777777778|0
0|2020-05-24|0.0004166666666666667|0|0.0|0|199.58333333333334|0|6.833333333333333|0
0|2020-05-25|0.0|0|0.0|0|213.33333333333334|0|6.458333333333333|0
0|2020-05-26|0.0|0|0.0|0|122.08333333333333|0|6.333333333333333|0
0|2020-05-27|0.0|0|0.0|0|179.16666666666666|0|5.458333333333333|0
0|2020-05-28|0.0|0|0.0|0|151.66666666666666|0|5.333333333333333|0
0|2020-05-29|0.0|0|0.0|0|110.83333333333333|0|6.666666666666667|0
0|2020-05-30|0.0|0|0.0|0|149.44444444444443|0|15.138888888888888|0
0|2020-05-31|0.0|0|0.0|0|225.20833333333334|0|10.520833333333334|0
0|2020-06-01|0.0|0|0.0|0|194.16666666666666|0|14.5625|0
0|2020-06-02|0.0|0|0.0|0|189.58333333333334|0|6.166666666666667|0
0|2020-06-03|0.0|0|0.0|0|103.33333333333333|0|5.791666666666667|0
0|2020-06-04|0.0|0|0.0|0|154.16666666666666|0|7.375|0
0|2020-06-05|0.0|0|0.0|0|156.25|0|14.9375|0
0|2020-06-06|0.0|0|0.01659722222222222|0|160.48611111111111|0|16.48611111111111|0
0|2020-06-07|0.020833333333333332|0|0.0036666666666666666|0|136.98611111111111|0|7.4125000000000005|0
0|2020-06-08|0.007083333333333334|0|0.01|0|195.34722222222226|0|7.3819444444444455|0
0|2020-06-09|0.011250000000000001|0|0.0|0|115.41666666666667|0|6.916666666666667|0
0|2020-06-10|0.0|0|0.0|0|138.33333333333334|0|7.458333333333333|0
0|2020-06-11|0.0|0|0.0|0|150.0|0|10.5|0
0|2020-06-12|0.0|0|0.0|0|155.83333333333334|0|12.416666666666666|0
0|2020-06-13|0.0|0|0.0|0|240.41666666666666|0|15.645833333333334|0
0|2020-06-14|0.0|0|0.0|0|275.8333333333333|0|7.416666666666667|0
0|2020-06-15|0.0|0|0.0|0|185.0|0|7.916666666666667|0
0|2020-06-16|0.0|0|0.0033333333333333335|0|321.6666666666667|0|14.145833333333334|0
0|2020-06-17|0.022083333333333333|0|0.01625|0|245.41666666666666|0|10.166666666666666|0
0|2020-06-18|0.0|0|0.0|0|210.83333333333334|0|6.0|0
0|2020-06-19|0.0|0|0.0|0|142.5|0|5.375|0
0|2020-06-20|0.0|0|0.0|0|146.66666666666666|0|6.375|0
0|2020-06-21|0.0|0|0.0|0|249.58333333333334|0|10.875|0
0|2020-06-22|0.0|0|0.0|0|189.58333333333334|0|6.208333333333333|0
0|2020-06-23|0.0|0|0.0|0|172.08333333333334|0|4.875|0
0|2020-06-24|0.0|0|0.0|0|130.41666666666666|0|6.458333333333333|0
0|2020-06-25|0.0|0|0.0|0|219.16666666666666|0|8.625|0
0|2020-06-26|0.0|0|0.0|0|191.66666666666666|0|5.333333333333333|0
0|2020-06-27|0.0|0|0.0|0|143.75|0|8.645833333333334|0
0|2020-06-28|0.0|0|0.0008333333333333334|0|207.5|0|14.083333333333334|0
0|2020-06-29|0.011666666666666667|0|0.014166666666666666|0|172.91666666666666|0|8.520833333333334|0
0|2020-06-30|0.005|0|0.0027083333333333334|0|113.33333333333333|0|5.270833333333333|0
0|2020-07-01|0.00125|0|0.0|0|126.66666666666667|0|5.375|0
0|2020-07-02|0.0|0|0.0|0|152.91666666666666|0|6.833333333333333|0
0|2020-07-03|0.0|0|0.0|0|152.08333333333334|0|12.583333333333334|0
0|2020-07-04|0.0|0|0.0|0|185.41666666666666|0|10.333333333333334|0
0|2020-07-05|0.0|0|0.0|0|184.58333333333334|0|6.416666666666667|0
0|2020-07-06|0.0|0|0.0|0|154.16666666666666|0|6.375|0
0|2020-07-07|0.0|0|0.0|0|259.5833333333333|0|12.875|0
0|2020-07-08|0.0|0|0.0|0|236.66666666666666|0|6.625|0
0|2020-07-09|0.0|0|0.0|0|186.25|0|6.25|0
0|2020-07-10|0.0|0|0.0|0|193.75|0|8.583333333333334|0
0|2020-07-11|0.0|0|0.0|0|190.0|0|6.041666666666667|0
0|2020-07-12|0.0|0|0.0|0|203.33333333333334|0|7.291666666666667|0
0|2020-07-13|0.0|0|0.0|0|213.75|0|8.125|0
0|2020-07-14|0.0|0|0.0|0|255.83333333333334|0|6.708333333333333|0
0|2020-07-15|0.0|0|0.0|0|205.41666666666666|0|5.208333333333333|0
0|2020-07-16|0.0|0|0.0|0|173.75|0|7.0|0
0|2020-07-17|0.0|0|0.0|0|159.58333333333334|0|10.0|0
0|2020-07-18|0.0|0|0.0|0|182.91666666666666|0|7.0|0
0|2020-07-19|0.0|0|0.0|0|239.58333333333334|0|6.5|0
0|2020-07-20|0.0|0|0.0|0|205.83333333333334|0|6.666666666666667|0
0|2020-07-21|0.0|0|0.0|0|174.58333333333334|0|6.583333333333333|0
0|2020-07-22|0.0|0|0.00125|0|145.0|0|10.625|0
0|2020-07-23|0.00125|0|0.0|0|153.95833333333334|0|13.673611111111112|0
0|2020-07-24|0.0|0|0.0|0|149.58333333333334|0|9.083333333333334|0
0|2020-07-25|0.0|0|0.0|0|176.25|0|8.708333333333334|0
0|2020-07-26|0.0|0|0.0|0|175.83333333333334|0|6.75|0
0|2020-07-27|0.0|0|0.0|0|146.73611111111111|0|7.916666666666667|0
0|2020-07-28|0.009583333333333334|0|0.00325|0|175.91666666666666|0|8.841666666666667|0
0|2020-07-29|0.0|0|0.0|0|201.66666666666666|0|4.875|0
0|2020-07-30|0.0|0|0.0|0|153.75|0|6.5|0
0|2020-07-31|0.0|0|0.0|0|167.08333333333334|0|9.583333333333334|0
0|2020-08-01|0.0|0|0.0|0|190.83333333333334|0|8.0|0
0|2020-08-02|0.0|0|0.0|0|163.33333333333334|0|8.375|0
0|2020-08-03|0.0|0|0.0|0|203.75|0|9.083333333333334|0
0|2020-08-04|0.0|0|0.0|0|223.75|0|6.833333333333333|0
0|2020-08-05|0.0|0|0.0|0|156.25|0|7.75|0
0|2020-08-06|0.0|0|0.0|0|152.29166666666666|0|14.729166666666666|0
0|2020-08-07|0.0|0|0.0|0|172.08333333333334|0|9.791666666666666|0
0|2020-08-08|0.0|0|0.0|0|154.16666666666666|0|7.916666666666667|0
0|2020-08-09|0.0|0|0.0|0|154.16666666666666|0|6.5|0
0|2020-08-10|0.0|0|0.0|0|199.58333333333334|0|5.875|0
0|2020-08-11|0.0|0|0.0|0|171.25|0|8.708333333333334|0
0|2020-08-12|0.0|0|0.0|0|144.16666666666666|0|6.833333333333333|0
0|2020-08-13|0.0|0|0.0|0|188.75|0|8.166666666666666|0
0|2020-08-14|0.0|0|0.0|0|167.08333333333334|0|5.625|0
0|2020-08-15|0.0|0|0.0|0|185.83333333333334|0|5.833333333333333|0
0|2020-08-16|0.0|0|0.0|0|194.16666666666666|0|7.208333333333333|0
0|2020-08-17|0.0|0|0.0|0|162.5|0|6.083333333333333|0
0|2020-08-18|0.0|0|0.0|0|191.66666666666666|0|4.916666666666667|0
0|2020-08-19|0.0|0|0.0|0|187.08333333333334|0|6.291666666666667|0
0|2020-08-20|0.0|0|0.0|0|158.54166666666666|0|7.8125|0
0|2020-08-21|0.0|0|0.0|0|157.91666666666666|0|4.208333333333333|0
0|2020-08-22|0.0|0|0.0|0|164.58333333333334|0|6.541666666666667|0
0|2020-08-23|0.0|0|0.0|0|152.08333333333334|0|5.958333333333333|0
0|2020-08-24|0.0|0|0.0|0|146.97916666666666|0|7.677083333333333|0
0|2020-08-25|0.0|0|0.0|0|179.0625|0|9.28125|0
0|2020-08-26|0.004166666666666667|0|0.0033333333333333335|0|148.19444444444443|0|7.0|0
0|2020-08-27|0.0|0|0.0|0|224.58333333333334|0|11.458333333333334|0
0|2020-08-28|0.0|0|0.0|0|183.75|0|5.041666666666667|0
0|2020-08-29|0.0|0|0.0|0|178.33333333333334|0|9.458333333333334|0
0|2020-08-30|0.0|0|0.0|0|242.08333333333334|0|10.416666666666666|0
0|2020-08-31|0.0|0|0.0|0|215.41666666666666|0|9.3125|0
0|2020-09-01|0.0|0|0.0|0|221.66666666666666|0|5.791666666666667|0
0|2020-09-02|0.0|0|0.0|0|114.58333333333333|0|5.75|0
0|2020-09-03|0.0|0|0.0|0|178.75|0|6.5|0
0|2020-09-04|0.0|0|0.0|0|160.83333333333334|0|6.208333333333333|0
0|2020-09-05|0.0|0|0.0|0|156.66666666666666|0|6.916666666666667|0
0|2020-09-06|0.0|0|0.0|0|143.33333333333334|0|6.0|0
0|2020-09-07|0.0|0|0.0|0|212.91666666666666|0|11.541666666666666|0
0|2020-09-08|0.005833333333333334|0|0.005833333333333334|0|144.72222222222223|0|17.77777777777778|0
0|2020-09-09|0.0|0|0.0|0|149.375|0|9.729166666666666|0
0|2020-09-10|0.0|0|0.0|0|137.91666666666666|0|8.166666666666666|0
0|2020-09-11|0.0|0|0.0|0|150.41666666666666|0|7.291666666666667|0
0|2020-09-12|0.0|0|0.0|0|175.0|0|7.291666666666667|0
0|2020-09-13|0.0|0|0.0|0|140.83333333333334|0|6.125|0
0|2020-09-14|0.0|0|0.0|0|169.16666666666666|0|9.958333333333334|0
0|2020-09-15|0.0|0|0.0|0|184.16666666666666|0|7.333333333333333|0
0|2020-09-16|0.0|0|0.0|0|158.33333333333334|0|5.25|0
0|2020-09-17|0.0|0|0.0|0|169.58333333333334|0|7.0|0
0|2020-09-18|0.0|0|0.0|0|141.66666666666666|0|10.666666666666666|0
0|2020-09-19|0.0|0|0.0019444444444444446|0|237.70833333333334|0|8.618055555555555|0
0|2020-09-20|0.0020833333333333333|0|0.0|0|150.41666666666666|0|3.4583333333333335|0
0|2020-09-21|0.0|0|0.0|0|163.33333333333334|0|7.020833333333333|0
0|2020-09-22|0.0|0|0.0|0|147.08333333333334|0|12.5|0
0|2020-09-23|0.0|0|0.0|0|142.5|0|7.0|0
0|2020-09-24|0.0|0|0.0|0|192.91666666666666|0|11.0|0
0|2020-09-25|0.0|0|0.0|0|198.33333333333334|0|5.833333333333333|0
0|2020-09-26|0.0|0|0.0|0|247.91666666666666|0|9.458333333333334|0
0|2020-09-27|0.0|0|0.0|0|265.4166666666667|0|8.833333333333334|0
0|2020-09-28|0.0|0|0.0|0|242.91666666666666|0|6.020833333333333|0
0|2020-09-29|0.0|0|0.0|0|172.91666666666666|0|5.666666666666667|0
0|2020-09-30|0.0|0|0.0|0|167.08333333333334|0|5.5|0
0|2020-10-01|0.0|0|0.0|0|186.66666666666666|0|6.166666666666667|0
0|2020-10-02|0.0|0|0.0|0|163.75|0|6.166666666666667|0
0|2020-10-03|0.0|0|0.0|0|190.0|0|5.75|0
0|2020-10-04|0.0|0|0.0|0|170.41666666666666|0|6.208333333333333|0
0|2020-10-05|0.0|0|0.0|0|162.5|0|7.291666666666667|0
0|2020-10-06|0.0|0|0.0|0|155.0|0|5.916666666666667|0
0|2020-10-07|0.0|0|0.0|0|161.25|0|6.708333333333333|0
0|2020-10-08|0.0|0|0.0|0|165.83333333333334|0|6.875|0
0|2020-10-09|0.0|0|0.0|0|182.5|0|5.541666666666667|0
0|2020-10-10|0.0|0|0.0|0|174.58333333333334|0|13.125|0
0|2020-10-11|0.004583333333333333|0|0.007916666666666667|0|211.04166666666666|0|8.520833333333334|0
0|2020-10-12|0.0033333333333333335|0|0.0|0|142.08333333333334|0|8.125|0
0|2020-10-13|0.0|0|0.0|0|140.41666666666666|0|6.125|0
0|2020-10-14|0.0|0|0.0|0|271.6666666666667|0|8.75|0
0|2020-10-15|0.0|0|0.0|0|228.75|0|5.270833333333333|0
0|2020-10-16|0.0|0|0.0|0|136.66666666666666|0|6.166666666666667|0
0|2020-10-17|0.0|0|0.0|0|164.16666666666666|0|7.625|0
0|2020-10-18|0.0|0|0.0|0|153.75|0|6.416666666666667|0
0|2020-10-19|0.0|0|0.0|0|180.83333333333334|0|7.041666666666667|0
0|2020-10-20|0.0|0|0.0|0|165.83333333333334|0|6.583333333333333|0
0|2020-10-21|0.0|0|0.0|0|190.41666666666666|0|7.0|0
0|2020-10-22|0.0|0|0.0|0|284.375|0|10.569444444444445|0
0|2020-10-23|0.0|0|0.0|0|150.41666666666666|0|3.625|0
0|2020-10-24|0.0|0|0.0|0|222.91666666666666|0|7.75|0
0|2020-10-25|0.0|0|0.0022916666666666667|0|237.1111111111111|0|12.17847222222222|0
0|2020-10-26|0.00375|0|0.0|0|195.0|0|5.75|0
0|2020-10-27|0.0|0|0.0|0|189.58333333333334|0|4.833333333333333|0
0|2020-10-28|0.0|0|0.0|0|172.91666666666666|0|6.166666666666667|0
0|2020-10-29|0.0|0|0.0|0|117.91666666666667|0|5.541666666666667|0
0|2020-10-30|0.0|0|0.0|0|141.66666666666666|0|6.625|0
0|2020-10-31|0.0|0|0.0|0|183.75|0|5.416666666666667|0
0|2020-11-01|0.0|0|0.0|0|148.75|0|4.208333333333333|0
0|2020-11-02|0.0|0|0.0|0|105.0|0|3.0833333333333335|0
0|2020-11-03|0.0|0|0.0|0|144.16666666666666|0|4.666666666666667|0
0|2020-11-04|0.0|0|0.0|0|137.08333333333334|0|4.333333333333333|0
0|2020-11-05|0.0|0|0.0|0|106.66666666666667|0|4.458333333333333|0
0|2020-11-06|0.0|0|0.0|0|156.66666666666666|0|13.75|0
0|2020-11-07|0.0|0|0.01|0|164.375|0|15.25|0
0|2020-11-08|0.0|0|0.040000000000000015|0|140.0|0|20.0|0
0|2020-11-09|0.017083333333333332|0|0.0005555555555555556|0|299.27777777777777|0|9.298611111111112|0
0|2020-11-10|0.0004166666666666667|0|0.0004166666666666667|0|146.66666666666666|0|7.458333333333333|0
0|2020-11-11|0.0|0|0.0028412698412698407|0|151.78968253968253|0|7.906746031746032|0
0|2020-11-12|0.004583333333333333|0|0.0|0|126.66666666666667|0|4.666666666666667|0
0|2020-11-13|0.0|0|0.0020833333333333333|0|146.875|0|11.520833333333334|0
0|2020-11-14|0.0033333333333333335|0|0.0009722222222222223|0|240.69444444444443|0|14.9375|0
0|2020-11-15|0.0|0|0.0|0|159.16666666666666|0|9.541666666666666|0
0|2020-11-16|0.0|0|0.0|0|115.83333333333333|0|4.791666666666667|0
0|2020-11-17|0.0|0|0.0|0|154.16666666666666|0|16.583333333333332|0
0|2020-11-18|0.0|0|0.0|0|186.25|0|14.041666666666666|0
0|2020-11-19|0.0|0|0.0|0|254.58333333333334|0|7.791666666666667|0
0|2020-11-20|0.0|0|0.0|0|153.33333333333334|0|4.125|0
0|2020-11-21|0.0|0|0.0|0|171.25|0|4.25|0
0|2020-11-22|0.0|0|0.0|0|145.41666666666666|0|4.125|0
0|2020-11-23|0.0|0|0.0|0|187.36111111111111|0|4.930555555555556|0
0|2020-11-24|0.0|0|0.0|0|198.33333333333334|0|4.916666666666667|0
0|2020-11-25|0.0|0|0.0005555555555555556|0|204.30555555555554|0|10.083333333333334|0
0|2020-11-26|0.00125|0|0.0004166666666666667|0|262.77777777777777|0|7.152777777777778|0
0|2020-11-27|0.0|0|0.0|0|160.0|0|3.9166666666666665|0
0|2020-11-28|0.0|0|0.0|0|155.83333333333334|0|4.833333333333333|0
