|dates|Ionia_Michigan_UnitedStates.AveragePrecipitationTotal.data|Ionia_Michigan_UnitedStates.AveragePrecipitationTotal.missing|Ionia_Michigan_UnitedStates.AveragePrecipitation.data|Ionia_Michigan_UnitedStates.AveragePrecipitation.missing|Ionia_Michigan_UnitedStates.AverageWindDirection.data|Ionia_Michigan_UnitedStates.AverageWindDirection.missing|Ionia_Michigan_UnitedStates.AverageWindSpeed.data|Ionia_Michigan_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|220.88541666666666|0|11.036458333333334|0
0|2020-01-02|0.0|0|0.0|0|212.82986111111111|0|11.885416666666666|0
0|2020-01-03|0.0|0|0.0|0|227.70833333333334|0|4.421875|0
0|2020-01-04|0.0|0|0.0|0|285.78125|0|7.234375|0
0|2020-01-05|0.0|0|0.0|0|222.70833333333334|0|12.447916666666666|0
0|2020-01-06|0.0|0|0.0|0|257.96875|0|15.5|0
0|2020-01-07|0.0|0|0.0|0|236.19791666666666|0|11.28125|0
0|2020-01-08|0.0|0|0.0|0|232.5|0|10.036458333333334|0
0|2020-01-09|0.0|0|0.0|0|148.80208333333334|0|15.302083333333334|0
0|2020-01-10|0.0|0|0.0013541666666666667|0|147.23958333333334|0|8.03125|0
0|2020-01-11|0.02291666666666667|0|0.033802083333333295|0|56.31944444444445|0|15.977430555555555|0
0|2020-01-12|0.0031249999999999997|0|0.0|0|137.65625|0|4.713541666666667|0
0|2020-01-13|0.0|0|0.0009375|0|147.03125|0|4.859375|0
0|2020-01-14|0.000625|0|0.0|0|183.02083333333334|0|9.03125|0
0|2020-01-15|0.0|0|0.0|0|148.80208333333334|0|4.817708333333333|0
0|2020-01-16|0.0|0|0.0|0|288.59375|0|13.244791666666666|0
0|2020-01-17|0.0|0|0.0003125|0|105.83333333333333|0|8.625|0
0|2020-01-18|0.0020833333333333333|0|0.004531250000000001|0|178.22916666666666|0|16.546875|0
0|2020-01-19|0.0|0|0.0|0|248.02083333333334|0|12.557291666666666|0
0|2020-01-20|0.0|0|0.0|0|189.0625|0|3.78125|0
0|2020-01-21|0.0|0|0.0|0|195.72916666666666|0|7.427083333333333|0
0|2020-01-22|0.0|0|0.0|0|195.625|0|8.09375|0
0|2020-01-23|0.0|0|0.0|0|138.95833333333334|0|6.4375|0
0|2020-01-24|0.0|0|0.0031250000000000006|0|67.03125|0|8.015625|0
0|2020-01-25|0.0014583333333333334|0|0.0|0|195.0|0|6.109375|0
0|2020-01-26|0.0|0|0.0|0|263.75|0|10.973958333333334|0
0|2020-01-27|0.0|0|0.0|0|293.4375|0|6.541666666666667|0
0|2020-01-28|0.0|0|0.0|0|252.1875|0|5.192708333333333|0
0|2020-01-29|0.0|0|0.0|0|64.21875|0|4.333333333333333|0
0|2020-01-30|0.0|0|0.0|0|113.28125|0|3.5|0
0|2020-01-31|0.0|0|0.0|0|138.64583333333334|0|3.4201388888888893|0
0|2020-02-01|0.0|0|0.0|0|217.39583333333334|0|9.130208333333334|0
0|2020-02-02|0.0|0|0.0|0|241.40625|0|14.234375|0
0|2020-02-03|0.0|0|0.0|0|88.02083333333333|0|6.526041666666667|0
0|2020-02-04|0.0|0|0.0|0|72.70833333333333|0|11.078125|0
0|2020-02-05|0.0|0|0.0|0|74.84375|0|7.0|0
0|2020-02-06|0.0|0|0.0|0|132.29166666666666|0|7.677083333333333|0
0|2020-02-07|0.0|0|0.0|0|302.34375|0|6.75|0
0|2020-02-08|0.0|0|0.0|0|62.604166666666664|0|4.921875|0
0|2020-02-09|0.0|0|0.00036458333333333335|0|180.15625|0|10.21875|0
0|2020-02-10|0.0|0|0.0|0|165.3125|0|5.713541666666667|0
0|2020-02-11|0.0|0|0.0|0|243.33333333333334|0|10.666666666666666|0
0|2020-02-12|0.0|0|0.0|0|200.98958333333334|0|7.552083333333333|0
0|2020-02-13|0.0|0|0.0|0|276.09375|0|7.28125|0
0|2020-02-14|0.0|0|0.0|0|165.0|0|5.432291666666667|0
0|2020-02-15|0.0|0|0.0|0|199.63541666666666|0|12.328125|0
0|2020-02-16|0.0|0|0.0|0|249.89583333333334|0|9.140625|0
0|2020-02-17|0.0|0|0.0|0|97.60416666666667|0|8.479166666666666|0
0|2020-02-18|0.0|0|0.0|0|237.43055555555557|0|15.614583333333334|0
0|2020-02-19|0.0|0|0.0|0|287.0833333333333|0|10.901041666666666|0
0|2020-02-20|0.0|0|0.0|0|279.2881944444444|0|5.994791666666667|0
0|2020-02-21|0.0|0|0.0|0|232.76041666666666|0|13.046875|0
0|2020-02-22|0.0|0|0.0|0|224.27083333333334|0|11.817708333333334|0
0|2020-02-23|0.0|0|0.0|0|213.125|0|10.03125|0
0|2020-02-24|0.0|0|0.0|0|128.38541666666666|0|6.890625|0
0|2020-02-25|0.0|0|0.0|0|37.135416666666664|0|11.65625|0
0|2020-02-26|0.0|0|0.0|0|204.73958333333334|0|10.916666666666666|0
0|2020-02-27|0.0|0|0.0|0|288.9583333333333|0|16.40625|0
0|2020-02-28|0.0|0|0.0|0|282.8645833333333|0|15.072916666666666|0
0|2020-02-29|0.0|0|0.0|0|268.75|0|9.682291666666666|0
0|2020-03-01|0.0|0|0.0|0|182.23958333333334|0|10.390625|0
0|2020-03-02|0.0|0|0.0|0|245.67708333333334|0|8.421875|0
0|2020-03-03|0.0|0|0.0|0|186.875|0|9.65625|0
0|2020-03-04|0.0|0|0.0|0|250.36458333333334|0|11.244791666666666|0
0|2020-03-05|0.0|0|0.0003125|0|183.22916666666666|0|10.192708333333334|0
0|2020-03-06|0.0004166666666666667|0|0.00020833333333333335|0|312.7604166666667|0|11.135416666666666|0
0|2020-03-07|0.0|0|0.0|0|180.57291666666666|0|7.932291666666667|0
0|2020-03-08|0.0|0|0.0|0|201.45833333333334|0|12.880208333333334|0
0|2020-03-09|0.0|0|0.005416666666666667|0|201.40625|0|13.265625|0
0|2020-03-10|0.006666666666666667|0|0.003437500000000001|0|247.13541666666666|0|9.895833333333334|0
0|2020-03-11|0.0|0|0.0|0|183.90625|0|4.71875|0
0|2020-03-12|0.0|0|0.0|0|151.875|0|8.697916666666666|0
0|2020-03-13|0.0|0|0.0|0|270.8333333333333|0|19.010416666666668|0
0|2020-03-14|0.0|0|0.0|0|117.96875|0|5.494791666666667|0
0|2020-03-15|0.0|0|0.0|0|85.52083333333333|0|8.317708333333334|0
0|2020-03-16|0.0|0|0.0|0|150.625|0|6.96875|0
0|2020-03-17|0.0|0|0.0|0|262.8125|0|10.828125|0
0|2020-03-18|0.0|0|0.0|0|98.80208333333333|0|5.197916666666667|0
0|2020-03-19|0.0|0|0.005104166666666667|0|108.75|0|9.625|0
0|2020-03-20|0.0043749999999999995|0|0.0011458333333333336|0|291.5104166666667|0|13.619791666666666|0
0|2020-03-21|0.0|0|0.0|0|76.09375|0|6.9375|0
0|2020-03-22|0.0|0|0.0|0|92.34375|0|7.729166666666667|0
0|2020-03-23|0.000625|0|0.0009375|0|131.40625|0|4.036458333333333|0
0|2020-03-24|0.0|0|0.0|0|88.80208333333333|0|3.9114583333333335|0
0|2020-03-25|0.0|0|0.0|0|151.35416666666666|0|5.09375|0
0|2020-03-26|0.0|0|0.0|0|173.54166666666666|0|6.942708333333333|0
0|2020-03-27|0.0|0|0.0|0|75.46875|0|8.296875|0
0|2020-03-28|0.018541666666666668|0|0.03072916666666664|0|74.63541666666667|0|10.46875|0
0|2020-03-29|0.0031249999999999997|0|0.00020833333333333335|0|200.36458333333334|0|18.015625|0
0|2020-03-30|0.0|0|0.0|0|280.4166666666667|0|13.015625|0
0|2020-03-31|0.0|0|0.0|0|104.79166666666667|0|6.708333333333333|0
0|2020-04-01|0.0|0|0.0|0|131.77083333333334|0|4.703125|0
0|2020-04-02|0.0|0|0.0|0|270.7291666666667|0|5.140625|0
0|2020-04-03|0.0|0|0.0|0|132.8125|0|4.171875|0
0|2020-04-04|0.0|0|0.0003125|0|206.14583333333334|0|6.291666666666667|0
0|2020-04-05|0.0004166666666666667|0|0.0|0|145.98958333333334|0|5.447916666666667|0
0|2020-04-06|0.0|0|0.0|0|161.35416666666666|0|5.036458333333333|0
0|2020-04-07|0.00020833333333333335|0|0.0033333333333333335|0|150.0|0|6.630208333333333|0
0|2020-04-08|0.0022916666666666667|0|0.003958333333333333|0|265.0520833333333|0|8.0625|0
0|2020-04-09|0.002916666666666667|0|0.0|0|263.3333333333333|0|13.984375|0
0|2020-04-10|0.0|0|0.0|0|279.6875|0|11.635416666666666|0
0|2020-04-11|0.0|0|0.0|0|216.04166666666666|0|7.947916666666667|0
0|2020-04-12|0.0|0|0.0008333333333333334|0|140.0|0|7.854166666666667|0
0|2020-04-13|0.0|0|0.0004166666666666667|0|252.70833333333334|0|16.75|0
0|2020-04-14|0.0|0|0.0|0|246.04166666666666|0|13.302083333333334|0
0|2020-04-15|0.0|0|0.0|0|232.74305555555557|0|6.213541666666667|0
0|2020-04-16|0.0|0|0.0|0|249.16666666666666|0|10.947916666666666|0
0|2020-04-17|0.0|0|0.0|0|154.47916666666666|0|4.786458333333333|0
