|dates|Keweenaw_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Keweenaw_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Keweenaw_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Keweenaw_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Keweenaw_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Keweenaw_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Keweenaw_Michigan_UnitedStates.TotalPopulation.data|Keweenaw_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2116.0|0
