|dates|Brantley_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Brantley_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Brantley_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Brantley_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Brantley_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Brantley_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Brantley_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Brantley_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
