|dates|Racine_Wisconsin_UnitedStates.BLS_EmployedPopulation.data|Racine_Wisconsin_UnitedStates.BLS_EmployedPopulation.missing|Racine_Wisconsin_UnitedStates.BLS_UnemployedPopulation.data|Racine_Wisconsin_UnitedStates.BLS_UnemployedPopulation.missing|Racine_Wisconsin_UnitedStates.BLS_UnemploymentRate.data|Racine_Wisconsin_UnitedStates.BLS_UnemploymentRate.missing|Racine_Wisconsin_UnitedStates.BLS_LaborForcePopulation.data|Racine_Wisconsin_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|92643.0|0|4514.0|0|4.646088290087178|0|97157.0|0
0|2020-01-02|92643.0|0|4514.0|0|4.646088290087178|0|97157.0|0
0|2020-01-03|92643.0|0|4514.0|0|4.646088290087178|0|97157.0|0
0|2020-01-04|92643.0|0|4514.0|0|4.646088290087178|0|97157.0|0
0|2020-01-05|92643.0|0|4514.0|0|4.646088290087178|0|97157.0|0
0|2020-01-06|92643.0|0|4514.0|0|4.646088290087178|0|97157.0|0
0|2020-01-07|92643.0|0|4514.0|0|4.646088290087178|0|97157.0|0
0|2020-01-08|92643.0|0|4514.0|0|4.646088290087178|0|97157.0|0
0|2020-01-09|92643.0|0|4514.0|0|4.646088290087178|0|97157.0|0
0|2020-01-10|92643.0|0|4514.0|0|4.646088290087178|0|97157.0|0
0|2020-01-11|92643.0|0|4514.0|0|4.646088290087178|0|97157.0|0
0|2020-01-12|92643.0|0|4514.0|0|4.646088290087178|0|97157.0|0
0|2020-01-13|92643.0|0|4514.0|0|4.646088290087178|0|97157.0|0
0|2020-01-14|92643.0|0|4514.0|0|4.646088290087178|0|97157.0|0
0|2020-01-15|92643.0|0|4514.0|0|4.646088290087178|0|97157.0|0
0|2020-01-16|92643.0|0|4514.0|0|4.646088290087178|0|97157.0|0
0|2020-01-17|92643.0|0|4514.0|0|4.646088290087178|0|97157.0|0
0|2020-01-18|92643.0|0|4514.0|0|4.646088290087178|0|97157.0|0
0|2020-01-19|92643.0|0|4514.0|0|4.646088290087178|0|97157.0|0
0|2020-01-20|92643.0|0|4514.0|0|4.646088290087178|0|97157.0|0
0|2020-01-21|92643.0|0|4514.0|0|4.646088290087178|0|97157.0|0
0|2020-01-22|92643.0|0|4514.0|0|4.646088290087178|0|97157.0|0
0|2020-01-23|92643.0|0|4514.0|0|4.646088290087178|0|97157.0|0
0|2020-01-24|92643.0|0|4514.0|0|4.646088290087178|0|97157.0|0
0|2020-01-25|92643.0|0|4514.0|0|4.646088290087178|0|97157.0|0
0|2020-01-26|92643.0|0|4514.0|0|4.646088290087178|0|97157.0|0
0|2020-01-27|92643.0|0|4514.0|0|4.646088290087178|0|97157.0|0
0|2020-01-28|92643.0|0|4514.0|0|4.646088290087178|0|97157.0|0
0|2020-01-29|92643.0|0|4514.0|0|4.646088290087178|0|97157.0|0
0|2020-01-30|92643.0|0|4514.0|0|4.646088290087178|0|97157.0|0
0|2020-01-31|92643.0|0|4514.0|0|4.646088290087178|0|97157.0|0
0|2020-02-01|92942.5|0|4539.5|0|4.656757144908804|0|97482.0|0
0|2020-02-02|92942.5|0|4539.5|0|4.656757144908804|0|97482.0|0
0|2020-02-03|92942.5|0|4539.5|0|4.656757144908804|0|97482.0|0
0|2020-02-04|92942.5|0|4539.5|0|4.656757144908804|0|97482.0|0
0|2020-02-05|92942.5|0|4539.5|0|4.656757144908804|0|97482.0|0
0|2020-02-06|92942.5|0|4539.5|0|4.656757144908804|0|97482.0|0
0|2020-02-07|92942.5|0|4539.5|0|4.656757144908804|0|97482.0|0
0|2020-02-08|92942.5|0|4539.5|0|4.656757144908804|0|97482.0|0
0|2020-02-09|92942.5|0|4539.5|0|4.656757144908804|0|97482.0|0
0|2020-02-10|92942.5|0|4539.5|0|4.656757144908804|0|97482.0|0
0|2020-02-11|92942.5|0|4539.5|0|4.656757144908804|0|97482.0|0
0|2020-02-12|92942.5|0|4539.5|0|4.656757144908804|0|97482.0|0
0|2020-02-13|92942.5|0|4539.5|0|4.656757144908804|0|97482.0|0
0|2020-02-14|92942.5|0|4539.5|0|4.656757144908804|0|97482.0|0
0|2020-02-15|92942.5|0|4539.5|0|4.656757144908804|0|97482.0|0
0|2020-02-16|92942.5|0|4539.5|0|4.656757144908804|0|97482.0|0
0|2020-02-17|92942.5|0|4539.5|0|4.656757144908804|0|97482.0|0
0|2020-02-18|92942.5|0|4539.5|0|4.656757144908804|0|97482.0|0
0|2020-02-19|92942.5|0|4539.5|0|4.656757144908804|0|97482.0|0
0|2020-02-20|92942.5|0|4539.5|0|4.656757144908804|0|97482.0|0
0|2020-02-21|92942.5|0|4539.5|0|4.656757144908804|0|97482.0|0
0|2020-02-22|92942.5|0|4539.5|0|4.656757144908804|0|97482.0|0
0|2020-02-23|92942.5|0|4539.5|0|4.656757144908804|0|97482.0|0
0|2020-02-24|92942.5|0|4539.5|0|4.656757144908804|0|97482.0|0
0|2020-02-25|92942.5|0|4539.5|0|4.656757144908804|0|97482.0|0
0|2020-02-26|92942.5|0|4539.5|0|4.656757144908804|0|97482.0|0
0|2020-02-27|92942.5|0|4539.5|0|4.656757144908804|0|97482.0|0
0|2020-02-28|92942.5|0|4539.5|0|4.656757144908804|0|97482.0|0
0|2020-02-29|92942.5|0|4539.5|0|4.656757144908804|0|97482.0|0
0|2020-03-01|92138.0|0|4261.5|0|4.420666082292958|0|96399.5|0
0|2020-03-02|92138.0|0|4261.5|0|4.420666082292958|0|96399.5|0
0|2020-03-03|92138.0|0|4261.5|0|4.420666082292958|0|96399.5|0
0|2020-03-04|92138.0|0|4261.5|0|4.420666082292958|0|96399.5|0
0|2020-03-05|92138.0|0|4261.5|0|4.420666082292958|0|96399.5|0
0|2020-03-06|92138.0|0|4261.5|0|4.420666082292958|0|96399.5|0
0|2020-03-07|92138.0|0|4261.5|0|4.420666082292958|0|96399.5|0
0|2020-03-08|92138.0|0|4261.5|0|4.420666082292958|0|96399.5|0
0|2020-03-09|92138.0|0|4261.5|0|4.420666082292958|0|96399.5|0
0|2020-03-10|92138.0|0|4261.5|0|4.420666082292958|0|96399.5|0
0|2020-03-11|92138.0|0|4261.5|0|4.420666082292958|0|96399.5|0
0|2020-03-12|92138.0|0|4261.5|0|4.420666082292958|0|96399.5|0
0|2020-03-13|92138.0|0|4261.5|0|4.420666082292958|0|96399.5|0
0|2020-03-14|92138.0|0|4261.5|0|4.420666082292958|0|96399.5|0
0|2020-03-15|92138.0|0|4261.5|0|4.420666082292958|0|96399.5|0
0|2020-03-16|92138.0|0|4261.5|0|4.420666082292958|0|96399.5|0
0|2020-03-17|92138.0|0|4261.5|0|4.420666082292958|0|96399.5|0
0|2020-03-18|92138.0|0|4261.5|0|4.420666082292958|0|96399.5|0
0|2020-03-19|92138.0|0|4261.5|0|4.420666082292958|0|96399.5|0
0|2020-03-20|92138.0|0|4261.5|0|4.420666082292958|0|96399.5|0
0|2020-03-21|92138.0|0|4261.5|0|4.420666082292958|0|96399.5|0
0|2020-03-22|92138.0|0|4261.5|0|4.420666082292958|0|96399.5|0
0|2020-03-23|92138.0|0|4261.5|0|4.420666082292958|0|96399.5|0
0|2020-03-24|92138.0|0|4261.5|0|4.420666082292958|0|96399.5|0
0|2020-03-25|92138.0|0|4261.5|0|4.420666082292958|0|96399.5|0
0|2020-03-26|92138.0|0|4261.5|0|4.420666082292958|0|96399.5|0
0|2020-03-27|92138.0|0|4261.5|0|4.420666082292958|0|96399.5|0
0|2020-03-28|92138.0|0|4261.5|0|4.420666082292958|0|96399.5|0
0|2020-03-29|92138.0|0|4261.5|0|4.420666082292958|0|96399.5|0
0|2020-03-30|92138.0|0|4261.5|0|4.420666082292958|0|96399.5|0
0|2020-03-31|92138.0|0|4261.5|0|4.420666082292958|0|96399.5|0
0|2020-04-01|83433.0|0|15696.5|0|15.83433791151978|0|99129.5|0
0|2020-04-02|83433.0|0|15696.5|0|15.83433791151978|0|99129.5|0
0|2020-04-03|83433.0|0|15696.5|0|15.83433791151978|0|99129.5|0
0|2020-04-04|83433.0|0|15696.5|0|15.83433791151978|0|99129.5|0
0|2020-04-05|83433.0|0|15696.5|0|15.83433791151978|0|99129.5|0
0|2020-04-06|83433.0|0|15696.5|0|15.83433791151978|0|99129.5|0
0|2020-04-07|83433.0|0|15696.5|0|15.83433791151978|0|99129.5|0
0|2020-04-08|83433.0|0|15696.5|0|15.83433791151978|0|99129.5|0
0|2020-04-09|83433.0|0|15696.5|0|15.83433791151978|0|99129.5|0
0|2020-04-10|83433.0|0|15696.5|0|15.83433791151978|0|99129.5|0
0|2020-04-11|83433.0|0|15696.5|0|15.83433791151978|0|99129.5|0
0|2020-04-12|83433.0|0|15696.5|0|15.83433791151978|0|99129.5|0
0|2020-04-13|83433.0|0|15696.5|0|15.83433791151978|0|99129.5|0
0|2020-04-14|83433.0|0|15696.5|0|15.83433791151978|0|99129.5|0
0|2020-04-15|83433.0|0|15696.5|0|15.83433791151978|0|99129.5|0
0|2020-04-16|83433.0|0|15696.5|0|15.83433791151978|0|99129.5|0
0|2020-04-17|83433.0|0|15696.5|0|15.83433791151978|0|99129.5|0
0|2020-04-18|83433.0|0|15696.5|0|15.83433791151978|0|99129.5|0
0|2020-04-19|83433.0|0|15696.5|0|15.83433791151978|0|99129.5|0
0|2020-04-20|83433.0|0|15696.5|0|15.83433791151978|0|99129.5|0
0|2020-04-21|83433.0|0|15696.5|0|15.83433791151978|0|99129.5|0
0|2020-04-22|83433.0|0|15696.5|0|15.83433791151978|0|99129.5|0
0|2020-04-23|83433.0|0|15696.5|0|15.83433791151978|0|99129.5|0
0|2020-04-24|83433.0|0|15696.5|0|15.83433791151978|0|99129.5|0
0|2020-04-25|83433.0|0|15696.5|0|15.83433791151978|0|99129.5|0
0|2020-04-26|83433.0|0|15696.5|0|15.83433791151978|0|99129.5|0
0|2020-04-27|83433.0|0|15696.5|0|15.83433791151978|0|99129.5|0
0|2020-04-28|83433.0|0|15696.5|0|15.83433791151978|0|99129.5|0
0|2020-04-29|83433.0|0|15696.5|0|15.83433791151978|0|99129.5|0
0|2020-04-30|83433.0|0|15696.5|0|15.83433791151978|0|99129.5|0
0|2020-05-01|85290.0|0|11249.0|0|11.652285604781488|0|96539.0|0
0|2020-05-02|85290.0|0|11249.0|0|11.652285604781488|0|96539.0|0
0|2020-05-03|85290.0|0|11249.0|0|11.652285604781488|0|96539.0|0
0|2020-05-04|85290.0|0|11249.0|0|11.652285604781488|0|96539.0|0
0|2020-05-05|85290.0|0|11249.0|0|11.652285604781488|0|96539.0|0
0|2020-05-06|85290.0|0|11249.0|0|11.652285604781488|0|96539.0|0
0|2020-05-07|85290.0|0|11249.0|0|11.652285604781488|0|96539.0|0
0|2020-05-08|85290.0|0|11249.0|0|11.652285604781488|0|96539.0|0
0|2020-05-09|85290.0|0|11249.0|0|11.652285604781488|0|96539.0|0
0|2020-05-10|85290.0|0|11249.0|0|11.652285604781488|0|96539.0|0
0|2020-05-11|85290.0|0|11249.0|0|11.652285604781488|0|96539.0|0
0|2020-05-12|85290.0|0|11249.0|0|11.652285604781488|0|96539.0|0
0|2020-05-13|85290.0|0|11249.0|0|11.652285604781488|0|96539.0|0
0|2020-05-14|85290.0|0|11249.0|0|11.652285604781488|0|96539.0|0
0|2020-05-15|85290.0|0|11249.0|0|11.652285604781488|0|96539.0|0
0|2020-05-16|85290.0|0|11249.0|0|11.652285604781488|0|96539.0|0
0|2020-05-17|85290.0|0|11249.0|0|11.652285604781488|0|96539.0|0
0|2020-05-18|85290.0|0|11249.0|0|11.652285604781488|0|96539.0|0
0|2020-05-19|85290.0|0|11249.0|0|11.652285604781488|0|96539.0|0
0|2020-05-20|85290.0|0|11249.0|0|11.652285604781488|0|96539.0|0
0|2020-05-21|85290.0|0|11249.0|0|11.652285604781488|0|96539.0|0
0|2020-05-22|85290.0|0|11249.0|0|11.652285604781488|0|96539.0|0
0|2020-05-23|85290.0|0|11249.0|0|11.652285604781488|0|96539.0|0
0|2020-05-24|85290.0|0|11249.0|0|11.652285604781488|0|96539.0|0
0|2020-05-25|85290.0|0|11249.0|0|11.652285604781488|0|96539.0|0
0|2020-05-26|85290.0|0|11249.0|0|11.652285604781488|0|96539.0|0
0|2020-05-27|85290.0|0|11249.0|0|11.652285604781488|0|96539.0|0
0|2020-05-28|85290.0|0|11249.0|0|11.652285604781488|0|96539.0|0
0|2020-05-29|85290.0|0|11249.0|0|11.652285604781488|0|96539.0|0
0|2020-05-30|85290.0|0|11249.0|0|11.652285604781488|0|96539.0|0
0|2020-05-31|85290.0|0|11249.0|0|11.652285604781488|0|96539.0|0
0|2020-06-01|88711.0|0|9330.0|0|9.516426801032221|0|98041.0|0
0|2020-06-02|88711.0|0|9330.0|0|9.516426801032221|0|98041.0|0
0|2020-06-03|88711.0|0|9330.0|0|9.516426801032221|0|98041.0|0
0|2020-06-04|88711.0|0|9330.0|0|9.516426801032221|0|98041.0|0
0|2020-06-05|88711.0|0|9330.0|0|9.516426801032221|0|98041.0|0
0|2020-06-06|88711.0|0|9330.0|0|9.516426801032221|0|98041.0|0
0|2020-06-07|88711.0|0|9330.0|0|9.516426801032221|0|98041.0|0
0|2020-06-08|88711.0|0|9330.0|0|9.516426801032221|0|98041.0|0
0|2020-06-09|88711.0|0|9330.0|0|9.516426801032221|0|98041.0|0
0|2020-06-10|88711.0|0|9330.0|0|9.516426801032221|0|98041.0|0
0|2020-06-11|88711.0|0|9330.0|0|9.516426801032221|0|98041.0|0
0|2020-06-12|88711.0|0|9330.0|0|9.516426801032221|0|98041.0|0
0|2020-06-13|88711.0|0|9330.0|0|9.516426801032221|0|98041.0|0
0|2020-06-14|88711.0|0|9330.0|0|9.516426801032221|0|98041.0|0
0|2020-06-15|88711.0|0|9330.0|0|9.516426801032221|0|98041.0|0
0|2020-06-16|88711.0|0|9330.0|0|9.516426801032221|0|98041.0|0
0|2020-06-17|88711.0|0|9330.0|0|9.516426801032221|0|98041.0|0
0|2020-06-18|88711.0|0|9330.0|0|9.516426801032221|0|98041.0|0
