|dates|Scotland_Missouri_UnitedStates.BLS_EmployedPopulation.data|Scotland_Missouri_UnitedStates.BLS_EmployedPopulation.missing|Scotland_Missouri_UnitedStates.BLS_UnemployedPopulation.data|Scotland_Missouri_UnitedStates.BLS_UnemployedPopulation.missing|Scotland_Missouri_UnitedStates.BLS_UnemploymentRate.data|Scotland_Missouri_UnitedStates.BLS_UnemploymentRate.missing|Scotland_Missouri_UnitedStates.BLS_LaborForcePopulation.data|Scotland_Missouri_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-02|2321.5|0|74.5|0|3.1093489148580966|0|2396.0|0
0|2020-02-03|2321.5|0|74.5|0|3.1093489148580966|0|2396.0|0
0|2020-02-04|2321.5|0|74.5|0|3.1093489148580966|0|2396.0|0
0|2020-02-05|2321.5|0|74.5|0|3.1093489148580966|0|2396.0|0
0|2020-02-06|2321.5|0|74.5|0|3.1093489148580966|0|2396.0|0
0|2020-02-07|2321.5|0|74.5|0|3.1093489148580966|0|2396.0|0
0|2020-02-08|2321.5|0|74.5|0|3.1093489148580966|0|2396.0|0
0|2020-02-09|2321.5|0|74.5|0|3.1093489148580966|0|2396.0|0
0|2020-02-10|2321.5|0|74.5|0|3.1093489148580966|0|2396.0|0
0|2020-02-11|2321.5|0|74.5|0|3.1093489148580966|0|2396.0|0
0|2020-02-12|2321.5|0|74.5|0|3.1093489148580966|0|2396.0|0
0|2020-02-13|2321.5|0|74.5|0|3.1093489148580966|0|2396.0|0
0|2020-02-14|2321.5|0|74.5|0|3.1093489148580966|0|2396.0|0
0|2020-02-15|2321.5|0|74.5|0|3.1093489148580966|0|2396.0|0
0|2020-02-16|2321.5|0|74.5|0|3.1093489148580966|0|2396.0|0
0|2020-02-17|2321.5|0|74.5|0|3.1093489148580966|0|2396.0|0
0|2020-02-18|2321.5|0|74.5|0|3.1093489148580966|0|2396.0|0
0|2020-02-19|2321.5|0|74.5|0|3.1093489148580966|0|2396.0|0
0|2020-02-20|2321.5|0|74.5|0|3.1093489148580966|0|2396.0|0
0|2020-02-21|2321.5|0|74.5|0|3.1093489148580966|0|2396.0|0
0|2020-02-22|2321.5|0|74.5|0|3.1093489148580966|0|2396.0|0
0|2020-02-23|2321.5|0|74.5|0|3.1093489148580966|0|2396.0|0
0|2020-02-24|2321.5|0|74.5|0|3.1093489148580966|0|2396.0|0
0|2020-02-25|2321.5|0|74.5|0|3.1093489148580966|0|2396.0|0
0|2020-02-26|2321.5|0|74.5|0|3.1093489148580966|0|2396.0|0
0|2020-02-27|2321.5|0|74.5|0|3.1093489148580966|0|2396.0|0
0|2020-02-28|2321.5|0|74.5|0|3.1093489148580966|0|2396.0|0
0|2020-02-29|2321.5|0|74.5|0|3.1093489148580966|0|2396.0|0
0|2020-03-01|2310.5|0|81.0|0|3.386995609450136|0|2391.5|0
0|2020-03-02|2310.5|0|81.0|0|3.386995609450136|0|2391.5|0
0|2020-03-03|2310.5|0|81.0|0|3.386995609450136|0|2391.5|0
0|2020-03-04|2310.5|0|81.0|0|3.386995609450136|0|2391.5|0
0|2020-03-05|2310.5|0|81.0|0|3.386995609450136|0|2391.5|0
0|2020-03-06|2310.5|0|81.0|0|3.386995609450136|0|2391.5|0
0|2020-03-07|2310.5|0|81.0|0|3.386995609450136|0|2391.5|0
0|2020-03-08|2310.5|0|81.0|0|3.386995609450136|0|2391.5|0
0|2020-03-09|2310.5|0|81.0|0|3.386995609450136|0|2391.5|0
0|2020-03-10|2310.5|0|81.0|0|3.386995609450136|0|2391.5|0
0|2020-03-11|2310.5|0|81.0|0|3.386995609450136|0|2391.5|0
0|2020-03-12|2310.5|0|81.0|0|3.386995609450136|0|2391.5|0
0|2020-03-13|2310.5|0|81.0|0|3.386995609450136|0|2391.5|0
0|2020-03-14|2310.5|0|81.0|0|3.386995609450136|0|2391.5|0
0|2020-03-15|2310.5|0|81.0|0|3.386995609450136|0|2391.5|0
0|2020-03-16|2310.5|0|81.0|0|3.386995609450136|0|2391.5|0
0|2020-03-17|2310.5|0|81.0|0|3.386995609450136|0|2391.5|0
0|2020-03-18|2310.5|0|81.0|0|3.386995609450136|0|2391.5|0
0|2020-03-19|2310.5|0|81.0|0|3.386995609450136|0|2391.5|0
0|2020-03-20|2310.5|0|81.0|0|3.386995609450136|0|2391.5|0
0|2020-03-21|2310.5|0|81.0|0|3.386995609450136|0|2391.5|0
0|2020-03-22|2310.5|0|81.0|0|3.386995609450136|0|2391.5|0
0|2020-03-23|2310.5|0|81.0|0|3.386995609450136|0|2391.5|0
0|2020-03-24|2310.5|0|81.0|0|3.386995609450136|0|2391.5|0
0|2020-03-25|2310.5|0|81.0|0|3.386995609450136|0|2391.5|0
0|2020-03-26|2310.5|0|81.0|0|3.386995609450136|0|2391.5|0
0|2020-03-27|2310.5|0|81.0|0|3.386995609450136|0|2391.5|0
0|2020-03-28|2310.5|0|81.0|0|3.386995609450136|0|2391.5|0
0|2020-03-29|2310.5|0|81.0|0|3.386995609450136|0|2391.5|0
0|2020-03-30|2310.5|0|81.0|0|3.386995609450136|0|2391.5|0
0|2020-03-31|2310.5|0|81.0|0|3.386995609450136|0|2391.5|0
0|2020-04-01|2292.0|0|121.0|0|5.014504765851637|0|2413.0|0
0|2020-04-02|2292.0|0|121.0|0|5.014504765851637|0|2413.0|0
0|2020-04-03|2292.0|0|121.0|0|5.014504765851637|0|2413.0|0
0|2020-04-04|2292.0|0|121.0|0|5.014504765851637|0|2413.0|0
0|2020-04-05|2292.0|0|121.0|0|5.014504765851637|0|2413.0|0
0|2020-04-06|2292.0|0|121.0|0|5.014504765851637|0|2413.0|0
0|2020-04-07|2292.0|0|121.0|0|5.014504765851637|0|2413.0|0
0|2020-04-08|2292.0|0|121.0|0|5.014504765851637|0|2413.0|0
0|2020-04-09|2292.0|0|121.0|0|5.014504765851637|0|2413.0|0
0|2020-04-10|2292.0|0|121.0|0|5.014504765851637|0|2413.0|0
0|2020-04-11|2292.0|0|121.0|0|5.014504765851637|0|2413.0|0
0|2020-04-12|2292.0|0|121.0|0|5.014504765851637|0|2413.0|0
0|2020-04-13|2292.0|0|121.0|0|5.014504765851637|0|2413.0|0
0|2020-04-14|2292.0|0|121.0|0|5.014504765851637|0|2413.0|0
0|2020-04-15|2292.0|0|121.0|0|5.014504765851637|0|2413.0|0
0|2020-04-16|2292.0|0|121.0|0|5.014504765851637|0|2413.0|0
0|2020-04-17|2292.0|0|121.0|0|5.014504765851637|0|2413.0|0
0|2020-04-18|2292.0|0|121.0|0|5.014504765851637|0|2413.0|0
0|2020-04-19|2292.0|0|121.0|0|5.014504765851637|0|2413.0|0
0|2020-04-20|2292.0|0|121.0|0|5.014504765851637|0|2413.0|0
0|2020-04-21|2292.0|0|121.0|0|5.014504765851637|0|2413.0|0
0|2020-04-22|2292.0|0|121.0|0|5.014504765851637|0|2413.0|0
0|2020-04-23|2292.0|0|121.0|0|5.014504765851637|0|2413.0|0
0|2020-04-24|2292.0|0|121.0|0|5.014504765851637|0|2413.0|0
0|2020-04-25|2292.0|0|121.0|0|5.014504765851637|0|2413.0|0
0|2020-04-26|2292.0|0|121.0|0|5.014504765851637|0|2413.0|0
0|2020-04-27|2292.0|0|121.0|0|5.014504765851637|0|2413.0|0
0|2020-04-28|2292.0|0|121.0|0|5.014504765851637|0|2413.0|0
0|2020-04-29|2292.0|0|121.0|0|5.014504765851637|0|2413.0|0
0|2020-04-30|2292.0|0|121.0|0|5.014504765851637|0|2413.0|0
0|2020-05-01|2182.0|0|77.0|0|3.408587870739265|0|2259.0|0
0|2020-05-02|2182.0|0|77.0|0|3.408587870739265|0|2259.0|0
0|2020-05-03|2182.0|0|77.0|0|3.408587870739265|0|2259.0|0
0|2020-05-04|2182.0|0|77.0|0|3.408587870739265|0|2259.0|0
0|2020-05-05|2182.0|0|77.0|0|3.408587870739265|0|2259.0|0
0|2020-05-06|2182.0|0|77.0|0|3.408587870739265|0|2259.0|0
0|2020-05-07|2182.0|0|77.0|0|3.408587870739265|0|2259.0|0
0|2020-05-08|2182.0|0|77.0|0|3.408587870739265|0|2259.0|0
0|2020-05-09|2182.0|0|77.0|0|3.408587870739265|0|2259.0|0
0|2020-05-10|2182.0|0|77.0|0|3.408587870739265|0|2259.0|0
0|2020-05-11|2182.0|0|77.0|0|3.408587870739265|0|2259.0|0
0|2020-05-12|2182.0|0|77.0|0|3.408587870739265|0|2259.0|0
0|2020-05-13|2182.0|0|77.0|0|3.408587870739265|0|2259.0|0
0|2020-05-14|2182.0|0|77.0|0|3.408587870739265|0|2259.0|0
0|2020-05-15|2182.0|0|77.0|0|3.408587870739265|0|2259.0|0
0|2020-05-16|2182.0|0|77.0|0|3.408587870739265|0|2259.0|0
0|2020-05-17|2182.0|0|77.0|0|3.408587870739265|0|2259.0|0
0|2020-05-18|2182.0|0|77.0|0|3.408587870739265|0|2259.0|0
0|2020-05-19|2182.0|0|77.0|0|3.408587870739265|0|2259.0|0
0|2020-05-20|2182.0|0|77.0|0|3.408587870739265|0|2259.0|0
0|2020-05-21|2182.0|0|77.0|0|3.408587870739265|0|2259.0|0
0|2020-05-22|2182.0|0|77.0|0|3.408587870739265|0|2259.0|0
0|2020-05-23|2182.0|0|77.0|0|3.408587870739265|0|2259.0|0
0|2020-05-24|2182.0|0|77.0|0|3.408587870739265|0|2259.0|0
0|2020-05-25|2182.0|0|77.0|0|3.408587870739265|0|2259.0|0
0|2020-05-26|2182.0|0|77.0|0|3.408587870739265|0|2259.0|0
0|2020-05-27|2182.0|0|77.0|0|3.408587870739265|0|2259.0|0
0|2020-05-28|2182.0|0|77.0|0|3.408587870739265|0|2259.0|0
0|2020-05-29|2182.0|0|77.0|0|3.408587870739265|0|2259.0|0
0|2020-05-30|2182.0|0|77.0|0|3.408587870739265|0|2259.0|0
0|2020-05-31|2182.0|0|77.0|0|3.408587870739265|0|2259.0|0
0|2020-06-01|2330.0|0|84.0|0|3.47970173985087|0|2414.0|0
0|2020-06-02|2330.0|0|84.0|0|3.47970173985087|0|2414.0|0
0|2020-06-03|2330.0|0|84.0|0|3.47970173985087|0|2414.0|0
0|2020-06-04|2330.0|0|84.0|0|3.47970173985087|0|2414.0|0
0|2020-06-05|2330.0|0|84.0|0|3.47970173985087|0|2414.0|0
0|2020-06-06|2330.0|0|84.0|0|3.47970173985087|0|2414.0|0
0|2020-06-07|2330.0|0|84.0|0|3.47970173985087|0|2414.0|0
0|2020-06-08|2330.0|0|84.0|0|3.47970173985087|0|2414.0|0
0|2020-06-09|2330.0|0|84.0|0|3.47970173985087|0|2414.0|0
0|2020-06-10|2330.0|0|84.0|0|3.47970173985087|0|2414.0|0
0|2020-06-11|2330.0|0|84.0|0|3.47970173985087|0|2414.0|0
0|2020-06-12|2330.0|0|84.0|0|3.47970173985087|0|2414.0|0
0|2020-06-13|2330.0|0|84.0|0|3.47970173985087|0|2414.0|0
0|2020-06-14|2330.0|0|84.0|0|3.47970173985087|0|2414.0|0
0|2020-06-15|2330.0|0|84.0|0|3.47970173985087|0|2414.0|0
0|2020-06-16|2330.0|0|84.0|0|3.47970173985087|0|2414.0|0
0|2020-06-17|2330.0|0|84.0|0|3.47970173985087|0|2414.0|0
0|2020-06-18|2330.0|0|84.0|0|3.47970173985087|0|2414.0|0
0|2020-06-19|2330.0|0|84.0|0|3.47970173985087|0|2414.0|0
0|2020-06-20|2330.0|0|84.0|0|3.47970173985087|0|2414.0|0
0|2020-06-21|2330.0|0|84.0|0|3.47970173985087|0|2414.0|0
0|2020-06-22|2330.0|0|84.0|0|3.47970173985087|0|2414.0|0
0|2020-06-23|2330.0|0|84.0|0|3.47970173985087|0|2414.0|0
0|2020-06-24|2330.0|0|84.0|0|3.47970173985087|0|2414.0|0
0|2020-06-25|2330.0|0|84.0|0|3.47970173985087|0|2414.0|0
0|2020-06-26|2330.0|0|84.0|0|3.47970173985087|0|2414.0|0
0|2020-06-27|2330.0|0|84.0|0|3.47970173985087|0|2414.0|0
0|2020-06-28|2330.0|0|84.0|0|3.47970173985087|0|2414.0|0
0|2020-06-29|2330.0|0|84.0|0|3.47970173985087|0|2414.0|0
0|2020-06-30|2330.0|0|84.0|0|3.47970173985087|0|2414.0|0
0|2020-07-01|2346.0|0|93.0|0|3.8130381303813037|0|2439.0|0
0|2020-07-02|2346.0|0|93.0|0|3.8130381303813037|0|2439.0|0
0|2020-07-03|2346.0|0|93.0|0|3.8130381303813037|0|2439.0|0
0|2020-07-04|2346.0|0|93.0|0|3.8130381303813037|0|2439.0|0
0|2020-07-05|2346.0|0|93.0|0|3.8130381303813037|0|2439.0|0
0|2020-07-06|2346.0|0|93.0|0|3.8130381303813037|0|2439.0|0
0|2020-07-07|2346.0|0|93.0|0|3.8130381303813037|0|2439.0|0
0|2020-07-08|2346.0|0|93.0|0|3.8130381303813037|0|2439.0|0
0|2020-07-09|2346.0|0|93.0|0|3.8130381303813037|0|2439.0|0
0|2020-07-10|2346.0|0|93.0|0|3.8130381303813037|0|2439.0|0
0|2020-07-11|2346.0|0|93.0|0|3.8130381303813037|0|2439.0|0
0|2020-07-12|2346.0|0|93.0|0|3.8130381303813037|0|2439.0|0
0|2020-07-13|2346.0|0|93.0|0|3.8130381303813037|0|2439.0|0
0|2020-07-14|2346.0|0|93.0|0|3.8130381303813037|0|2439.0|0
0|2020-07-15|2346.0|0|93.0|0|3.8130381303813037|0|2439.0|0
0|2020-07-16|2346.0|0|93.0|0|3.8130381303813037|0|2439.0|0
0|2020-07-17|2346.0|0|93.0|0|3.8130381303813037|0|2439.0|0
0|2020-07-18|2346.0|0|93.0|0|3.8130381303813037|0|2439.0|0
0|2020-07-19|2346.0|0|93.0|0|3.8130381303813037|0|2439.0|0
0|2020-07-20|2346.0|0|93.0|0|3.8130381303813037|0|2439.0|0
0|2020-07-21|2346.0|0|93.0|0|3.8130381303813037|0|2439.0|0
0|2020-07-22|2346.0|0|93.0|0|3.8130381303813037|0|2439.0|0
0|2020-07-23|2346.0|0|93.0|0|3.8130381303813037|0|2439.0|0
0|2020-07-24|2346.0|0|93.0|0|3.8130381303813037|0|2439.0|0
0|2020-07-25|2346.0|0|93.0|0|3.8130381303813037|0|2439.0|0
0|2020-07-26|2346.0|0|93.0|0|3.8130381303813037|0|2439.0|0
0|2020-07-27|2346.0|0|93.0|0|3.8130381303813037|0|2439.0|0
0|2020-07-28|2346.0|0|93.0|0|3.8130381303813037|0|2439.0|0
0|2020-07-29|2346.0|0|93.0|0|3.8130381303813037|0|2439.0|0
0|2020-07-30|2346.0|0|93.0|0|3.8130381303813037|0|2439.0|0
0|2020-07-31|2346.0|0|93.0|0|3.8130381303813037|0|2439.0|0
0|2020-08-01|2369.0|0|83.0|0|3.3849918433931485|0|2452.0|0
0|2020-08-02|2369.0|0|83.0|0|3.3849918433931485|0|2452.0|0
0|2020-08-03|2369.0|0|83.0|0|3.3849918433931485|0|2452.0|0
0|2020-08-04|2369.0|0|83.0|0|3.3849918433931485|0|2452.0|0
0|2020-08-05|2369.0|0|83.0|0|3.3849918433931485|0|2452.0|0
0|2020-08-06|2369.0|0|83.0|0|3.3849918433931485|0|2452.0|0
0|2020-08-07|2369.0|0|83.0|0|3.3849918433931485|0|2452.0|0
0|2020-08-08|2369.0|0|83.0|0|3.3849918433931485|0|2452.0|0
0|2020-08-09|2369.0|0|83.0|0|3.3849918433931485|0|2452.0|0
0|2020-08-10|2369.0|0|83.0|0|3.3849918433931485|0|2452.0|0
0|2020-08-11|2369.0|0|83.0|0|3.3849918433931485|0|2452.0|0
0|2020-08-12|2369.0|0|83.0|0|3.3849918433931485|0|2452.0|0
0|2020-08-13|2369.0|0|83.0|0|3.3849918433931485|0|2452.0|0
0|2020-08-14|2369.0|0|83.0|0|3.3849918433931485|0|2452.0|0
0|2020-08-15|2369.0|0|83.0|0|3.3849918433931485|0|2452.0|0
0|2020-08-16|2369.0|0|83.0|0|3.3849918433931485|0|2452.0|0
0|2020-08-17|2369.0|0|83.0|0|3.3849918433931485|0|2452.0|0
0|2020-08-18|2369.0|0|83.0|0|3.3849918433931485|0|2452.0|0
0|2020-08-19|2369.0|0|83.0|0|3.3849918433931485|0|2452.0|0
0|2020-08-20|2369.0|0|83.0|0|3.3849918433931485|0|2452.0|0
0|2020-08-21|2369.0|0|83.0|0|3.3849918433931485|0|2452.0|0
0|2020-08-22|2369.0|0|83.0|0|3.3849918433931485|0|2452.0|0
0|2020-08-23|2369.0|0|83.0|0|3.3849918433931485|0|2452.0|0
0|2020-08-24|2369.0|0|83.0|0|3.3849918433931485|0|2452.0|0
0|2020-08-25|2369.0|0|83.0|0|3.3849918433931485|0|2452.0|0
0|2020-08-26|2369.0|0|83.0|0|3.3849918433931485|0|2452.0|0
0|2020-08-27|2369.0|0|83.0|0|3.3849918433931485|0|2452.0|0
0|2020-08-28|2369.0|0|83.0|0|3.3849918433931485|0|2452.0|0
0|2020-08-29|2369.0|0|83.0|0|3.3849918433931485|0|2452.0|0
0|2020-08-30|2369.0|0|83.0|0|3.3849918433931485|0|2452.0|0
0|2020-08-31|2369.0|0|83.0|0|3.3849918433931485|0|2452.0|0
0|2020-09-01|2340.0|0|52.0|0|2.1739130434782608|0|2392.0|0
0|2020-09-02|2340.0|0|52.0|0|2.1739130434782608|0|2392.0|0
0|2020-09-03|2340.0|0|52.0|0|2.1739130434782608|0|2392.0|0
0|2020-09-04|2340.0|0|52.0|0|2.1739130434782608|0|2392.0|0
0|2020-09-05|2340.0|0|52.0|0|2.1739130434782608|0|2392.0|0
0|2020-09-06|2340.0|0|52.0|0|2.1739130434782608|0|2392.0|0
0|2020-09-07|2340.0|0|52.0|0|2.1739130434782608|0|2392.0|0
0|2020-09-08|2340.0|0|52.0|0|2.1739130434782608|0|2392.0|0
0|2020-09-09|2340.0|0|52.0|0|2.1739130434782608|0|2392.0|0
0|2020-09-10|2340.0|0|52.0|0|2.1739130434782608|0|2392.0|0
0|2020-09-11|2340.0|0|52.0|0|2.1739130434782608|0|2392.0|0
0|2020-09-12|2340.0|0|52.0|0|2.1739130434782608|0|2392.0|0
0|2020-09-13|2340.0|0|52.0|0|2.1739130434782608|0|2392.0|0
0|2020-09-14|2340.0|0|52.0|0|2.1739130434782608|0|2392.0|0
0|2020-09-15|2340.0|0|52.0|0|2.1739130434782608|0|2392.0|0
0|2020-09-16|2340.0|0|52.0|0|2.1739130434782608|0|2392.0|0
0|2020-09-17|2340.0|0|52.0|0|2.1739130434782608|0|2392.0|0
0|2020-09-18|2340.0|0|52.0|0|2.1739130434782608|0|2392.0|0
0|2020-09-19|2340.0|0|52.0|0|2.1739130434782608|0|2392.0|0
0|2020-09-20|2340.0|0|52.0|0|2.1739130434782608|0|2392.0|0
0|2020-09-21|2340.0|0|52.0|0|2.1739130434782608|0|2392.0|0
0|2020-09-22|2340.0|0|52.0|0|2.1739130434782608|0|2392.0|0
0|2020-09-23|2340.0|0|52.0|0|2.1739130434782608|0|2392.0|0
0|2020-09-24|2340.0|0|52.0|0|2.1739130434782608|0|2392.0|0
0|2020-09-25|2340.0|0|52.0|0|2.1739130434782608|0|2392.0|0
0|2020-09-26|2340.0|0|52.0|0|2.1739130434782608|0|2392.0|0
0|2020-09-27|2340.0|0|52.0|0|2.1739130434782608|0|2392.0|0
0|2020-09-28|2340.0|0|52.0|0|2.1739130434782608|0|2392.0|0
0|2020-09-29|2340.0|0|52.0|0|2.1739130434782608|0|2392.0|0
0|2020-09-30|2340.0|0|52.0|0|2.1739130434782608|0|2392.0|0
0|2020-10-01|2441.0|0|43.0|0|1.7310789049919484|0|2484.0|0
0|2020-10-02|2441.0|0|43.0|0|1.7310789049919484|0|2484.0|0
0|2020-10-03|2441.0|0|43.0|0|1.7310789049919484|0|2484.0|0
0|2020-10-04|2441.0|0|43.0|0|1.7310789049919484|0|2484.0|0
0|2020-10-05|2441.0|0|43.0|0|1.7310789049919484|0|2484.0|0
0|2020-10-06|2441.0|0|43.0|0|1.7310789049919484|0|2484.0|0
0|2020-10-07|2441.0|0|43.0|0|1.7310789049919484|0|2484.0|0
0|2020-10-08|2441.0|0|43.0|0|1.7310789049919484|0|2484.0|0
0|2020-10-09|2441.0|0|43.0|0|1.7310789049919484|0|2484.0|0
0|2020-10-10|2441.0|0|43.0|0|1.7310789049919484|0|2484.0|0
0|2020-10-11|2441.0|0|43.0|0|1.7310789049919484|0|2484.0|0
0|2020-10-12|2441.0|0|43.0|0|1.7310789049919484|0|2484.0|0
0|2020-10-13|2441.0|0|43.0|0|1.7310789049919484|0|2484.0|0
0|2020-10-14|2441.0|0|43.0|0|1.7310789049919484|0|2484.0|0
0|2020-10-15|2441.0|0|43.0|0|1.7310789049919484|0|2484.0|0
0|2020-10-16|2441.0|0|43.0|0|1.7310789049919484|0|2484.0|0
0|2020-10-17|2441.0|0|43.0|0|1.7310789049919484|0|2484.0|0
0|2020-10-18|2441.0|0|43.0|0|1.7310789049919484|0|2484.0|0
0|2020-10-19|2441.0|0|43.0|0|1.7310789049919484|0|2484.0|0
0|2020-10-20|2441.0|0|43.0|0|1.7310789049919484|0|2484.0|0
0|2020-10-21|2441.0|0|43.0|0|1.7310789049919484|0|2484.0|0
0|2020-10-22|2441.0|0|43.0|0|1.7310789049919484|0|2484.0|0
0|2020-10-23|2441.0|0|43.0|0|1.7310789049919484|0|2484.0|0
0|2020-10-24|2441.0|0|43.0|0|1.7310789049919484|0|2484.0|0
0|2020-10-25|2441.0|0|43.0|0|1.7310789049919484|0|2484.0|0
0|2020-10-26|2441.0|0|43.0|0|1.7310789049919484|0|2484.0|0
0|2020-10-27|2441.0|0|43.0|0|1.7310789049919484|0|2484.0|0
0|2020-10-28|2441.0|0|43.0|0|1.7310789049919484|0|2484.0|0
0|2020-10-29|2441.0|0|43.0|0|1.7310789049919484|0|2484.0|0
0|2020-10-30|2441.0|0|43.0|0|1.7310789049919484|0|2484.0|0
0|2020-10-31|2441.0|0|43.0|0|1.7310789049919484|0|2484.0|0
0|2020-11-01|2359.0|0|55.0|0|2.2783761391880697|0|2414.0|0
0|2020-11-02|2359.0|0|55.0|0|2.2783761391880697|0|2414.0|0
0|2020-11-03|2359.0|0|55.0|0|2.2783761391880697|0|2414.0|0
0|2020-11-04|2359.0|0|55.0|0|2.2783761391880697|0|2414.0|0
0|2020-11-05|2359.0|0|55.0|0|2.2783761391880697|0|2414.0|0
0|2020-11-06|2359.0|0|55.0|0|2.2783761391880697|0|2414.0|0
0|2020-11-07|2359.0|0|55.0|0|2.2783761391880697|0|2414.0|0
0|2020-11-08|2359.0|0|55.0|0|2.2783761391880697|0|2414.0|0
0|2020-11-09|2359.0|0|55.0|0|2.2783761391880697|0|2414.0|0
0|2020-11-10|2359.0|0|55.0|0|2.2783761391880697|0|2414.0|0
0|2020-11-11|2359.0|0|55.0|0|2.2783761391880697|0|2414.0|0
0|2020-11-12|2359.0|0|55.0|0|2.2783761391880697|0|2414.0|0
0|2020-11-13|2359.0|0|55.0|0|2.2783761391880697|0|2414.0|0
0|2020-11-14|2359.0|0|55.0|0|2.2783761391880697|0|2414.0|0
0|2020-11-15|2359.0|0|55.0|0|2.2783761391880697|0|2414.0|0
0|2020-11-16|2359.0|0|55.0|0|2.2783761391880697|0|2414.0|0
0|2020-11-17|2359.0|0|55.0|0|2.2783761391880697|0|2414.0|0
0|2020-11-18|2359.0|0|55.0|0|2.2783761391880697|0|2414.0|0
0|2020-11-19|2359.0|0|55.0|0|2.2783761391880697|0|2414.0|0
0|2020-11-20|2359.0|0|55.0|0|2.2783761391880697|0|2414.0|0
0|2020-11-21|2359.0|0|55.0|0|2.2783761391880697|0|2414.0|0
0|2020-11-22|2359.0|0|55.0|0|2.2783761391880697|0|2414.0|0
0|2020-11-23|2359.0|0|55.0|0|2.2783761391880697|0|2414.0|0
0|2020-11-24|2359.0|0|55.0|0|2.2783761391880697|0|2414.0|0
0|2020-11-25|2359.0|0|55.0|0|2.2783761391880697|0|2414.0|0
0|2020-11-26|2359.0|0|55.0|0|2.2783761391880697|0|2414.0|0
0|2020-11-27|2359.0|0|55.0|0|2.2783761391880697|0|2414.0|0
0|2020-11-28|2359.0|0|55.0|0|2.2783761391880697|0|2414.0|0
0|2020-11-29|2359.0|0|55.0|0|2.2783761391880697|0|2414.0|0
0|2020-11-30|2359.0|0|55.0|0|2.2783761391880697|0|2414.0|0
0|2020-12-01|2284.0|0|71.0|0|3.0148619957537157|0|2355.0|0
0|2020-12-02|2284.0|0|71.0|0|3.0148619957537157|0|2355.0|0
0|2020-12-03|2284.0|0|71.0|0|3.0148619957537157|0|2355.0|0
0|2020-12-04|2284.0|0|71.0|0|3.0148619957537157|0|2355.0|0
0|2020-12-05|2284.0|0|71.0|0|3.0148619957537157|0|2355.0|0
